node_1	node_2	r_bg	r_new	X13_8N_N_N_0_PCC_value	Z	p	q_BH	change	sign_flip	emergent
OTU_1008	OTU_1019	0.629831401261144	0.625200386399801	-0.00463101486134232	-0.17654757428185	0.859863776723017	0.999999953355912	lost	FALSE	FALSE
OTU_1027	OTU_1051	0.642515499966798	0.552742356301029	-0.0897731436657688	-3.51647534464589	0.000437317273108129	0.0139963791734039	lost	FALSE	FALSE
OTU_1020	OTU_1056	0.614208885791448	0.630391236406336	0.0161823506148887	0.59766453858778	0.550063791516766	0.999999953355912	gained	FALSE	FALSE
OTU_1005	OTU_107	0.67007388915083	0.622951175580122	-0.0471227135707083	-1.96700631289493	0.0491824829902041	0.422519517533269	lost	FALSE	FALSE
OTU_1005	OTU_109	0.728894722308676	0.648524427780477	-0.0803702945281987	-3.9438180933422	8.01944977411698e-05	0.00360476486640811	lost	FALSE	FALSE
OTU_10	OTU_11	0.706148756479585	0.662211787827725	-0.0439369686518603	-2.01564246537349	0.0438373758856722	0.393517731358221	lost	FALSE	FALSE
OTU_1033	OTU_11	0.696924610457551	0.608527721267583	-0.0883968891899677	-3.95322558623848	7.71046807640167e-05	0.0034904099045866	lost	FALSE	FALSE
OTU_10438	OTU_10975	0.679049700541152	0.679446118112989	0.000396417571836838	0.0169191833259047	0.98650108887621	0.999999953355912	gained	FALSE	FALSE
OTU_1032	OTU_1107	0.720421727148255	0.739004690194752	0.0185829630464978	0.888596223271109	0.374220121542651	0.999999953355912	gained	FALSE	FALSE
OTU_10407	OTU_1109	0.614198490972404	0.515512743844274	-0.0986857471281307	-3.64469684167555	0.000267707175585535	0.00950942445449488	lost	FALSE	FALSE
OTU_1	OTU_1116	0.768402802227749	0.771760528617415	0.00335772638966603	0.188563940510479	0.850434597045054	0.999999953355912	gained	FALSE	FALSE
OTU_10555	OTU_11187	0.602964656771403	0.604153572542779	0.00118891577137648	0.0429660875337079	0.965728567104225	0.999999953355912	gained	FALSE	FALSE
OTU_1065	OTU_1121	0.611906471772432	0.606593179178144	-0.00531329259428837	-0.195350860642629	0.845118282934444	0.999999953355912	lost	FALSE	FALSE
OTU_1050	OTU_1122	0.743116929373408	0.666101950815068	-0.0770149785583406	-3.95586106443029	7.62594737128708e-05	0.00345851180696854	lost	FALSE	FALSE
OTU_1010	OTU_1126	0.669213299206131	0.684418924472144	0.015205625266013	0.633391517050764	0.526478003222666	0.999999953355912	gained	FALSE	FALSE
OTU_1049	OTU_11304	0.698976826274879	0.598775563936614	-0.100201262338264	-4.50623299686881	6.59886272793811e-06	0.000458094861655319	lost	FALSE	FALSE
OTU_1056	OTU_1130	0.6106743481242	0.609683979391522	-0.000990368732678215	-0.0363248638426377	0.971023324540057	0.999999953355912	lost	FALSE	FALSE
OTU_1009	OTU_1132	0.654314387506723	0.595738684112199	-0.0585757033945238	-2.35584111598337	0.0184808203794745	0.223990244958656	lost	FALSE	FALSE
OTU_1013	OTU_1138	0.697309750348405	0.583689889671822	-0.113619860676583	-5.08654101537417	3.64652888287218e-07	3.92209515709555e-05	lost	FALSE	FALSE
OTU_10015	OTU_115	0.607132513077956	0.596460995556051	-0.010671517521905	-0.388737325004928	0.697470468416119	0.999999953355912	lost	FALSE	FALSE
OTU_1138	OTU_115	0.615285790782808	0.619581569814178	0.00429577903136991	0.15899452516822	0.873673187247123	0.999999953355912	gained	FALSE	FALSE
OTU_1041	OTU_1152	0.613272351839426	0.595350674620692	-0.0179216772187333	-0.660683672442309	0.508815196864252	0.999999953355912	lost	FALSE	FALSE
OTU_1083	OTU_1158	0.652733284371751	0.663622864229581	0.0108895798578301	0.436388228538248	0.662555078160547	0.999999953355912	gained	FALSE	FALSE
OTU_11	OTU_1158	0.641868897926985	0.64845448303739	0.00658558511040464	0.257597525961985	0.796717539287064	0.999999953355912	gained	FALSE	FALSE
OTU_100	OTU_1162	0.622688307477664	0.646648271862081	0.0239599643844179	0.90007486417305	0.368080411531319	0.999999953355912	gained	FALSE	FALSE
OTU_107	OTU_1159	0.62111511358666	0.590619393445545	-0.030495720141115	-1.14194606676889	0.25347643857996	0.983097107408792	lost	FALSE	FALSE
OTU_1133	OTU_1159	0.606482609416807	0.58149984206029	-0.0249827673565166	-0.90892577981961	0.363389304694262	0.999999953355912	lost	FALSE	FALSE
OTU_1144	OTU_1159	0.6348453418243	0.638963160128043	0.00411781830374303	0.158650518703253	0.873944224641101	0.999999953355912	gained	FALSE	FALSE
OTU_1061	OTU_1171	0.617469488775199	0.579832979427979	-0.03763650934722	-1.39905566843775	0.161796290180738	0.813380309112974	lost	FALSE	FALSE
OTU_1118	OTU_1178	0.641399408855912	0.646027100442165	0.0046276915862532	0.180828537468042	0.856502162691198	0.999999953355912	gained	FALSE	FALSE
OTU_1158	OTU_118	0.613897660178034	0.625126431726835	0.0112287715488012	0.41445907814814	0.678537930427953	0.999999953355912	gained	FALSE	FALSE
OTU_1119	OTU_1180	0.648184653124247	0.659599572306696	0.011414919182449	0.452772489074351	0.650712575554679	0.999999953355912	gained	FALSE	FALSE
OTU_10842	OTU_11796	0.63693532932986	0.636034128569701	-0.000901200760159426	-0.0348765785243421	0.972178156878562	0.999999953355912	lost	FALSE	FALSE
OTU_1100	OTU_1182	0.633726825044165	0.566455956662312	-0.0672708683818534	-2.58565345021976	0.00971945981908535	0.143680671791122	lost	FALSE	FALSE
OTU_1007	OTU_1193	0.719707531123435	0.599843694014217	-0.119863837109217	-5.71939366788862	1.06904850302515e-08	1.84833811392482e-06	lost	FALSE	FALSE
OTU_1126	OTU_11952	0.604356452216075	0.559427070530195	-0.0449293816858808	-1.62799596868402	0.103525740570778	0.649367283379572	lost	FALSE	FALSE
OTU_1	OTU_1191	0.762501713652261	0.758873936863175	-0.0036277767890861	-0.19933261561936	0.842002567491072	0.999999953355912	lost	FALSE	FALSE
OTU_1090	OTU_1191	0.6164574089582	0.591674833842214	-0.0247825751159867	-0.919382860615933	0.357895350912295	0.999999953355912	lost	FALSE	FALSE
OTU_1116	OTU_1191	0.676796090860709	0.676620109987355	-0.000175980873354353	-0.00746855265053393	0.994041012546651	0.999999953355912	lost	FALSE	FALSE
OTU_11528	OTU_1191	0.609962812969989	0.606235770206785	-0.00372704276320357	-0.136511849735232	0.891416657509554	0.999999953355912	lost	FALSE	FALSE
OTU_1094	OTU_12	0.704488747778061	0.575963166499102	-0.128525581278958	-5.86879922010352	4.38962620657567e-09	8.47936610852442e-07	lost	FALSE	FALSE
OTU_100	OTU_12052	0.620708389826698	0.629082612376685	0.00837422254998699	0.313324400739424	0.754034213670446	0.999999953355912	gained	FALSE	FALSE
OTU_1044	OTU_121	0.610180790223993	0.65716875534088	0.046987965116887	1.72177578570692	0.0851101426133313	0.583193694436923	gained	FALSE	FALSE
OTU_1069	OTU_1211	0.673880536395017	0.698788110144256	0.0249075737492394	1.04944113218684	0.293975135601482	0.999999953355912	gained	FALSE	FALSE
OTU_10842	OTU_12127	0.640551778157057	0.640656545701435	0.000104767544378048	0.00408628185598363	0.996739627869477	0.999999953355912	gained	FALSE	FALSE
OTU_1005	OTU_123	0.627709669648233	0.575205115845175	-0.0525045538030581	-1.99281098437637	0.0462821485002243	0.407009790411957	lost	FALSE	FALSE
OTU_107	OTU_123	0.643461922416899	0.655784363116365	0.012322440699466	0.483680978092222	0.628612294992424	0.999999953355912	gained	FALSE	FALSE
OTU_12	OTU_123	0.769125216307628	0.779517318892697	0.0103921025850697	0.585189044381449	0.558420610602237	0.999999953355912	gained	FALSE	FALSE
OTU_1	OTU_1230	0.688156027340464	0.658442510778017	-0.029713516562447	-1.29817114321756	0.194228531769082	0.88287662113144	lost	FALSE	FALSE
OTU_1009	OTU_1225	0.644554623319287	0.577796146319112	-0.0667584770001747	-2.62671578316924	0.0086213310561995	0.13194235582193	lost	FALSE	FALSE
OTU_108	OTU_12314	0.602809597356736	0.593630639596472	-0.00917895776026445	-0.331619856509415	0.740176323962255	0.999999953355912	lost	FALSE	FALSE
OTU_1056	OTU_1235	0.64277911845439	0.56830197210259	-0.0744771463517994	-2.91900508976044	0.00351150490257098	0.0687809618502501	lost	FALSE	FALSE
OTU_1149	OTU_1235	0.666096147678401	0.684976353065918	0.0188802053875177	0.780572165388147	0.435054168026572	0.999999953355912	gained	FALSE	FALSE
OTU_12	OTU_1237	0.72046256612496	0.625789083520799	-0.0946734826041604	-4.5276306099836	5.9648733230934e-06	0.000421245662403519	lost	FALSE	FALSE
OTU_100	OTU_1238	0.652179529198114	0.673505978363259	0.0213264491651447	0.853559916698852	0.393348875790641	0.999999953355912	gained	FALSE	FALSE
OTU_110	OTU_1238	0.606674291971405	0.602958510198731	-0.00371578177267418	-0.135237725584356	0.892423920361121	0.999999953355912	lost	FALSE	FALSE
OTU_1144	OTU_1238	0.649344815898594	0.66655966616104	0.0172148502624455	0.684603888925785	0.493593912357037	0.999999953355912	gained	FALSE	FALSE
OTU_1039	OTU_1243	0.697442449197873	0.398935363207095	-0.298507085990778	-13.3683998332774	9.25096042447502e-41	1.95763742989268e-36	lost	FALSE	FALSE
OTU_12	OTU_1243	0.608828643500161	0.410728820832092	-0.198099822668068	-7.23994199763238	4.48876670061867e-13	2.27960313784405e-10	lost	FALSE	FALSE
OTU_12329	OTU_12446	0.612624527633343	0.611723144101062	-0.000901383532281197	-0.0331873118046195	0.973525216263226	0.999999953355912	lost	FALSE	FALSE
OTU_102	OTU_1246	0.612233336375123	0.605558603858328	-0.00667473251679485	-0.245563229113938	0.806020356642357	0.999999953355912	lost	FALSE	FALSE
