node_1	node_2	r_bg	r_new	X14_3S_N_C_1_PCC_value	Z	p	q_BH	change	sign_flip	emergent
OTU_102	OTU_1246	0.612233336375123	0.640907170080831	0.0286738337057084	1.05490956800633	0.291466685892711	0.946625823629856	gained	FALSE	FALSE
OTU_1162	OTU_125	0.624197445592181	0.624705125207209	0.000507679615028067	0.0191301779798076	0.984737257285168	0.999999694244379	gained	FALSE	FALSE
OTU_123	OTU_1257	0.608278652934541	0.633535964683279	0.0252573117487379	0.922096606966429	0.356478186660246	0.993165503261032	gained	FALSE	FALSE
OTU_1216	OTU_1255	0.637868591766842	0.617011458797448	-0.0208571329693935	-0.80879265310261	0.418634422881469	0.999999694244379	lost	FALSE	FALSE
OTU_1001	OTU_1259	0.605819187778862	0.472585067619385	-0.133234120159477	-4.84117934101935	1.290708193107e-06	0.000188853416169852	lost	FALSE	FALSE
OTU_1211	OTU_1259	0.629781782790787	0.621267599880597	-0.00851418291019024	-0.324551460403833	0.745520568983813	0.999999694244379	lost	FALSE	FALSE
OTU_12446	OTU_12598	0.67343268229131	0.658908370692941	-0.0145243115983696	-0.611283154512251	0.541012141147031	0.999999694244379	lost	FALSE	FALSE
OTU_1133	OTU_126	0.611484785319653	0.650135106889804	0.0386503215701506	1.41986386656793	0.155647317173083	0.767598318842997	gained	FALSE	FALSE
OTU_1159	OTU_126	0.802805389999695	0.801138998139158	-0.00166639186053719	-0.107810505855523	0.91414600900024	0.999999694244379	lost	FALSE	FALSE
OTU_123	OTU_126	0.649740244944486	0.679347432773786	0.0296071878293008	1.17847177729189	0.23860857730936	0.892996820893307	gained	FALSE	FALSE
OTU_12	OTU_1256	0.613971816350062	0.593417024949175	-0.0205547914008877	-0.758797601942767	0.447973640396633	0.999999694244379	lost	FALSE	FALSE
OTU_123	OTU_1256	0.625737654590197	0.589206939777195	-0.0365307148130016	-1.38089102415156	0.167312470182069	0.789827587910889	lost	FALSE	FALSE
OTU_1063	OTU_1269	0.681229046026593	0.705843740460482	0.0246146944338892	1.05637145706608	0.290798541059247	0.946013262304784	gained	FALSE	FALSE
OTU_1106	OTU_1269	0.622218602662514	0.642142243762959	0.019923641100445	0.747733089429786	0.454621168129653	0.999999694244379	gained	FALSE	FALSE
OTU_1149	OTU_1269	0.61308180935958	0.564678265575937	-0.048403543783643	-1.7837313817197	0.0744673242530622	0.550730099205433	lost	FALSE	FALSE
OTU_1216	OTU_1269	0.642809656513151	0.63745628165044	-0.00535337486271093	-0.209830461089679	0.833799997755427	0.999999694244379	lost	FALSE	FALSE
OTU_104	OTU_1261	0.611803422160564	0.638665654133374	0.0268622319728101	0.987429630268075	0.323432064605769	0.971527829246167	gained	FALSE	FALSE
OTU_123	OTU_1270	0.604030635994541	0.608504982897152	0.00447434690261173	0.162025452775404	0.871285810280311	0.999999694244379	gained	FALSE	FALSE
OTU_1014	OTU_1274	0.613251613770589	0.598618181006381	-0.0146334327642077	-0.539440356969325	0.589583040718273	0.999999694244379	lost	FALSE	FALSE
OTU_101	OTU_1275	0.763958499303917	0.7578913445549	-0.00606715474901765	-0.335147649471101	0.737513710153621	0.999999694244379	lost	FALSE	FALSE
OTU_1027	OTU_1275	0.643755887159858	0.638745261956149	-0.00501062520370943	-0.196804369834829	0.843980631363336	0.999999694244379	lost	FALSE	FALSE
OTU_106	OTU_1277	0.624069482018893	0.518700328083511	-0.105369153935382	-3.96943907194723	7.20420245876559e-05	0.00480951218093547	lost	FALSE	FALSE
OTU_104	OTU_128	0.625108863994612	0.65081753794343	0.025708673948818	0.970554396489765	0.331770224559951	0.977456256722295	gained	FALSE	FALSE
OTU_1116	OTU_1282	0.646064860576445	0.622943007101902	-0.0231218534745437	-0.912808875848572	0.361343069371466	0.995865591451038	lost	FALSE	FALSE
OTU_12048	OTU_1282	0.616449577397818	0.589429374016151	-0.0270202033816672	-1.00237868263374	0.316160733843122	0.966193241816171	lost	FALSE	FALSE
OTU_1225	OTU_1291	0.651839837638374	0.627733700278123	-0.0241061373602504	-0.964069738515127	0.335010963241959	0.979667911528529	lost	FALSE	FALSE
OTU_1218	OTU_1295	0.606376759909272	0.563689551274067	-0.042687208635205	-1.5527353788257	0.120486366508208	0.689974930804891	lost	FALSE	FALSE
OTU_107	OTU_130	0.618951587033675	0.634096242224415	0.0151446551907403	0.564642035843323	0.572317267386978	0.999999694244379	gained	FALSE	FALSE
OTU_1144	OTU_130	0.629700322890408	0.591904861629978	-0.0377954612604299	-1.44047724092749	0.149732424488163	0.756037480975669	lost	FALSE	FALSE
OTU_1148	OTU_130	0.646709444579505	0.589861067201212	-0.0568483773782934	-2.24748553506592	0.0246090139958066	0.29961616624271	lost	FALSE	FALSE
OTU_116	OTU_130	0.600173849497686	0.624770096133806	0.0245962466361199	0.884215881154889	0.376579686970652	0.999999694244379	gained	FALSE	FALSE
OTU_1159	OTU_130	0.742217564630028	0.73381294317322	-0.00840462145680798	-0.430417859571698	0.666891706087504	0.999999694244379	lost	FALSE	FALSE
OTU_126	OTU_130	0.655502390815882	0.68802195863391	0.032519567818028	1.31146461335745	0.189700841567138	0.827326401243192	gained	FALSE	FALSE
OTU_1	OTU_13031	0.751671323447384	0.748702508911976	-0.00296881453540809	-0.156975331716301	0.875264289494437	0.999999694244379	lost	FALSE	FALSE
OTU_1116	OTU_13031	0.663053481215181	0.667780232395069	0.00472675117988808	0.19400967487552	0.846168306382515	0.999999694244379	gained	FALSE	FALSE
OTU_1191	OTU_13031	0.738922637495059	0.743631343835387	0.0047087063403275	0.238550298623493	0.811454308425123	0.999999694244379	gained	FALSE	FALSE
OTU_1230	OTU_13031	0.602055729256392	0.608877863358389	0.00682213410199706	0.246120739976115	0.805588768619958	0.999999694244379	gained	FALSE	FALSE
OTU_1094	OTU_13059	0.604028406211802	0.560508112378811	-0.0435202938329915	-1.57595411381453	0.115036378510369	0.676026785962166	lost	FALSE	FALSE
OTU_12	OTU_13059	0.74125356518671	0.708181612988751	-0.0330719521979593	-1.68830642971936	0.0913524216147953	0.608241494372624	lost	FALSE	FALSE
OTU_123	OTU_13059	0.6463853908921	0.596756203656888	-0.0496291872352128	-1.96066454815797	0.0499181672219026	0.44742314351937	lost	FALSE	FALSE
OTU_10	OTU_1308	0.693883034596646	0.63766988306993	-0.0562131515267152	-2.49341720871797	0.0126520086020057	0.199185398218789	lost	FALSE	FALSE
OTU_1193	OTU_1312	0.616338836108481	0.606323203535994	-0.0100156325724871	-0.371471904181148	0.710286078519548	0.999999694244379	lost	FALSE	FALSE
OTU_1103	OTU_1317	0.686395739856464	0.68352831605597	-0.0028674238004941	-0.124703393405589	0.900758370825914	0.999999694244379	lost	FALSE	FALSE
OTU_1261	OTU_1317	0.66734313178368	0.687054922916441	0.0197117911327606	0.817395881698186	0.413702228438384	0.999999694244379	gained	FALSE	FALSE
OTU_1	OTU_1320	0.662213123413523	0.652753617097793	-0.00945950631573056	-0.387495646867024	0.698389307005916	0.999999694244379	lost	FALSE	FALSE
OTU_1191	OTU_1320	0.609918448915194	0.556632529836379	-0.0532859190788154	-1.95155595947596	0.0509909462831363	0.452566346180106	lost	FALSE	FALSE
OTU_1200	OTU_1327	0.601015446845876	0.579011967550602	-0.0220034792952737	-0.792259746732856	0.428209237547094	0.999999694244379	lost	FALSE	FALSE
OTU_1255	OTU_1329	0.600566956544837	0.559166251709104	-0.0414007048357328	-1.48942189839563	0.136376305630291	0.727831988982026	lost	FALSE	FALSE
OTU_104	OTU_133	0.622805961982421	0.653521490762937	0.0307155287805152	1.15412917104251	0.248447215459362	0.904194152659139	gained	FALSE	FALSE
OTU_107	OTU_133	0.709653880692095	0.7216070789095	0.0119531982174043	0.553844357148084	0.579685368394175	0.999999694244379	gained	FALSE	FALSE
OTU_116	OTU_133	0.800551624198193	0.811011062416574	0.0104594382183815	0.669884784201843	0.502931240133014	0.999999694244379	gained	FALSE	FALSE
OTU_1159	OTU_133	0.63841497154081	0.64579132690635	0.0073763553655396	0.286375143207141	0.774590810679246	0.999999694244379	gained	FALSE	FALSE
OTU_123	OTU_133	0.600661811473382	0.630874535430004	0.0302127239566217	1.08711951399272	0.276983994831064	0.933438908655473	gained	FALSE	FALSE
OTU_130	OTU_133	0.706503252610709	0.729178245357895	0.0226749927471854	1.04127293392804	0.297748894632545	0.951893646284929	gained	FALSE	FALSE
OTU_1329	OTU_133	0.624173112174034	0.636938385872257	0.0127652736982232	0.480991944132102	0.630522224227711	0.999999694244379	gained	FALSE	FALSE
OTU_1164	OTU_13322	0.629893067183426	0.63125932390881	0.00136625672538448	0.0520923339424833	0.95845512130203	0.999999694244379	gained	FALSE	FALSE
OTU_1	OTU_1335	0.886431814663544	0.885161646338324	-0.00127016832522031	-0.136361357406371	0.891535620600502	0.999999694244379	lost	FALSE	FALSE
OTU_1116	OTU_1335	0.644319534182946	0.638731038128954	-0.00558849605399181	-0.219774122319269	0.82604707430886	0.999999694244379	lost	FALSE	FALSE
OTU_1191	OTU_1335	0.646638470826419	0.622097980454828	-0.0245404903715905	-0.970048725130878	0.332022205401039	0.9776315684223	lost	FALSE	FALSE
OTU_1230	OTU_1335	0.605472731275761	0.598744277296802	-0.00672845397895905	-0.24432233080578	0.806981189955727	0.999999694244379	lost	FALSE	FALSE
OTU_13031	OTU_1335	0.723878049496412	0.714208592521417	-0.00966945697499511	-0.467221101601754	0.640341697878693	0.999999694244379	lost	FALSE	FALSE
OTU_126	OTU_1337	0.637736267936746	0.673090848304995	0.0353545803682496	1.37058097564471	0.170505616805817	0.795326039008958	gained	FALSE	FALSE
OTU_1191	OTU_1339	0.667661286142974	0.666998932111614	-0.000662354031360168	-0.0274871199838574	0.978071212731149	0.999999694244379	lost	FALSE	FALSE
OTU_104	OTU_1342	0.715828963340767	0.742677829726123	0.0268488663853564	1.26648480490126	0.20533956617223	0.850340749447301	gained	FALSE	FALSE
OTU_116	OTU_1342	0.688250474021392	0.705897076377965	0.0176466023565728	0.771163122968149	0.440610249367291	0.999999694244379	gained	FALSE	FALSE
OTU_12	OTU_1342	0.639934884964448	0.661483970762143	0.0215490857976952	0.839361481094888	0.401266492170324	0.999999694244379	gained	FALSE	FALSE
OTU_123	OTU_1342	0.635673501147047	0.667184735192763	0.0315112340457153	1.21620243671472	0.223907815718746	0.87518378665562	gained	FALSE	FALSE
OTU_1258	OTU_1342	0.607167316212841	0.648200718545537	0.0410334023326958	1.49484670529613	0.134954453884703	0.72469704636121	gained	FALSE	FALSE
OTU_133	OTU_1342	0.691058536050314	0.713254419928767	0.0221958838784525	0.977159455726423	0.328490216749338	0.975157738129705	gained	FALSE	FALSE
OTU_118	OTU_1344	0.651384263312659	0.617824849037069	-0.0335594142755905	-1.34074775717843	0.180002363286163	0.81171053429096	lost	FALSE	FALSE
OTU_1014	OTU_1346	0.680737258256759	0.680377860153898	-0.000359398102861341	-0.0154047817532215	0.987709248592663	0.999999694244379	lost	FALSE	FALSE
OTU_115	OTU_1336	0.62094556176286	0.638970900872282	0.0180253391094212	0.674747468978904	0.499836220253991	0.999999694244379	gained	FALSE	FALSE
OTU_1090	OTU_135	0.659034855731612	0.66752596340114	0.00849110766952787	0.345244436368018	0.729910614694239	0.999999694244379	gained	FALSE	FALSE
OTU_1191	OTU_135	0.616412782298283	0.645046532605742	0.0286337503074585	1.06215932606153	0.288163361278872	0.943777561360966	gained	FALSE	FALSE
OTU_1339	OTU_135	0.693708209221017	0.684780852486905	-0.00892735673411194	-0.395800898601935	0.692251913858136	0.999999694244379	lost	FALSE	FALSE
OTU_1121	OTU_1354	0.673959772460647	0.575013424023478	-0.098946348437169	-4.16976330196744	3.04916156218439e-05	0.00245459302839919	lost	FALSE	FALSE
OTU_12048	OTU_1355	0.63600717105723	0.602683671580423	-0.0333234994768069	-1.28706478563255	0.19807170809957	0.83985629118278	lost	FALSE	FALSE
OTU_1130	OTU_136	0.663541287524107	0.653835457227079	-0.00970583029702821	-0.398836748270075	0.690013497703125	0.999999694244379	lost	FALSE	FALSE
OTU_1165	OTU_136	0.605233795957308	0.618887864882037	0.0136540689247285	0.495577598240454	0.620192461247977	0.999999694244379	gained	FALSE	FALSE
OTU_1046	OTU_1360	0.624088918614467	0.57641348561923	-0.0476754329952369	-1.79608774912651	0.0724805625063079	0.543189089192344	lost	FALSE	FALSE
OTU_108	OTU_1362	0.697038396557483	0.696094447521865	-0.000943949035618008	-0.0422276704748521	0.966317204379801	0.999999694244379	lost	FALSE	FALSE
OTU_1134	OTU_1362	0.603934496257239	0.616155370473235	0.0122208742159955	0.442462495061971	0.658154564268927	0.999999694244379	gained	FALSE	FALSE
OTU_1225	OTU_1362	0.700541614805064	0.681030509751153	-0.0195111050539103	-0.881223277935768	0.378196982434489	0.999999694244379	lost	FALSE	FALSE
OTU_1291	OTU_1362	0.673038744289009	0.705308035152069	0.0322692908630597	1.35679728702837	0.174845629780727	0.802941243133532	gained	FALSE	FALSE
OTU_104	OTU_1368	0.616707014640224	0.506278813274181	-0.110428201366042	-4.09869536437518	4.15485456594862e-05	0.00312806116088436	lost	FALSE	FALSE
OTU_1174	OTU_1369	0.685952035624047	0.688191122756209	0.00223908713216192	0.0972652332023317	0.922515764939124	0.999999694244379	gained	FALSE	FALSE
OTU_1336	OTU_1370	0.705070388116772	0.718052827298497	0.012982439181725	0.593777096003281	0.552661210110329	0.999999694244379	gained	FALSE	FALSE
OTU_1306	OTU_1373	0.606279610018393	0.605584834889394	-0.00069477512899907	-0.0252675449197235	0.979841561063927	0.999999694244379	lost	FALSE	FALSE
OTU_1321	OTU_1372	0.672567759901322	0.632922348696824	-0.0396454112044975	-1.66500523108099	0.0959117121885466	0.622317320910089	lost	FALSE	FALSE
OTU_1102	OTU_1377	0.633390760630784	0.617130644149981	-0.0162601164808029	-0.624536734001957	0.532275153745746	0.999999694244379	lost	FALSE	FALSE
OTU_1069	OTU_1374	0.682935622416768	0.658341005296136	-0.0245946171206315	-1.0601149215228	0.289092320199131	0.944588905343199	lost	FALSE	FALSE
OTU_1162	OTU_1374	0.671600327727745	0.674182648993592	0.00258232126584657	0.108193942170904	0.913841850196257	0.999999694244379	gained	FALSE	FALSE
OTU_126	OTU_1384	0.609533517497281	0.427651412335093	-0.181882105162188	-6.6563174061942	2.80773562723779e-11	1.78335188911713e-08	lost	FALSE	FALSE
OTU_1285	OTU_1384	0.608101425100881	0.470575996791309	-0.137525428309572	-5.01907541373415	5.19207658033064e-07	8.87525223859528e-05	lost	FALSE	FALSE
OTU_110	OTU_1385	0.657187819560198	0.695402099427766	0.0382142798675676	1.54712548093053	0.121832990665293	0.693319649926514	gained	FALSE	FALSE
OTU_123	OTU_1385	0.693967865592628	0.723241578948589	0.0292737133559609	1.29877360292	0.194021636196615	0.833886128044543	gained	FALSE	FALSE
OTU_1251	OTU_1385	0.618799147095587	0.656947344259017	0.0381481971634304	1.42185406519869	0.155068620510062	0.766532481135362	gained	FALSE	FALSE
OTU_1294	OTU_1385	0.601550952486142	0.631305269967966	0.0297543174818241	1.07241844656538	0.283532126195716	0.939637770923694	gained	FALSE	FALSE
OTU_133	OTU_1385	0.681092691329974	0.705439659752224	0.0243469684222498	1.04451960540219	0.296245053363238	0.950659243058853	gained	FALSE	FALSE
OTU_1342	OTU_1385	0.603805926632555	0.639220843844404	0.0354149172118489	1.28190038575172	0.199877592635483	0.842413125812291	gained	FALSE	FALSE
OTU_1348	OTU_1375	0.673615453006716	0.664911721593399	-0.00870373141331648	-0.366478120214421	0.714008336254877	0.999999694244379	lost	FALSE	FALSE
OTU_1289	OTU_1387	0.668996789454542	0.675086308174756	0.00608951872021435	0.253526346785663	0.799861504253768	0.999999694244379	gained	FALSE	FALSE
OTU_11	OTU_1383	0.65784646890391	0.575550429661178	-0.0822960392427317	-3.33688650031263	0.000847225388382165	0.0309955884789573	lost	FALSE	FALSE
OTU_1299	OTU_1389	0.604305256778265	0.596643633771077	-0.00766162300718809	-0.277588408727914	0.781328331077616	0.999999694244379	lost	FALSE	FALSE
OTU_136	OTU_14	0.705717066801004	0.723958712211845	0.0182416454108415	0.83583350175291	0.403248576527104	0.999999694244379	gained	FALSE	FALSE
OTU_12739	OTU_14012	0.611971602376646	0.497924048408824	-0.114047553967822	-4.19365707357747	2.74492850854828e-05	0.00225770707928996	lost	FALSE	FALSE
OTU_1319	OTU_1407	0.657150480649656	0.617067216723556	-0.0400832639261006	-1.62265212272355	0.104663791496625	0.647918003589853	lost	FALSE	FALSE
OTU_116	OTU_141	0.666310211396032	0.685092957325979	0.0187827459299469	0.776941191714347	0.437193467209925	0.999999694244379	gained	FALSE	FALSE
OTU_117	OTU_141	0.662980561882812	0.692734050468268	0.0297534885854561	1.22102233128677	0.222077564747109	0.87276226353792	gained	FALSE	FALSE
OTU_133	OTU_141	0.661941251115319	0.685571627705239	0.0236303765899202	0.96736558186057	0.333361309521524	0.978526012163517	gained	FALSE	FALSE
OTU_1385	OTU_141	0.644314800537722	0.674648592483629	0.0303337919459069	1.19289928922057	0.232908817645331	0.886263444228965	gained	FALSE	FALSE
OTU_1386	OTU_141	0.682830369681199	0.701866566253002	0.0190361965718027	0.820306361919378	0.412041480538088	0.999999694244379	gained	FALSE	FALSE
OTU_1218	OTU_1410	0.606469410339841	0.565892283291794	-0.0405771270480476	-1.47624409740874	0.139878375348754	0.735514473120977	lost	FALSE	FALSE
OTU_1068	OTU_1413	0.627519195025924	0.596418180438648	-0.0311010145872759	-1.17997383267973	0.238010622500949	0.892310144718369	lost	FALSE	FALSE
OTU_1092	OTU_1417	0.615475219941468	0.652842932650528	0.0373677127090593	1.38356548138827	0.166491544007606	0.788366111671818	gained	FALSE	FALSE
OTU_1061	OTU_1415	0.611786259695935	0.486964829808981	-0.124821429886954	-4.58816087931099	4.47167982725629e-06	0.000523352170461457	lost	FALSE	FALSE
OTU_1345	OTU_1421	0.640662525259948	0.651076921076124	0.0104143958161762	0.40629375398117	0.684526774177683	0.999999694244379	gained	FALSE	FALSE
OTU_1389	OTU_1422	0.611138261415357	0.617052595324327	0.00591433390897056	0.217122910063642	0.82811256016817	0.999999694244379	gained	FALSE	FALSE
OTU_1136	OTU_1424	0.643493236339211	0.646744842972499	0.00325160663328805	0.127640983547697	0.898433096204918	0.999999694244379	gained	FALSE	FALSE
OTU_11304	OTU_1433	0.611760616330401	0.615333234229587	0.00357261789918595	0.131314981676896	0.895526140750335	0.999999694244379	gained	FALSE	FALSE
