node_1	node_2	r_bg	r_new	X14_15N_H_N_0_PCC_value	Z	p	q_BH	change	sign_flip	emergent
OTU_1007	OTU_1193	0.719707531123435	0.725002172222533	0.00529464109909827	0.252637805582121	0.800548112827871	0.999999914004676	gained	FALSE	FALSE
OTU_1126	OTU_11952	0.604356452216075	0.601989462279749	-0.00236698993632611	-0.0857668173845696	0.931651785140241	0.999999914004676	lost	FALSE	FALSE
OTU_1	OTU_1191	0.762501713652261	0.789000305811948	0.0264985921596878	1.45599743107454	0.145393329766611	0.680236801101403	gained	FALSE	FALSE
OTU_1090	OTU_1191	0.6164574089582	0.675662478599273	0.0592050696410732	2.1963870192998	0.0280642539679927	0.203024277925495	gained	FALSE	FALSE
OTU_1116	OTU_1191	0.676796090860709	0.691961497698808	0.0151654068380984	0.643613350009002	0.519826191156698	0.999999914004676	gained	FALSE	FALSE
OTU_11528	OTU_1191	0.609962812969989	0.61679644023826	0.00683362726827141	0.250297932721063	0.802356955049516	0.999999914004676	gained	FALSE	FALSE
OTU_1094	OTU_12	0.704488747778061	0.681905421895554	-0.0225833258825064	-1.03121109438076	0.302441839121364	0.999999914004676	lost	FALSE	FALSE
OTU_100	OTU_12052	0.620708389826698	0.32148327047613	-0.299225119350567	-11.1956101771913	4.28442339214742e-29	1.23578184354693e-26	lost	FALSE	FALSE
OTU_1044	OTU_121	0.610180790223993	0.592347267713142	-0.0178335225108504	-0.653472163705304	0.513451929321571	0.999999914004676	lost	FALSE	FALSE
OTU_1069	OTU_1211	0.673880536395017	0.705431772487254	0.031551236092237	1.32936131234149	0.183728795134961	0.791387111198303	gained	FALSE	FALSE
OTU_10842	OTU_12127	0.640551778157057	0.642846202908932	0.00229442475187447	0.0894901783673843	0.928692358793681	0.999999914004676	gained	FALSE	FALSE
OTU_1005	OTU_123	0.627709669648233	0.654988701044192	0.0272790313959586	1.0353759716333	0.30049336271402	0.999999914004676	gained	FALSE	FALSE
OTU_107	OTU_123	0.643461922416899	0.638288706479522	-0.00517321593737685	-0.203059296895715	0.839088685280474	0.999999914004676	lost	FALSE	FALSE
OTU_12	OTU_123	0.769125216307628	0.492214400718739	-0.276910815588889	-15.5931077687935	8.109072462759e-55	1.05348736183435e-51	lost	FALSE	FALSE
OTU_1	OTU_1230	0.688156027340464	0.718187142015249	0.0300311146747853	1.31204687225526	0.189504319979984	0.806628229430002	gained	FALSE	FALSE
OTU_1009	OTU_1225	0.644554623319287	0.715566473715639	0.0710118503963525	2.79407135407933	0.00520489926525444	0.0512900518777328	gained	FALSE	FALSE
OTU_108	OTU_12314	0.602809597356736	0.479344362193357	-0.123465235163379	-4.46058524705547	8.17361380010193e-06	0.000172978925282135	lost	FALSE	FALSE
OTU_1056	OTU_1235	0.64277911845439	0.636411176537986	-0.00636794191640322	-0.249580653607182	0.802911661384272	0.999999914004676	lost	FALSE	FALSE
OTU_1149	OTU_1235	0.666096147678401	0.666318562621559	0.000222414943158333	0.00919539328266851	0.992663241062984	0.999999914004676	gained	FALSE	FALSE
OTU_12	OTU_1237	0.72046256612496	0.769903630183703	0.0494410640587432	2.36445168029225	0.018056782668588	0.142902873950278	gained	FALSE	FALSE
OTU_100	OTU_1238	0.652179529198114	0.510186335231535	-0.14199319396658	-5.68306978228718	1.32298255154694e-08	4.65053655267622e-07	lost	FALSE	FALSE
OTU_110	OTU_1238	0.606674291971405	0.619319691017079	0.012645399045674	0.460235587197248	0.645347129749048	0.999999914004676	gained	FALSE	FALSE
OTU_1144	OTU_1238	0.649344815898594	0.653187355997081	0.00384254009848639	0.152810965804088	0.878547349842729	0.999999914004676	gained	FALSE	FALSE
OTU_1039	OTU_1243	0.697442449197873	0.675510820094985	-0.0219316291028876	-0.982190375378901	0.326006068272091	0.999999914004676	lost	FALSE	FALSE
OTU_12	OTU_1243	0.608828643500161	0.662430194050932	0.0536015505507715	1.95897256112637	0.050116000268948	0.317594402518612	gained	FALSE	FALSE
OTU_12329	OTU_12446	0.612624527633343	0.626788898984489	0.014164371351146	0.521506541568651	0.602013949770159	0.999999914004676	gained	FALSE	FALSE
OTU_102	OTU_1246	0.612233336375123	0.596726648675348	-0.0155066876997755	-0.570490621884391	0.568344981011902	0.999999914004676	lost	FALSE	FALSE
OTU_1162	OTU_125	0.624197445592181	0.208503188567018	-0.415694257025163	-15.6640229126308	2.66493697394144e-55	3.54490411746701e-52	lost	FALSE	FALSE
OTU_123	OTU_1257	0.608278652934541	0.554987129704153	-0.0532915232303889	-1.94557256289438	0.0517061054689797	0.325180753464959	lost	FALSE	FALSE
OTU_1216	OTU_1255	0.637868591766842	0.588681983512609	-0.0491866082542324	-1.90734591592413	0.0564758080093889	0.347457221577319	lost	FALSE	FALSE
OTU_1001	OTU_1259	0.605819187778862	0.634737347298206	0.0289181595193433	1.05076684769467	0.293365685511579	0.999999914004676	gained	FALSE	FALSE
OTU_1211	OTU_1259	0.629781782790787	0.657755720806553	0.0279739380157664	1.06633631577225	0.286271638657581	0.999999914004676	gained	FALSE	FALSE
OTU_12446	OTU_12598	0.67343268229131	0.681277354230022	0.00784467193871163	0.330157871946761	0.741280676969876	0.999999914004676	gained	FALSE	FALSE
OTU_1133	OTU_126	0.611484785319653	0.272476453420089	-0.339008331899565	-12.4538596672737	1.33242322951753e-35	5.99915074225531e-33	lost	FALSE	FALSE
OTU_1159	OTU_126	0.802805389999695	0.45541533553294	-0.347390054466756	-22.4750842752947	7.2765376728102e-112	8.34559436755987e-108	lost	FALSE	FALSE
OTU_123	OTU_126	0.649740244944486	0.611712756466941	-0.0380274884775443	-1.51362980471005	0.130119757442487	0.631938988433783	lost	FALSE	FALSE
OTU_12	OTU_1256	0.613971816350062	0.573044927251345	-0.0409268890987171	-1.51085091049588	0.130826440288973	0.634271111370339	lost	FALSE	FALSE
OTU_123	OTU_1256	0.625737654590197	0.573542585844061	-0.0521950687461358	-1.97301646862	0.0484936860700856	0.309810635638145	lost	FALSE	FALSE
OTU_1063	OTU_1269	0.681229046026593	0.68952051587619	0.00829146984959628	0.355839155743426	0.721961023744072	0.999999914004676	gained	FALSE	FALSE
OTU_1106	OTU_1269	0.622218602662514	0.492531219239062	-0.129687383423452	-4.86715994222147	1.13213403228529e-06	2.84693963739282e-05	lost	FALSE	FALSE
OTU_1149	OTU_1269	0.61308180935958	0.624833334492675	0.0117515251330944	0.433058460691711	0.664972299479895	0.999999914004676	gained	FALSE	FALSE
OTU_1216	OTU_1269	0.642809656513151	0.600404856535878	-0.0424047999772724	-1.66209521280205	0.0964936852974757	0.513636230239661	lost	FALSE	FALSE
OTU_104	OTU_1261	0.611803422160564	0.553074126650027	-0.0587292955105367	-2.15883202150038	0.0308632012489811	0.218729757421081	lost	FALSE	FALSE
OTU_123	OTU_1270	0.604030635994541	0.639103460420886	0.0350728244263454	1.27006027504792	0.204063160536534	0.843987222730052	gained	FALSE	FALSE
OTU_1014	OTU_1274	0.613251613770589	0.603475631549222	-0.00977598222136666	-0.360377460585909	0.718564879715938	0.999999914004676	lost	FALSE	FALSE
OTU_101	OTU_1275	0.763958499303917	0.750048576546309	-0.0139099227576082	-0.768379596266565	0.442261698664258	0.999999914004676	lost	FALSE	FALSE
OTU_1027	OTU_1275	0.643755887159858	0.643354271726616	-0.000401615433241909	-0.0157744131803355	0.987414361221694	0.999999914004676	lost	FALSE	FALSE
OTU_106	OTU_1277	0.624069482018893	0.648619377073706	0.0245498950548134	0.924837193838926	0.355050600343597	0.999999914004676	gained	FALSE	FALSE
OTU_104	OTU_128	0.625108863994612	0.643304667879262	0.0181958038846504	0.686928368731553	0.492127868951859	0.999999914004676	gained	FALSE	FALSE
OTU_1116	OTU_1282	0.646064860576445	0.610129409303971	-0.0359354512724746	-1.41866649727076	0.155996269061289	0.712559952142071	lost	FALSE	FALSE
OTU_12048	OTU_1282	0.616449577397818	0.602005248134456	-0.0144443292633618	-0.535846734164859	0.592064480143398	0.999999914004676	lost	FALSE	FALSE
OTU_1225	OTU_1291	0.651839837638374	0.689539887461508	0.0377000498231339	1.50772712491581	0.131624380259511	0.636829606835229	gained	FALSE	FALSE
OTU_1218	OTU_1295	0.606376759909272	0.568496375380073	-0.0378803845291986	-1.37788848469	0.168237720797037	0.748252548117843	lost	FALSE	FALSE
OTU_107	OTU_130	0.618951587033675	0.439324018936147	-0.179627568097529	-6.69710036093704	2.12595623713978e-11	1.11926981469201e-09	lost	FALSE	FALSE
OTU_1144	OTU_130	0.629700322890408	0.629570445335614	-0.000129877554793656	-0.00494995048475421	0.99605052705982	0.999999914004676	lost	FALSE	FALSE
OTU_1148	OTU_130	0.646709444579505	0.471524167647874	-0.175185276931632	-6.92590350011815	4.33201699138487e-12	2.49260694122514e-10	lost	FALSE	FALSE
OTU_116	OTU_130	0.600173849497686	0.593297939484967	-0.00687591001271859	-0.247183601652028	0.804766135596509	0.999999914004676	lost	FALSE	FALSE
OTU_1159	OTU_130	0.742217564630028	0.741497982876043	-0.000719581753984899	-0.0368512537927744	0.970603607159666	0.999999914004676	lost	FALSE	FALSE
OTU_126	OTU_130	0.655502390815882	0.408146616644873	-0.247355774171009	-9.97548142552734	1.95152727338602e-23	3.60540734307208e-21	lost	FALSE	FALSE
OTU_1	OTU_13031	0.751671323447384	0.747492442565995	-0.00417888088138896	-0.220957289428242	0.825125689115787	0.999999914004676	lost	FALSE	FALSE
OTU_1116	OTU_13031	0.663053481215181	0.66936665146705	0.00631317025186851	0.259124303646509	0.79553933345332	0.999999914004676	gained	FALSE	FALSE
OTU_1191	OTU_13031	0.738922637495059	0.718843425419908	-0.0200792120751511	-1.01724373754822	0.309037494118078	0.999999914004676	lost	FALSE	FALSE
OTU_1230	OTU_13031	0.602055729256392	0.607132770012507	0.00507704075611482	0.183163363414109	0.854669839780915	0.999999914004676	gained	FALSE	FALSE
OTU_1094	OTU_13059	0.604028406211802	0.618245633801931	0.0142172275901291	0.514833341743578	0.606669484259589	0.999999914004676	gained	FALSE	FALSE
OTU_12	OTU_13059	0.74125356518671	0.727527708477208	-0.0137258567095024	-0.700698041571596	0.483491478516063	0.999999914004676	lost	FALSE	FALSE
OTU_123	OTU_13059	0.6463853908921	0.553447156426641	-0.0929382344654598	-3.67164387805108	0.000240995342537456	0.00360468083639313	lost	FALSE	FALSE
OTU_10	OTU_1308	0.693883034596646	0.689515195597389	-0.00436783899925719	-0.193741938138471	0.84637795207005	0.999999914004676	lost	FALSE	FALSE
OTU_1193	OTU_1312	0.616338836108481	0.623995886458149	0.00765705034966835	0.28399395177652	0.776415015688533	0.999999914004676	gained	FALSE	FALSE
OTU_1103	OTU_1317	0.686395739856464	0.682438596726119	-0.00395714313034423	-0.172094957313428	0.863362877101179	0.999999914004676	lost	FALSE	FALSE
OTU_1261	OTU_1317	0.66734313178368	0.670191024731817	0.00284789294813659	0.118094593821832	0.905992706983469	0.999999914004676	gained	FALSE	FALSE
OTU_1	OTU_1320	0.662213123413523	0.702849637341995	0.0406365139284718	1.66461882106349	0.095988827985175	0.5116859350284	gained	FALSE	FALSE
OTU_1191	OTU_1320	0.609918448915194	0.683020283300078	0.0731018343848833	2.67729867493571	0.00742184412699793	0.0689917826294304	gained	FALSE	FALSE
OTU_1200	OTU_1327	0.601015446845876	0.601625525519958	0.000610078674082693	0.021966561257414	0.982474629349084	0.999999914004676	gained	FALSE	FALSE
OTU_1255	OTU_1329	0.600566956544837	0.184296894117848	-0.416270062426989	-14.9756326392335	1.05954774389347e-50	1.12147325250681e-47	lost	FALSE	FALSE
OTU_104	OTU_133	0.622805961982421	0.251618971412287	-0.371186990570135	-13.9472687183635	3.26885721046131e-44	2.4337646238857e-41	lost	FALSE	FALSE
OTU_107	OTU_133	0.709653880692095	0.746722074242385	0.03706819355029	1.71753278529329	0.0858818694333939	0.472680064965246	gained	FALSE	FALSE
OTU_116	OTU_133	0.800551624198193	0.773852066069488	-0.0266995581287053	-1.70999888922332	0.0872660784511566	0.478089211977422	lost	FALSE	FALSE
OTU_1159	OTU_133	0.63841497154081	0.5481862481761	-0.0902287233647106	-3.5029851863809	0.000460075048904677	0.0063725729976627	lost	FALSE	FALSE
OTU_123	OTU_133	0.600661811473382	0.636430939889857	0.035769128416475	1.28705103041658	0.198076502111926	0.828855118934452	gained	FALSE	FALSE
OTU_130	OTU_133	0.706503252610709	0.637946335863998	-0.0685569167467106	-3.14824629219644	0.00164253236631097	0.0192619299875627	lost	FALSE	FALSE
OTU_1329	OTU_133	0.624173112174034	0.388330745955181	-0.235842366218852	-8.88647442413321	6.30785654090702e-19	7.71548912119574e-17	lost	FALSE	FALSE
OTU_1164	OTU_13322	0.629893067183426	0.625253067028051	-0.00464000015537425	-0.176912898649344	0.859576806777526	0.999999914004676	lost	FALSE	FALSE
OTU_1	OTU_1335	0.886431814663544	0.892380848664301	0.00594903400075719	0.638669958534194	0.523037659840103	0.999999914004676	gained	FALSE	FALSE
OTU_1116	OTU_1335	0.644319534182946	0.663033525639729	0.0187139914567829	0.735949530565918	0.461761412665229	0.999999914004676	gained	FALSE	FALSE
OTU_1191	OTU_1335	0.646638470826419	0.670735784044203	0.0240973132177841	0.952530597882912	0.340827955754715	0.999999914004676	gained	FALSE	FALSE
OTU_1230	OTU_1335	0.605472731275761	0.633106505895688	0.027633774619927	1.00343232564499	0.315652313834181	0.999999914004676	gained	FALSE	FALSE
OTU_13031	OTU_1335	0.723878049496412	0.727347422652842	0.00346937315642937	0.167637578015626	0.86686840653778	0.999999914004676	gained	FALSE	FALSE
OTU_126	OTU_1337	0.637736267936746	0.718063651342857	0.0803273834061116	3.11402885773202	0.00184551438589676	0.0212892401303513	gained	FALSE	FALSE
OTU_1191	OTU_1339	0.667661286142974	0.728531600039745	0.0608703138967714	2.52606543074819	0.0115347996032316	0.0992697350586266	gained	FALSE	FALSE
OTU_104	OTU_1342	0.715828963340767	0.722952717847456	0.00712375450668867	0.336033808916745	0.736845371544359	0.999999914004676	gained	FALSE	FALSE
OTU_116	OTU_1342	0.688250474021392	0.629392478919369	-0.0588579951020227	-2.572116399371	0.0101078901311534	0.0890531937932165	lost	FALSE	FALSE
OTU_12	OTU_1342	0.639934884964448	0.668027575345451	0.0280926903810035	1.09424234640437	0.273848703622334	0.999548250544533	gained	FALSE	FALSE
OTU_123	OTU_1342	0.635673501147047	0.516781153032661	-0.118892348114386	-4.58874962731309	4.45908858312706e-06	9.97048212260056e-05	lost	FALSE	FALSE
OTU_1258	OTU_1342	0.607167316212841	0.608641008549326	0.00147369233648498	0.0536866067296445	0.957184853694118	0.999999914004676	gained	FALSE	FALSE
OTU_133	OTU_1342	0.691058536050314	0.504590016210846	-0.186468519839469	-8.20915618203129	2.2274833465009e-16	2.10557822594846e-14	lost	FALSE	FALSE
OTU_118	OTU_1344	0.651384263312659	0.642123128875921	-0.00926113443673848	-0.369995886192104	0.711385555585675	0.999999914004676	lost	FALSE	FALSE
OTU_1014	OTU_1346	0.680737258256759	0.598520048756389	-0.0822172095003704	-3.52405357354024	0.000424998310226129	0.00594290401434463	lost	FALSE	FALSE
OTU_115	OTU_1336	0.62094556176286	0.568266766119175	-0.0526787956436853	-1.97193982391463	0.048616476428497	0.310393586090036	lost	FALSE	FALSE
OTU_1090	OTU_135	0.659034855731612	0.53856606859267	-0.120468787138942	-4.89820411357889	9.67165398884346e-07	2.46406020840719e-05	lost	FALSE	FALSE
OTU_1191	OTU_135	0.616412782298283	0.481308405881312	-0.135104376416971	-5.0116513506662	5.39649139417022e-07	1.44241456811492e-05	lost	FALSE	FALSE
OTU_1339	OTU_135	0.693708209221017	0.538530232239828	-0.155177976981189	-6.87992925136478	5.98822930184331e-12	3.38363781930628e-10	lost	FALSE	FALSE
OTU_1121	OTU_1354	0.673959772460647	0.675910970515847	0.00195119805519961	0.0822267236128269	0.934466423026538	0.999999914004676	gained	FALSE	FALSE
OTU_12048	OTU_1355	0.63600717105723	0.641384378060002	0.00537720700277222	0.207685683886284	0.835474396557526	0.999999914004676	gained	FALSE	FALSE
OTU_1130	OTU_136	0.663541287524107	0.663202334360807	-0.000338953163299571	-0.0139284299569558	0.988887080102176	0.999999914004676	lost	FALSE	FALSE
OTU_1165	OTU_136	0.605233795957308	0.51939485001678	-0.0858389459405285	-3.11554445046461	0.00183605674085102	0.0211965770149161	lost	FALSE	FALSE
OTU_1046	OTU_1360	0.624088918614467	0.613025057301987	-0.0110638613124801	-0.416811437525181	0.676816335856871	0.999999914004676	lost	FALSE	FALSE
OTU_108	OTU_1362	0.697038396557483	0.664363561203689	-0.0326748353537943	-1.46171257989233	0.143819988495503	0.675375019534231	lost	FALSE	FALSE
OTU_1134	OTU_1362	0.603934496257239	0.620093450636254	0.0161589543790146	0.585042538345851	0.558519114392606	0.999999914004676	gained	FALSE	FALSE
OTU_1225	OTU_1362	0.700541614805064	0.694445194719179	-0.00609642008588462	-0.275346131185943	0.78305032605165	0.999999914004676	lost	FALSE	FALSE
OTU_1291	OTU_1362	0.673038744289009	0.684978331481443	0.0119395871924335	0.502012875946923	0.615658463739337	0.999999914004676	gained	FALSE	FALSE
OTU_104	OTU_1368	0.616707014640224	0.567955163347451	-0.0487518512927727	-1.80949236179302	0.0703745457347564	0.409000742127991	lost	FALSE	FALSE
OTU_1174	OTU_1369	0.685952035624047	0.693083014599029	0.00713097897498194	0.309767459693652	0.75673779863438	0.999999914004676	gained	FALSE	FALSE
OTU_1336	OTU_1370	0.705070388116772	0.705334317037626	0.000263928920853807	0.0120713023170912	0.99036872815859	0.999999914004676	gained	FALSE	FALSE
OTU_1306	OTU_1373	0.606279610018393	0.573136203805616	-0.0331434062127773	-1.20535763345541	0.228065269383939	0.901867585487884	lost	FALSE	FALSE
OTU_1321	OTU_1372	0.672567759901322	0.663506313126736	-0.00906144677458587	-0.380557442146946	0.703531665365834	0.999999914004676	lost	FALSE	FALSE
OTU_1102	OTU_1377	0.633390760630784	0.658924052985628	0.0255332923548444	0.980711241179508	0.326735158865176	0.999999914004676	gained	FALSE	FALSE
OTU_1069	OTU_1374	0.682935622416768	0.704693071249283	0.0217574488325152	0.937822941031659	0.348335409470549	0.999999914004676	gained	FALSE	FALSE
OTU_1162	OTU_1374	0.671600327727745	0.694088204394876	0.0224878766671305	0.942195713542367	0.34609244809211	0.999999914004676	gained	FALSE	FALSE
OTU_126	OTU_1384	0.609533517497281	0.217308781862111	-0.39222473563517	-14.3542012152335	1.00274191745775e-46	8.57230514668179e-44	lost	FALSE	FALSE
OTU_1285	OTU_1384	0.608101425100881	0.608430084759375	0.00032865965849338	0.0119946371496999	0.990429893683677	0.999999914004676	gained	FALSE	FALSE
OTU_110	OTU_1385	0.657187819560198	0.612388587890755	-0.044799231669443	-1.81372076307863	0.0697207268145313	0.406208772144211	lost	FALSE	FALSE
OTU_123	OTU_1385	0.693967865592628	0.696820729448402	0.00285286385577366	0.126571720626926	0.899279380559033	0.999999914004676	gained	FALSE	FALSE
OTU_1251	OTU_1385	0.618799147095587	0.592945782388432	-0.0258533647071544	-0.96360285521357	0.335245074808067	0.999999914004676	lost	FALSE	FALSE
OTU_1294	OTU_1385	0.601550952486142	0.582073745371551	-0.0194772071145914	-0.702006228508584	0.482675279153121	0.999999914004676	lost	FALSE	FALSE
OTU_133	OTU_1385	0.681092691329974	0.670561453956963	-0.0105312373730115	-0.45180507546074	0.651409413010202	0.999999914004676	lost	FALSE	FALSE
OTU_1342	OTU_1385	0.603805926632555	0.542064987948092	-0.0617409386844627	-2.23481344436987	0.0254295988447406	0.187836304578358	lost	FALSE	FALSE
OTU_1348	OTU_1375	0.673615453006716	0.674699929292736	0.00108447628601993	0.0456628096438768	0.9635790064767	0.999999914004676	gained	FALSE	FALSE
OTU_1289	OTU_1387	0.668996789454542	0.643412882627758	-0.0255839068267831	-1.0651407331696	0.286812248712558	0.999999914004676	lost	FALSE	FALSE
OTU_11	OTU_1383	0.65784646890391	0.637301459783434	-0.0205450091204761	-0.833045723873903	0.404818942403728	0.999999914004676	lost	FALSE	FALSE
OTU_1299	OTU_1389	0.604305256778265	0.604137273539872	-0.000167983238392955	-0.00608620390153808	0.995143941852669	0.999999914004676	lost	FALSE	FALSE
OTU_136	OTU_14	0.705717066801004	0.583168891087188	-0.122548175713816	-5.61516620531571	1.96373395925519e-08	6.71385606176841e-07	lost	FALSE	FALSE
OTU_12739	OTU_14012	0.611971602376646	0.62080416094156	0.00883255856491427	0.324783131376853	0.745345212252426	0.999999914004676	gained	FALSE	FALSE
OTU_1319	OTU_1407	0.657150480649656	0.594606865760292	-0.0625436148893649	-2.53189285309044	0.0113448652360412	0.0979240073141115	lost	FALSE	FALSE
OTU_116	OTU_141	0.666310211396032	0.67066701944285	0.00435680804681771	0.180217719421325	0.856981648093993	0.999999914004676	gained	FALSE	FALSE
OTU_117	OTU_141	0.662980561882812	0.555330615374624	-0.107649946508188	-4.41773368090271	9.97412103497297e-06	0.000207274620846327	lost	FALSE	FALSE
OTU_133	OTU_141	0.661941251115319	0.668871167846299	0.00692991673098031	0.28369259817762	0.776645967588583	0.999999914004676	gained	FALSE	FALSE
OTU_1385	OTU_141	0.644314800537722	0.651140108827015	0.00682530828929229	0.26841040584465	0.788383430594366	0.999999914004676	gained	FALSE	FALSE
OTU_1386	OTU_141	0.682830369681199	0.677628828986489	-0.00520154069470991	-0.224144403403217	0.82264494241789	0.999999914004676	lost	FALSE	FALSE
OTU_1218	OTU_1410	0.606469410339841	0.565313167464371	-0.0411562428754709	-1.49731301933949	0.134311828782843	0.645461040033126	lost	FALSE	FALSE
OTU_1068	OTU_1413	0.627519195025924	0.63342503030181	0.00590583527588562	0.224067644677835	0.822704668210128	0.999999914004676	gained	FALSE	FALSE
OTU_1092	OTU_1417	0.615475219941468	0.609092485026798	-0.00638273491467079	-0.236325187295964	0.813180343753853	0.999999914004676	lost	FALSE	FALSE
OTU_1061	OTU_1415	0.611786259695935	0.491480718712485	-0.12030554098345	-4.42216674816591	9.77159951291987e-06	0.000203445855537112	lost	FALSE	FALSE
OTU_1345	OTU_1421	0.640662525259948	0.640663624695585	1.09943563730841e-06	4.28919584224833e-05	0.999965777168603	0.999999914004676	gained	FALSE	FALSE
OTU_1389	OTU_1422	0.611138261415357	0.61122754337383	8.92819584734639e-05	0.00327765711884093	0.997384812671781	0.999999914004676	gained	FALSE	FALSE
OTU_1136	OTU_1424	0.643493236339211	0.643534975545909	4.17392066983657e-05	0.00163846184250544	0.998692697177322	0.999999914004676	gained	FALSE	FALSE
