node_1	node_2	r_bg	r_new	X14_4S_H_C_2_PCC_value	Z	p	q_BH	change	sign_flip	emergent
OTU_1083	OTU_1158	0.652733284371751	0.619450799845769	-0.033282484525982	-1.33375985605188	0.182282571185236	0.709257383931393	lost	FALSE	FALSE
OTU_11	OTU_1158	0.641868897926985	0.635163640528105	-0.00670525739888028	-0.262278550490669	0.793106697574496	0.999999941343477	lost	FALSE	FALSE
OTU_100	OTU_1162	0.622688307477664	0.557136421429211	-0.0655518860484524	-2.46250803985831	0.0137969079564031	0.130980353708076	lost	FALSE	FALSE
OTU_107	OTU_1159	0.62111511358666	0.620550856276847	-0.000564257309813132	-0.0211292408444545	0.983142559277568	0.999999941343477	lost	FALSE	FALSE
OTU_1133	OTU_1159	0.606482609416807	0.601067464921969	-0.00541514449483749	-0.197014380455421	0.843816284354782	0.999999941343477	lost	FALSE	FALSE
OTU_1144	OTU_1159	0.6348453418243	0.621224938465608	-0.0136204033586924	-0.524764304398734	0.5997470487665	0.999999941343477	lost	FALSE	FALSE
OTU_1061	OTU_1171	0.617469488775199	0.390917557377895	-0.226551931397304	-8.42157706212283	3.71449873478146e-17	1.6531092750462e-14	lost	FALSE	FALSE
OTU_1118	OTU_1178	0.641399408855912	0.640046833693909	-0.00135257516200304	-0.0528523095806905	0.957849582690568	0.999999941343477	lost	FALSE	FALSE
OTU_1158	OTU_118	0.613897660178034	0.568289319683445	-0.0456083404945892	-1.68342464490446	0.0922929156855591	0.480741257749515	lost	FALSE	FALSE
OTU_1119	OTU_1180	0.648184653124247	0.522866560007188	-0.125318093117059	-4.97073908625684	6.66981567707445e-07	3.47466392356719e-05	lost	FALSE	FALSE
OTU_10842	OTU_11796	0.63693532932986	0.635973980174112	-0.000961349155747637	-0.037204328715625	0.970322087187553	0.999999941343477	lost	FALSE	FALSE
OTU_1100	OTU_1182	0.633726825044165	0.633102865584382	-0.000623959459782553	-0.0239827873311536	0.980866338478754	0.999999941343477	lost	FALSE	FALSE
OTU_1007	OTU_1193	0.719707531123435	0.602268414860678	-0.117439116262757	-5.6036962783331	2.09828256615458e-08	1.64643405013177e-06	lost	FALSE	FALSE
OTU_1126	OTU_11952	0.604356452216075	0.607983441933403	0.00362698971732722	0.131422343613571	0.895441214308108	0.999999941343477	gained	FALSE	FALSE
OTU_1	OTU_1191	0.762501713652261	0.752515883992797	-0.0099858296594636	-0.548683576988126	0.583222618630914	0.999999941343477	lost	FALSE	FALSE
OTU_1090	OTU_1191	0.6164574089582	0.594231763057546	-0.0222256459006542	-0.824526015216184	0.409640740158768	0.999999941343477	lost	FALSE	FALSE
OTU_1116	OTU_1191	0.676796090860709	0.678072503957571	0.00127641309686166	0.0541704233876992	0.956799384790556	0.999999941343477	gained	FALSE	FALSE
OTU_11528	OTU_1191	0.609962812969989	0.607005488862684	-0.00295732410730432	-0.10831906414932	0.913742600585245	0.999999941343477	lost	FALSE	FALSE
OTU_1094	OTU_12	0.704488747778061	0.726930568622031	0.0224418208439704	1.02474962070729	0.305481343147842	0.903967118127491	gained	FALSE	FALSE
OTU_100	OTU_12052	0.620708389826698	0.615089443023519	-0.00561894680317843	-0.210234816352632	0.833484407206717	0.999999941343477	lost	FALSE	FALSE
OTU_1044	OTU_121	0.610180790223993	0.664094003529385	0.0539132133053923	1.9755370331097	0.0482072362911218	0.316483146467866	gained	FALSE	FALSE
OTU_1069	OTU_1211	0.673880536395017	0.569227998392321	-0.104652538002696	-4.40936877567731	1.03672355134027e-05	0.000375149330359066	lost	FALSE	FALSE
OTU_10842	OTU_12127	0.640551778157057	0.639751413599734	-0.000800364557323241	-0.031216873395074	0.975096583448825	0.999999941343477	lost	FALSE	FALSE
OTU_1005	OTU_123	0.627709669648233	0.653572589833896	0.0258629201856623	0.981627453255973	0.326283417477699	0.927605138836778	gained	FALSE	FALSE
OTU_107	OTU_123	0.643461922416899	0.670068900163298	0.0266069777463989	1.04437824732351	0.296310423668265	0.892512766550475	gained	FALSE	FALSE
OTU_12	OTU_123	0.769125216307628	0.797309129554507	0.0281839132468794	1.58706259150735	0.112498469281494	0.541514125509132	gained	FALSE	FALSE
OTU_1	OTU_1230	0.688156027340464	0.697065415465747	0.00890938812528275	0.389247450521715	0.697093105296436	0.999999941343477	gained	FALSE	FALSE
OTU_1009	OTU_1225	0.644554623319287	0.729040835459447	0.0844862121401604	3.3242410081968	0.000886595404224477	0.0155305292645846	gained	FALSE	FALSE
OTU_108	OTU_12314	0.602809597356736	0.520259649762064	-0.0825499475946721	-2.98238672528941	0.00286010465338282	0.0394444931554621	lost	FALSE	FALSE
OTU_1056	OTU_1235	0.64277911845439	0.658986311714786	0.0162071932603965	0.635213376655987	0.525289260149091	0.999999941343477	gained	FALSE	FALSE
OTU_1149	OTU_1235	0.666096147678401	0.622664308796756	-0.0434318388816443	-1.79562053626004	0.0725548875225451	0.413529913288086	lost	FALSE	FALSE
OTU_12	OTU_1237	0.72046256612496	0.594360584628585	-0.126101981496375	-6.0306558467881	1.63295607645076e-09	1.68188934738128e-07	lost	FALSE	FALSE
OTU_100	OTU_1238	0.652179529198114	0.639902461443664	-0.0122770677544505	-0.49137166945362	0.623163598012117	0.999999941343477	lost	FALSE	FALSE
OTU_110	OTU_1238	0.606674291971405	0.541464643124697	-0.0652096488467078	-2.37333760045778	0.017628143181116	0.156607593902171	lost	FALSE	FALSE
OTU_1144	OTU_1238	0.649344815898594	0.6535368817948	0.00419206589620569	0.166710983332589	0.867597463034069	0.999999941343477	gained	FALSE	FALSE
OTU_1039	OTU_1243	0.697442449197873	0.568571273846355	-0.128871175351518	-5.77139197002755	7.86193554396239e-09	6.8554407957914e-07	lost	FALSE	FALSE
OTU_12	OTU_1243	0.608828643500161	0.354872735476342	-0.253955908023818	-9.28131090318676	1.67406045491879e-20	1.23025645425986e-17	lost	FALSE	FALSE
OTU_12329	OTU_12446	0.612624527633343	0.611308598985249	-0.00131592864809349	-0.0484501134011021	0.961357521451794	0.999999941343477	lost	FALSE	FALSE
OTU_102	OTU_1246	0.612233336375123	0.644774551798964	0.0325412154238405	1.1971904370196	0.231232336378681	0.798931202836178	gained	FALSE	FALSE
OTU_1162	OTU_125	0.624197445592181	0.391502994257512	-0.232694451334669	-8.76829822820402	1.81386869155425e-18	9.84563076560212e-16	lost	FALSE	FALSE
OTU_123	OTU_1257	0.608278652934541	0.618164695567341	0.00988604263279946	0.360920689371677	0.718158736710874	0.999999941343477	gained	FALSE	FALSE
OTU_1216	OTU_1255	0.637868591766842	0.619614307441758	-0.0182542843250835	-0.707860043441194	0.479032174882103	0.999999941343477	lost	FALSE	FALSE
OTU_1001	OTU_1259	0.605819187778862	0.620101684719216	0.014282496940354	0.518967131265254	0.603783662366514	0.999999941343477	gained	FALSE	FALSE
OTU_1211	OTU_1259	0.629781782790787	0.64753752013563	0.0177557373448425	0.676829538031002	0.498514114631316	0.999999941343477	gained	FALSE	FALSE
OTU_12446	OTU_12598	0.67343268229131	0.671496927211474	-0.00193575507983612	-0.0814699177686441	0.935068247475516	0.999999941343477	lost	FALSE	FALSE
OTU_1133	OTU_126	0.611484785319653	0.650631971371537	0.0391471860518838	1.43811675284505	0.150400930015477	0.639460274984771	gained	FALSE	FALSE
OTU_1159	OTU_126	0.802805389999695	0.696070176669348	-0.106735213330347	-6.90544500021283	5.00462958361924e-12	8.8885522526075e-10	lost	FALSE	FALSE
OTU_123	OTU_126	0.649740244944486	0.691968191045701	0.0422279461012153	1.68082301433694	0.0927972969923045	0.482356785214069	gained	FALSE	FALSE
OTU_12	OTU_1256	0.613971816350062	0.497326899962289	-0.116644916387773	-4.30604626958338	1.66198307991793e-05	0.000561883864945149	lost	FALSE	FALSE
OTU_123	OTU_1256	0.625737654590197	0.523603119796798	-0.102134534793399	-3.86076930260077	0.000113030585813621	0.00284925713560207	lost	FALSE	FALSE
OTU_1063	OTU_1269	0.681229046026593	0.678896659262891	-0.00233238676370262	-0.100097395506237	0.92026700303398	0.999999941343477	lost	FALSE	FALSE
OTU_1106	OTU_1269	0.622218602662514	0.619463057859037	-0.00275554480347762	-0.103415435892413	0.917633261760334	0.999999941343477	lost	FALSE	FALSE
OTU_1149	OTU_1269	0.61308180935958	0.625097501193398	0.0120156918338178	0.442793335398237	0.657915224349322	0.999999941343477	gained	FALSE	FALSE
OTU_1216	OTU_1269	0.642809656513151	0.649266941400976	0.0064572848878256	0.253099231820602	0.800191532475643	0.999999941343477	gained	FALSE	FALSE
OTU_104	OTU_1261	0.611803422160564	0.557738441492507	-0.0540649806680568	-1.98737632545004	0.0468807092094708	0.310719471878764	lost	FALSE	FALSE
OTU_123	OTU_1270	0.604030635994541	0.557146510260782	-0.0468841257337586	-1.69777218113264	0.0895507683200211	0.47179758612066	lost	FALSE	FALSE
OTU_1014	OTU_1274	0.613251613770589	0.644397175003559	0.0311455612329701	1.14813611681176	0.250912376465809	0.830067028390513	gained	FALSE	FALSE
OTU_101	OTU_1275	0.763958499303917	0.800135595065504	0.0361770957615862	1.99841097033988	0.04567212326341	0.305312552238823	gained	FALSE	FALSE
OTU_1027	OTU_1275	0.643755887159858	0.704045078750359	0.0602891915905009	2.36800316855387	0.0178843827345626	0.158234220883954	gained	FALSE	FALSE
OTU_106	OTU_1277	0.624069482018893	0.456258012965434	-0.167811469053459	-6.32174955480958	2.5861829375742e-10	3.19569386868701e-08	lost	FALSE	FALSE
OTU_104	OTU_128	0.625108863994612	0.658768254080525	0.0336593900859138	1.27070999834861	0.203831837296156	0.751031933922619	gained	FALSE	FALSE
OTU_1116	OTU_1282	0.646064860576445	0.648706176377212	0.00264131580076621	0.104274361461243	0.916951623569526	0.999999941343477	gained	FALSE	FALSE
OTU_12048	OTU_1282	0.616449577397818	0.610057677444471	-0.00639189995334744	-0.237122724957363	0.812561583079939	0.999999941343477	lost	FALSE	FALSE
OTU_1225	OTU_1291	0.651839837638374	0.625006765537295	-0.0268330721010784	-1.07312724628794	0.28321402776407	0.875750753759602	lost	FALSE	FALSE
OTU_1218	OTU_1295	0.606376759909272	0.524706251622321	-0.0816705082869511	-2.97074209530866	0.00297081149233578	0.0406346581991005	lost	FALSE	FALSE
OTU_107	OTU_130	0.618951587033675	0.645094801881896	0.0261432148482211	0.974704136176997	0.329707040664252	0.931372147233244	gained	FALSE	FALSE
OTU_1144	OTU_130	0.629700322890408	0.506160860432832	-0.123539462457576	-4.7083903223286	2.49680649302687e-06	0.000109748237319387	lost	FALSE	FALSE
OTU_1148	OTU_130	0.646709444579505	0.673618586032293	0.0269091414527876	1.06384577652475	0.287398570173037	0.881245466501562	gained	FALSE	FALSE
OTU_116	OTU_130	0.600173849497686	0.650851939292597	0.0506780897949116	1.82183779851393	0.0684796005940041	0.398610961125187	gained	FALSE	FALSE
OTU_1159	OTU_130	0.742217564630028	0.691891053016274	-0.0503265116137536	-2.57732362127454	0.00995686817820009	0.102790534596859	lost	FALSE	FALSE
OTU_126	OTU_130	0.655502390815882	0.744777631960349	0.0892752411444677	3.60033442833812	0.000317808151904182	0.00672523417911723	gained	FALSE	FALSE
OTU_1	OTU_13031	0.751671323447384	0.728362366897087	-0.023308956550297	-1.23245529244242	0.217779057314092	0.775837891681451	lost	FALSE	FALSE
OTU_1116	OTU_13031	0.663053481215181	0.659249157807311	-0.00380432340787051	-0.156148593271154	0.875915896202253	0.999999941343477	lost	FALSE	FALSE
OTU_1191	OTU_13031	0.738922637495059	0.737496880047962	-0.00142575744709761	-0.0722310630962278	0.942418024953602	0.999999941343477	lost	FALSE	FALSE
OTU_1230	OTU_13031	0.602055729256392	0.594402538229235	-0.00765319102715689	-0.276102611092183	0.7824692552377	0.999999941343477	lost	FALSE	FALSE
OTU_1094	OTU_13059	0.604028406211802	0.529030272820763	-0.0749981333910397	-2.71582763893062	0.00661103261236145	0.0754771592195047	lost	FALSE	FALSE
OTU_12	OTU_13059	0.74125356518671	0.609403407519238	-0.131850157667473	-6.73088385037159	1.68635545528492e-11	2.6944081208207e-09	lost	FALSE	FALSE
OTU_123	OTU_13059	0.6463853908921	0.538953203329022	-0.107432187563078	-4.24424604190441	2.19329600508258e-05	0.00071241610454522	lost	FALSE	FALSE
OTU_10	OTU_1308	0.693883034596646	0.680207141431148	-0.0136758931654977	-0.606614403165681	0.544106839462624	0.999999941343477	lost	FALSE	FALSE
OTU_1193	OTU_1312	0.616338836108481	0.648964021984397	0.0326251858759158	1.21004238463002	0.226262629461655	0.790612677823142	gained	FALSE	FALSE
OTU_1103	OTU_1317	0.686395739856464	0.598580388267254	-0.0878153515892101	-3.81906306782847	0.000133959513199797	0.00328436566114631	lost	FALSE	FALSE
OTU_1261	OTU_1317	0.66734313178368	0.670466381483611	0.00312324969993028	0.129512910574381	0.896951809827891	0.999999941343477	gained	FALSE	FALSE
OTU_1	OTU_1320	0.662213123413523	0.686927313855833	0.0247141904423099	1.01238277057994	0.311355073078404	0.910912463043957	gained	FALSE	FALSE
OTU_1191	OTU_1320	0.609918448915194	0.590298985746957	-0.0196194631682372	-0.718547806430057	0.472419582085173	0.999999941343477	lost	FALSE	FALSE
OTU_1200	OTU_1327	0.601015446845876	0.626131557530843	0.0251161106849676	0.904333502132135	0.365818587245068	0.967917224266371	gained	FALSE	FALSE
OTU_1255	OTU_1329	0.600566956544837	0.25695062155675	-0.343616334988087	-12.3618594419673	4.2032015341166e-35	1.57093402650583e-31	lost	FALSE	FALSE
OTU_104	OTU_133	0.622805961982421	0.649390479750446	0.0265845177680244	0.998907349875691	0.317839575432354	0.918244578058557	gained	FALSE	FALSE
OTU_107	OTU_133	0.709653880692095	0.727843365072114	0.0181894843800189	0.8427989815009	0.399340877729849	0.996582814530577	gained	FALSE	FALSE
OTU_116	OTU_133	0.800551624198193	0.815003509956453	0.0144518857582602	0.925584928210407	0.354661728947819	0.957365144696672	gained	FALSE	FALSE
OTU_1159	OTU_133	0.63841497154081	0.636540486252595	-0.00187448528821477	-0.0727738790026305	0.941986057363346	0.999999941343477	lost	FALSE	FALSE
OTU_123	OTU_133	0.600661811473382	0.632655485685114	0.0319936742117316	1.15120197734691	0.24964915193125	0.828048779205064	gained	FALSE	FALSE
OTU_130	OTU_133	0.706503252610709	0.722703370413815	0.0162001178031057	0.743936034859972	0.456915173676572	0.999999941343477	gained	FALSE	FALSE
OTU_1329	OTU_133	0.624173112174034	0.409320358612347	-0.214852753561687	-8.09559168732555	5.6986671564218e-16	2.07917351914497e-13	lost	FALSE	FALSE
OTU_1164	OTU_13322	0.629893067183426	0.61071357814081	-0.0191794890426152	-0.731271311965875	0.464613449727287	0.999999941343477	lost	FALSE	FALSE
OTU_1	OTU_1335	0.886431814663544	0.871580114726978	-0.0148516999365657	-1.59443274007871	0.110839144256741	0.536793813674332	lost	FALSE	FALSE
OTU_1116	OTU_1335	0.644319534182946	0.645507644883638	0.00118811070069169	0.0467238383887085	0.962733330804922	0.999999941343477	gained	FALSE	FALSE
OTU_1191	OTU_1335	0.646638470826419	0.647745220343287	0.00110674951686884	0.0437481460892363	0.965105160900285	0.999999941343477	gained	FALSE	FALSE
OTU_1230	OTU_1335	0.605472731275761	0.605647042388846	0.000174311113085079	0.00632955171685447	0.994949782129677	0.999999941343477	gained	FALSE	FALSE
OTU_13031	OTU_1335	0.723878049496412	0.722683315847304	-0.00119473364910883	-0.0577286576796202	0.953964766227898	0.999999941343477	lost	FALSE	FALSE
OTU_126	OTU_1337	0.637736267936746	0.721999036032657	0.0842627680959108	3.26659079826424	0.00108850894855596	0.0183148676354399	gained	FALSE	FALSE
OTU_1191	OTU_1339	0.667661286142974	0.662791350806903	-0.00486993533607116	-0.202098108501473	0.839840026554441	0.999999941343477	lost	FALSE	FALSE
OTU_104	OTU_1342	0.715828963340767	0.535545802898072	-0.180283160442695	-8.5041163378421	1.82983973202088e-17	8.53942069666499e-15	lost	FALSE	FALSE
OTU_116	OTU_1342	0.688250474021392	0.490040148633241	-0.198210325388151	-8.66186535188327	4.64106358354812e-18	2.37500896285029e-15	lost	FALSE	FALSE
OTU_12	OTU_1342	0.639934884964448	0.41328152415035	-0.226653360814098	-8.82840703378714	1.06177042480451e-18	5.97078209573305e-16	lost	FALSE	FALSE
OTU_123	OTU_1342	0.635673501147047	0.432392907942038	-0.203280593205009	-7.84578453620933	4.3025511596378e-15	1.3572168639435e-12	lost	FALSE	FALSE
OTU_1258	OTU_1342	0.607167316212841	0.520563956575719	-0.0866033596371216	-3.15496009254813	0.0016052006031431	0.0249760158922596	lost	FALSE	FALSE
OTU_133	OTU_1342	0.691058536050314	0.526208118073658	-0.164850417976657	-7.25743320646595	3.94504679132909e-13	8.74295573012858e-11	lost	FALSE	FALSE
OTU_118	OTU_1344	0.651384263312659	0.69082821753019	0.0394439542175307	1.57584374736446	0.115061817578857	0.548695075080316	gained	FALSE	FALSE
OTU_1014	OTU_1346	0.680737258256759	0.714911567449222	0.0341743091924621	1.46480398890725	0.142974403275104	0.621569822027782	gained	FALSE	FALSE
OTU_115	OTU_1336	0.62094556176286	0.630902063003604	0.0099565012407431	0.372704445186577	0.70936842768528	0.999999941343477	gained	FALSE	FALSE
OTU_1090	OTU_135	0.659034855731612	0.551512464776701	-0.107522390954911	-4.37180974578715	1.23220879753891e-05	0.000434895026210171	lost	FALSE	FALSE
OTU_1191	OTU_135	0.616412782298283	0.599550800425293	-0.01686198187299	-0.625489539790098	0.531649811554091	0.999999941343477	lost	FALSE	FALSE
OTU_1339	OTU_135	0.693708209221017	0.692433099342914	-0.00127510987810264	-0.0565329302503151	0.954917262916808	0.999999941343477	lost	FALSE	FALSE
OTU_1121	OTU_1354	0.673959772460647	0.601597121722532	-0.0723626507381149	-3.04948217136563	0.00229236238712082	0.0331476806755773	lost	FALSE	FALSE
OTU_12048	OTU_1355	0.63600717105723	0.53608011245587	-0.0999270586013599	-3.85951656569456	0.000113611555779119	0.00286171754412202	lost	FALSE	FALSE
OTU_1130	OTU_136	0.663541287524107	0.540547067759773	-0.122994219764334	-5.0541389212051	4.32336843620092e-07	2.37785343122897e-05	lost	FALSE	FALSE
OTU_1165	OTU_136	0.605233795957308	0.61995654006235	0.0147227441050415	0.534365411754381	0.593088744379977	0.999999941343477	gained	FALSE	FALSE
OTU_1046	OTU_1360	0.624088918614467	0.65569457905713	0.0316056604426638	1.19068744545628	0.233776308306904	0.803069274890071	gained	FALSE	FALSE
OTU_108	OTU_1362	0.697038396557483	0.684572179199118	-0.0124662173583656	-0.557677691076081	0.577064494084554	0.999999941343477	lost	FALSE	FALSE
OTU_1134	OTU_1362	0.603934496257239	0.581079309120106	-0.0228551871371329	-0.827482792725914	0.407963471134254	0.999999941343477	lost	FALSE	FALSE
OTU_1225	OTU_1362	0.700541614805064	0.720104603442917	0.0195629886378534	0.883566611221459	0.376930209621327	0.977930855016437	gained	FALSE	FALSE
OTU_1291	OTU_1362	0.673038744289009	0.673690842548977	0.000652098259967704	0.0274181776647882	0.978126200018677	0.999999941343477	gained	FALSE	FALSE
OTU_104	OTU_1368	0.616707014640224	0.55680848927477	-0.0598985253654535	-2.22321658064955	0.026201199317524	0.20804145642695	lost	FALSE	FALSE
OTU_1174	OTU_1369	0.685952035624047	0.698288028294893	0.0123359926708463	0.535871599937965	0.592047293570943	0.999999941343477	gained	FALSE	FALSE
OTU_1336	OTU_1370	0.705070388116772	0.712289082836363	0.0072186947195908	0.330161037347013	0.741278285315045	0.999999941343477	gained	FALSE	FALSE
OTU_1306	OTU_1373	0.606279610018393	0.612865467144334	0.00658585712594095	0.239514101496884	0.810706963220244	0.999999941343477	gained	FALSE	FALSE
OTU_1321	OTU_1372	0.672567759901322	0.667657970720061	-0.0049097891812605	-0.20619850877915	0.836635852641475	0.999999941343477	lost	FALSE	FALSE
OTU_1102	OTU_1377	0.633390760630784	0.623989613137885	-0.00940114749289811	-0.361089784197864	0.718032329830308	0.999999941343477	lost	FALSE	FALSE
OTU_1069	OTU_1374	0.682935622416768	0.683243224734586	0.000307602317817901	0.0132587470426693	0.989421360384192	0.999999941343477	gained	FALSE	FALSE
OTU_1162	OTU_1374	0.671600327727745	0.568025630791325	-0.10357469693642	-4.33956646638783	1.42764082851619e-05	0.000492854686105699	lost	FALSE	FALSE
OTU_126	OTU_1384	0.609533517497281	0.559495809330143	-0.0500377081671376	-1.83122395434109	0.0670671227176046	0.393261823899764	lost	FALSE	FALSE
OTU_1285	OTU_1384	0.608101425100881	0.572185200550118	-0.0359162245507635	-1.31078478949442	0.189930482840318	0.724639492480366	lost	FALSE	FALSE
OTU_110	OTU_1385	0.657187819560198	0.679812309723379	0.0226244901631802	0.915964538539562	0.359685494567216	0.962157689357866	gained	FALSE	FALSE
OTU_123	OTU_1385	0.693967865592628	0.72534926114195	0.0313813955493215	1.39228418570105	0.163836358433189	0.669960022909896	gained	FALSE	FALSE
OTU_1251	OTU_1385	0.618799147095587	0.508457538733556	-0.110341608362031	-4.11263640423125	3.91166206008313e-05	0.00116472171023864	lost	FALSE	FALSE
OTU_1294	OTU_1385	0.601550952486142	0.650121249039647	0.0485702965535053	1.75059239758898	0.0800161457500047	0.439851877330216	gained	FALSE	FALSE
OTU_133	OTU_1385	0.681092691329974	0.705136787544467	0.0240440962144929	1.03152595652374	0.302294242498487	0.900027684677303	gained	FALSE	FALSE
OTU_1342	OTU_1385	0.603805926632555	0.418998523194601	-0.184807403437954	-6.68940379952731	2.24081632134135e-11	3.49319735693244e-09	lost	FALSE	FALSE
OTU_1348	OTU_1375	0.673615453006716	0.640964738443225	-0.0326507145634911	-1.37478650577137	0.169197642866165	0.681738686912952	lost	FALSE	FALSE
OTU_1289	OTU_1387	0.668996789454542	0.665482334389248	-0.0035144550652938	-0.146318123744095	0.883670259152068	0.999999941343477	lost	FALSE	FALSE
OTU_11	OTU_1383	0.65784646890391	0.648410844451916	-0.00943562445199453	-0.382589589311992	0.702024090550363	0.999999941343477	lost	FALSE	FALSE
OTU_1299	OTU_1389	0.604305256778265	0.464858564813508	-0.139446691964757	-5.05229574576458	4.36531073890479e-07	2.3982440649068e-05	lost	FALSE	FALSE
OTU_136	OTU_14	0.705717066801004	0.770390837390054	0.0646737705890499	2.96335680940727	0.003043036045735	0.0414168642949438	gained	FALSE	FALSE
OTU_12739	OTU_14012	0.611971602376646	0.610363839624669	-0.00160776275197672	-0.0591192480933334	0.952857127693123	0.999999941343477	lost	FALSE	FALSE
OTU_1319	OTU_1407	0.657150480649656	0.45739554018297	-0.199754940466686	-8.08648663867221	6.14104505469533e-16	2.22920825707e-13	lost	FALSE	FALSE
OTU_116	OTU_141	0.666310211396032	0.706143608382405	0.039833396986373	1.64769342246599	0.0994155984748915	0.503058187967328	gained	FALSE	FALSE
OTU_117	OTU_141	0.662980561882812	0.750738869269601	0.087758307386789	3.6014214860027	0.000316482004380375	0.00670200876509551	gained	FALSE	FALSE
OTU_133	OTU_141	0.661941251115319	0.684441070416939	0.02249981930162	0.921083534477132	0.357006816035487	0.95957425099533	gained	FALSE	FALSE
OTU_1385	OTU_141	0.644314800537722	0.68599815401556	0.0416833534778377	1.63922937246729	0.101165498791813	0.508433342458227	gained	FALSE	FALSE
OTU_1386	OTU_141	0.682830369681199	0.59683355542159	-0.0859968142596093	-3.70576830176514	0.000210750897287887	0.00478392230477419	lost	FALSE	FALSE
OTU_1218	OTU_1410	0.606469410339841	0.649378655248131	0.0429092449082894	1.56108931628209	0.11850267850821	0.558161576903238	gained	FALSE	FALSE
OTU_1068	OTU_1413	0.627519195025924	0.59381323944578	-0.0337059555801447	-1.27880540612034	0.200965589708756	0.745684621964747	lost	FALSE	FALSE
OTU_1092	OTU_1417	0.615475219941468	0.641437631514063	0.0259624115725946	0.961276296066385	0.336413263096868	0.93864129293572	gained	FALSE	FALSE
OTU_1061	OTU_1415	0.611786259695935	0.619593377178286	0.00780711748235119	0.286972445718252	0.774133418398382	0.999999941343477	gained	FALSE	FALSE
OTU_1345	OTU_1421	0.640662525259948	0.648981828789859	0.00831930352991106	0.324558536216402	0.745515212954175	0.999999941343477	gained	FALSE	FALSE
OTU_1389	OTU_1422	0.611138261415357	0.660957248004523	0.0498189865891664	1.82891996142709	0.0674115994085827	0.394574142331786	gained	FALSE	FALSE
