node_1	node_2	r_bg	r_new	X13_12N_N_N_2_PCC_value	Z	p	q_BH	change	sign_flip	emergent
OTU_455	OTU_457	0.656954714463227	0.72324734603977	0.0662926315765433	2.6824460804743	0.00730859324195213	0.128685834316756	gained	FALSE	FALSE
OTU_1344	OTU_459	0.616750279829968	0.645219647051433	0.0284693672214645	1.05677093265763	0.29061614326784	0.999999920253609	gained	FALSE	FALSE
OTU_1909	OTU_459	0.604443086141474	0.618613749314342	0.0141706631728677	0.513552343406388	0.607565005966522	0.999999920253609	gained	FALSE	FALSE
OTU_2765	OTU_46	0.661263502422996	0.575136173384901	-0.0861273290380952	-3.52020778148825	0.000431208852887898	0.015272154701252	lost	FALSE	FALSE
OTU_287	OTU_46	0.612897866506687	0.564711382693637	-0.04818648381305	-1.77509107527669	0.0758828503698033	0.590506577197875	lost	FALSE	FALSE
OTU_385	OTU_46	0.609431537537341	0.621032125025974	0.0116005874886335	0.424461339688079	0.671229394280821	0.999999920253609	gained	FALSE	FALSE
OTU_395	OTU_46	0.657100875925082	0.631810489120086	-0.0252903868049966	-1.02368887867045	0.305982249965399	0.999999920253609	lost	FALSE	FALSE
OTU_1119	OTU_460	0.643238469462193	0.651132169373792	0.00789369991159938	0.30969189265082	0.756795268610544	0.999999920253609	gained	FALSE	FALSE
OTU_124	OTU_460	0.726837178089857	0.732460306410715	0.00562312832085765	0.274178154910492	0.783947714955104	0.999999920253609	gained	FALSE	FALSE
OTU_14	OTU_460	0.618810513691019	0.627102785569822	0.00829227187880344	0.309075399173522	0.75726417223473	0.999999920253609	gained	FALSE	FALSE
OTU_1595	OTU_460	0.607113346647645	0.616067293116362	0.00895394646871695	0.326158383546983	0.744304526284072	0.999999920253609	gained	FALSE	FALSE
OTU_1860	OTU_460	0.707004518466509	0.712766170941776	0.00576165247526728	0.264959381849939	0.791040752377612	0.999999920253609	gained	FALSE	FALSE
OTU_1940	OTU_460	0.713714553668042	0.711770469375825	-0.00194408429221626	-0.0911391915001556	0.927381991897464	0.999999920253609	lost	FALSE	FALSE
OTU_2388	OTU_460	0.645873725122585	0.626711529441911	-0.0191621956806741	-0.756168259335719	0.449548320566839	0.999999920253609	lost	FALSE	FALSE
OTU_32	OTU_460	0.712995152745765	0.664928954244597	-0.0480661985011678	-2.24865198183644	0.0245346464403288	0.295240197730791	lost	FALSE	FALSE
OTU_3317	OTU_460	0.765236344646557	0.743563372446402	-0.0216729722001552	-1.20285308483129	0.229033178035195	0.999999920253609	lost	FALSE	FALSE
OTU_336	OTU_460	0.646691611190523	0.61279215770272	-0.0338994534878028	-1.34015277643891	0.18019568084797	0.913562472920596	lost	FALSE	FALSE
OTU_38	OTU_460	0.613571147475859	0.605313908078122	-0.0082572393977367	-0.304582570211627	0.760684096595955	0.999999920253609	lost	FALSE	FALSE
OTU_115	OTU_461	0.638194400392051	0.353350048874666	-0.284844351517385	-11.0533704783069	2.1113607025348e-28	1.34702392153399e-24	lost	FALSE	FALSE
OTU_1278	OTU_461	0.610443035087535	0.595953011778351	-0.0144900233091838	-0.531227536797739	0.595261113033095	0.999999920253609	lost	FALSE	FALSE
OTU_1280	OTU_461	0.605122452587788	0.567601852593303	-0.0375205999944852	-1.36152932665163	0.173346472241016	0.898279333180383	lost	FALSE	FALSE
OTU_2350	OTU_4610	0.620566791483238	0.637064049951188	0.0164972584679503	0.617074132438888	0.537185829775885	0.999999920253609	gained	FALSE	FALSE
OTU_3470	OTU_4610	0.605956249596119	0.557562207325678	-0.0483940422704415	-1.75890175319774	0.0785941973536175	0.602103673703199	lost	FALSE	FALSE
OTU_2602	OTU_4623	0.633706882899603	0.63820264232562	0.00449575942601732	0.172793739200259	0.862813558414677	0.999999920253609	gained	FALSE	FALSE
OTU_3895	OTU_4623	0.606361491181295	0.468158851022763	-0.138202640158532	-5.02693550563045	4.9837987219225e-07	5.77641994841923e-05	lost	FALSE	FALSE
OTU_1631	OTU_4626	0.640124891643809	0.65109191510292	0.010967023459111	0.427354105030357	0.669121430226698	0.999999920253609	gained	FALSE	FALSE
OTU_1726	OTU_4626	0.613052199733018	0.606534866569588	-0.00651733316342917	-0.240157942765647	0.81020781644515	0.999999920253609	lost	FALSE	FALSE
OTU_1408	OTU_4629	0.604660285446614	0.541987711579254	-0.0626725738673607	-2.27222753511664	0.0230727709975151	0.283597654802285	lost	FALSE	FALSE
OTU_141	OTU_4629	0.699324928499654	0.520704104378047	-0.178620824121606	-8.04055586058739	8.94318501009397e-16	9.10969802021751e-13	lost	FALSE	FALSE
OTU_2880	OTU_4629	0.619977456443421	0.639143341663004	0.0191658852195825	0.716041819645872	0.473965526783484	0.999999920253609	gained	FALSE	FALSE
OTU_2918	OTU_4629	0.662466838516369	0.674754509724897	0.0122876712085279	0.503649004348407	0.614508049820605	0.999999920253609	gained	FALSE	FALSE
OTU_349	OTU_4629	0.725950788892863	0.633290120675575	-0.0926606682172872	-4.50574177723967	6.61414806935631e-06	0.000513765684411492	lost	FALSE	FALSE
OTU_13	OTU_4633	0.649122257249532	0.634540872555017	-0.0145813846945156	-0.579586058538874	0.562193796818526	0.999999920253609	lost	FALSE	FALSE
OTU_2102	OTU_4633	0.620507448625387	0.616583568251791	-0.00392388037359603	-0.146753783608766	0.883326364949723	0.999999920253609	lost	FALSE	FALSE
OTU_2996	OTU_4633	0.678349016855105	0.671201349575064	-0.00714766728004057	-0.304526437873052	0.760726854070186	0.999999920253609	lost	FALSE	FALSE
OTU_4121	OTU_4633	0.603700732504738	0.60382221181627	0.000121479311531947	0.00439626193944304	0.996492301772227	0.999999920253609	gained	FALSE	FALSE
OTU_1469	OTU_4622	0.61186928356323	0.617478821092279	0.00560953752904858	0.206227729673403	0.836613028227943	0.999999920253609	gained	FALSE	FALSE
OTU_4623	OTU_4622	0.669072671088492	0.67312035032287	0.00404767923437832	0.168548947404301	0.866151439955109	0.999999920253609	gained	FALSE	FALSE
OTU_13059	OTU_463	0.711866497542712	0.753130011443127	0.0412635139004144	1.92411220194857	0.0543405209485169	0.486360586565506	gained	FALSE	FALSE
OTU_34	OTU_463	0.659828011429574	0.694636032103178	0.0348080206736033	1.41789974994176	0.156220035423624	0.857285178459592	gained	FALSE	FALSE
OTU_409	OTU_463	0.626981647716205	0.619429783888787	-0.00755186382741768	-0.286199672739857	0.774725194381448	0.999999920253609	lost	FALSE	FALSE
OTU_1036	OTU_4650	0.615200615127805	0.635587277271544	0.0203866621437397	0.754419874966783	0.450597141038565	0.999999920253609	gained	FALSE	FALSE
OTU_116	OTU_464	0.606284333766977	0.462871779881578	-0.143412553885399	-5.21566736624089	1.83156597226021e-07	2.44284075044829e-05	lost	FALSE	FALSE
OTU_367	OTU_464	0.612368853825434	0.48302006561293	-0.129348788212503	-4.76000199584589	1.93591044819818e-06	0.000182881185811008	lost	FALSE	FALSE
OTU_109	OTU_465	0.616441880230707	0.587663026619763	-0.0287788536109439	-1.06760365283116	0.285699335207987	0.999999920253609	lost	FALSE	FALSE
OTU_1159	OTU_465	0.649324495283004	0.646007119579877	-0.00331737570312762	-0.131920095112518	0.895047493938078	0.999999920253609	lost	FALSE	FALSE
OTU_123	OTU_465	0.627807273683338	0.693580717513109	0.0657734438297706	2.49693680762164	0.012527127823786	0.187882580170861	gained	FALSE	FALSE
OTU_126	OTU_465	0.699514731676964	0.773297042776052	0.0737823110990882	3.32301247848972	0.000890509308015213	0.0268364346607923	gained	FALSE	FALSE
OTU_130	OTU_465	0.708719279509156	0.772343557382062	0.0636242778729061	2.94014156939449	0.00328062317996497	0.0719998786801568	gained	FALSE	FALSE
OTU_1671	OTU_465	0.611607613410836	0.672381722107466	0.0607741086966295	2.23314239143745	0.0255395558741807	0.303080289377716	gained	FALSE	FALSE
OTU_172	OTU_465	0.639643042660529	0.65713108629071	0.0174880436301812	0.680748733850555	0.496030493965504	0.999999920253609	gained	FALSE	FALSE
OTU_186	OTU_465	0.694342166819608	0.638248277726115	-0.0560938890934923	-2.49118934813547	0.0127316249089699	0.189967678192618	lost	FALSE	FALSE
OTU_200	OTU_465	0.633388078433652	0.656419784082351	0.0230317056486986	0.884622482532915	0.376360276714836	0.999999920253609	gained	FALSE	FALSE
OTU_2111	OTU_465	0.637001227475664	0.651690049345056	0.0146888218693917	0.568539494037164	0.569668696343604	0.999999920253609	gained	FALSE	FALSE
OTU_212	OTU_465	0.62436105179936	0.707846412873379	0.0834853610740185	3.14691478157773	0.00165003044690862	0.0430662676166709	gained	FALSE	FALSE
OTU_229	OTU_465	0.68098902173635	0.749996965737199	0.0690079440008491	2.95975946710947	0.00307879319166963	0.068683518476846	gained	FALSE	FALSE
OTU_26	OTU_465	0.601065684773981	0.702213000042252	0.101147315268271	3.642265931952	0.00027024867492954	0.0105751620601545	gained	FALSE	FALSE
OTU_274	OTU_465	0.61366989971616	0.689953666108218	0.0762837663920579	2.81440581006214	0.0048867495901384	0.0963869718848679	gained	FALSE	FALSE
OTU_29	OTU_465	0.634786332153305	0.67233232110949	0.0375459889561852	1.44638318317365	0.148069755994585	0.835969926193703	gained	FALSE	FALSE
OTU_31	OTU_465	0.729174541666459	0.796106629838123	0.0669320881716635	3.28725875600267	0.00101167828613332	0.0296240341613471	gained	FALSE	FALSE
OTU_3171	OTU_465	0.605214843797843	0.660688728748559	0.0554738849507157	2.01336463279007	0.0440762834417353	0.428335247120704	gained	FALSE	FALSE
OTU_394	OTU_465	0.601534896245632	0.690889886259996	0.0893549900143638	3.22047511196684	0.00127978304355524	0.0355289480962515	gained	FALSE	FALSE
OTU_409	OTU_465	0.74744747883599	0.704571872305023	-0.0428756065309662	-2.23450984763878	0.0254495453231108	0.30238829746775	lost	FALSE	FALSE
OTU_429	OTU_465	0.607462535798796	0.647182996976519	0.0397204611777224	1.44783858299386	0.147662199433876	0.834973273598097	gained	FALSE	FALSE
OTU_1178	OTU_47	0.604651904305972	0.603321631037398	-0.00133027326857416	-0.0482289951046324	0.961533742317227	0.999999920253609	lost	FALSE	FALSE
OTU_1417	OTU_47	0.67607672558639	0.671893783501202	-0.00418294208518821	-0.177204047903447	0.859348116216281	0.999999920253609	lost	FALSE	FALSE
OTU_19	OTU_47	0.615872759132801	0.612913870383195	-0.00295888874960659	-0.109641307566654	0.912693849422506	0.999999920253609	lost	FALSE	FALSE
OTU_325	OTU_47	0.644251360691367	0.643670353086785	-0.000581007604582462	-0.0228453699459746	0.981773617472769	0.999999920253609	lost	FALSE	FALSE
OTU_366	OTU_47	0.722616013517358	0.71938433819296	-0.0032316753243975	-0.155555615163175	0.876383312913351	0.999999920253609	lost	FALSE	FALSE
OTU_382	OTU_47	0.661148062684542	0.6613420255908	0.000193962906257616	0.00792552794820898	0.99367640981564	0.999999920253609	gained	FALSE	FALSE
OTU_1109	OTU_4693	0.633417458808394	0.623545071077862	-0.00987238773053223	-0.379211124188433	0.704531091507061	0.999999920253609	lost	FALSE	FALSE
OTU_1771	OTU_4693	0.61945609069143	0.587586694137285	-0.0318693965541449	-1.18939942348232	0.234282527597083	0.999999920253609	lost	FALSE	FALSE
OTU_4501	OTU_4693	0.659403836526864	0.640353525298344	-0.0190503112285202	-0.775243385938662	0.438195855734298	0.999999920253609	lost	FALSE	FALSE
OTU_4555	OTU_4693	0.679461594604088	0.669400263202485	-0.0100613314016027	-0.429866044377912	0.66729308696028	0.999999920253609	lost	FALSE	FALSE
OTU_1524	OTU_468	0.619335452748303	0.609688716176863	-0.00964673657143955	-0.359939077988035	0.718892692836338	0.999999920253609	lost	FALSE	FALSE
OTU_1919	OTU_468	0.658488296909795	0.656536393827079	-0.00195190308271587	-0.079262557969321	0.936823786980575	0.999999920253609	lost	FALSE	FALSE
OTU_2006	OTU_468	0.60990597542868	0.610495023926533	0.000589048497852573	0.02157292723577	0.982788629440979	0.999999920253609	gained	FALSE	FALSE
OTU_2629	OTU_468	0.623364430297866	0.618884760977872	-0.004479669319994	-0.168514173218505	0.866178794495561	0.999999920253609	lost	FALSE	FALSE
OTU_4623	OTU_468	0.653391184703152	0.655127453255947	0.00173626855279529	0.0696834290481183	0.944445631420612	0.999999920253609	gained	FALSE	FALSE
OTU_3309	OTU_4681	0.644830682929333	0.650206893867345	0.00537621093801133	0.211664242725455	0.832368986175722	0.999999920253609	gained	FALSE	FALSE
OTU_1020	OTU_470	0.610507516787983	0.595078186907101	-0.0154293298808827	-0.565735020550277	0.571573924763584	0.999999920253609	lost	FALSE	FALSE
OTU_259	OTU_470	0.606110928297653	0.511394037143386	-0.0947168911542676	-3.44354531342511	0.000574140373383464	0.0191076556426408	lost	FALSE	FALSE
OTU_4681	OTU_470	0.62816000504658	0.58763080868645	-0.04052919636013	-1.53972317149889	0.123627846160143	0.766099180401317	lost	FALSE	FALSE
OTU_2981	OTU_4687	0.668632218138092	0.669993759047879	0.00136154090978757	0.0566353548054374	0.954835670669882	0.999999920253609	gained	FALSE	FALSE
OTU_2406	OTU_4700	0.633888444524244	0.558116425283651	-0.0757720192405929	-2.91340498496412	0.00357510615315672	0.0767160312234841	lost	FALSE	FALSE
OTU_1555	OTU_4712	0.661624297052077	0.663717623044214	0.00209332599213663	0.0856313314905583	0.931759491002341	0.999999920253609	gained	FALSE	FALSE
OTU_2622	OTU_4713	0.613010718423611	0.553250775284364	-0.0597599431392467	-2.20192144804911	0.0276708576665233	0.319156477618193	lost	FALSE	FALSE
OTU_1734	OTU_4714	0.610194055917539	0.53788389730521	-0.072310158612329	-2.64972298943412	0.0080557791430336	0.137949031771273	lost	FALSE	FALSE
OTU_2310	OTU_4715	0.616112177039395	0.614152994129897	-0.00195918290949737	-0.072631829015546	0.942099097710722	0.999999920253609	lost	FALSE	FALSE
OTU_357	OTU_4715	0.626158806840943	0.582252152747139	-0.043906654093804	-1.66114701202493	0.0966839245726277	0.674232911236714	lost	FALSE	FALSE
OTU_1020	OTU_472	0.616495185197196	0.615755555596806	-0.000739629600390757	-0.0274408072603689	0.978108151004856	0.999999920253609	lost	FALSE	FALSE
OTU_1130	OTU_472	0.669010304643116	0.663186351691556	-0.00582395295156069	-0.242477922636306	0.808409861687687	0.999999920253609	lost	FALSE	FALSE
OTU_1180	OTU_472	0.609418563376231	0.597792782944709	-0.0116257804315217	-0.425372439321209	0.670565194024022	0.999999920253609	lost	FALSE	FALSE
OTU_1584	OTU_472	0.628334068248215	0.622819877315844	-0.00551419093237127	-0.209562404333015	0.834009225026851	0.999999920253609	lost	FALSE	FALSE
OTU_166	OTU_472	0.659746927662634	0.644886560255726	-0.0148603674069077	-0.605220255093077	0.545032659154318	0.999999920253609	lost	FALSE	FALSE
OTU_2518	OTU_472	0.60659791658502	0.59324812857566	-0.0133497880093597	-0.485800939432206	0.627108308178417	0.999999920253609	lost	FALSE	FALSE
OTU_38	OTU_472	0.65359710918755	0.652911864120317	-0.00068524506723322	-0.0275145580833904	0.978049328572172	0.999999920253609	lost	FALSE	FALSE
OTU_13733	OTU_473	0.604548057084738	0.60499423078949	0.000446173704751418	0.0161728055505373	0.987096530653276	0.999999920253609	gained	FALSE	FALSE
OTU_2198	OTU_4739	0.696148103459119	0.695411300984286	-0.000736802474832654	-0.03288161874188	0.973768990988346	0.999999920253609	lost	FALSE	FALSE
OTU_3956	OTU_4739	0.62290367522185	0.623503105063108	0.000599429841258492	0.0225279229469667	0.982026838358342	0.999999920253609	gained	FALSE	FALSE
OTU_4212	OTU_4739	0.638480035749219	0.627250608111084	-0.0112294276381349	-0.436025629253309	0.662818134631293	0.999999920253609	lost	FALSE	FALSE
OTU_1027	OTU_4711	0.637881626431193	0.608752622486686	-0.0291290039445074	-1.12958885342575	0.258649510011569	0.999999920253609	lost	FALSE	FALSE
OTU_2111	OTU_4711	0.629836656691667	0.601516965284931	-0.0283196914067352	-1.0796397408932	0.280302637288529	0.999999920253609	lost	FALSE	FALSE
OTU_183	OTU_4743	0.606485884880852	0.602841058467961	-0.00364482641289143	-0.132607307382386	0.894503953009079	0.999999920253609	lost	FALSE	FALSE
OTU_1984	OTU_4743	0.600888825775859	0.592065513084199	-0.00882331269165992	-0.317617516863462	0.750775085160479	0.999999920253609	lost	FALSE	FALSE
OTU_3791	OTU_4743	0.670288718910148	0.642827750828124	-0.0274609680820231	-1.1468809120056	0.251430842648043	0.999999920253609	lost	FALSE	FALSE
OTU_104	OTU_474	0.649247017007203	0.655625576909377	0.00637855990217395	0.253608259780588	0.799798214838178	0.999999920253609	gained	FALSE	FALSE
OTU_116	OTU_474	0.672052841076618	0.580043679118607	-0.0920091619580115	-3.85926890342303	0.000113726744730073	0.00529495957222807	lost	FALSE	FALSE
OTU_1159	OTU_474	0.617590915182405	0.577662273417085	-0.03992864176532	-1.48462056783749	0.13764436390892	0.807350721582209	lost	FALSE	FALSE
OTU_123	OTU_474	0.680431869926073	0.564131919548793	-0.116299950377279	-4.98107400884051	6.32323495560709e-07	7.07693140236604e-05	lost	FALSE	FALSE
OTU_126	OTU_474	0.62706084450819	0.441163084580492	-0.185897759927698	-7.04628517267866	1.83757467753609e-12	9.33363070566231e-10	lost	FALSE	FALSE
OTU_130	OTU_474	0.602857161317466	0.460779938782012	-0.142077222535454	-5.13346655497632	2.84453597575394e-07	3.56641219655292e-05	lost	FALSE	FALSE
OTU_133	OTU_474	0.68425437387479	0.482960915846855	-0.201293458027936	-8.70587585084608	3.15131642957521e-18	4.95083904335534e-15	lost	FALSE	FALSE
OTU_1342	OTU_474	0.812635832877878	0.771381242851872	-0.0412545900260061	-2.79384953867462	0.0052084706260522	0.100953963757776	lost	FALSE	FALSE
OTU_1506	OTU_474	0.645763099867725	0.479246645677333	-0.166516454190392	-6.56937224060693	5.05278262244795e-11	1.81791641218176e-08	lost	FALSE	FALSE
OTU_172	OTU_474	0.775599121798228	0.715077845644797	-0.0605212761534311	-3.49354578440536	0.000476651242949709	0.0165158229405336	lost	FALSE	FALSE
OTU_188	OTU_474	0.620666209299331	0.562646063478461	-0.05802014582087	-2.17065870277883	0.0299569810956572	0.33564523479389	lost	FALSE	FALSE
OTU_191	OTU_474	0.782478809906326	0.645575637381492	-0.136903172524834	-8.12111016860438	4.61938464384252e-16	4.95569761523853e-13	lost	FALSE	FALSE
OTU_1954	OTU_474	0.600337787752776	0.564777807551768	-0.0355599802010079	-1.27874691341317	0.200986193528782	0.956372847833896	lost	FALSE	FALSE
OTU_1978	OTU_474	0.601852073273609	0.556219403599692	-0.045632669673917	-1.64564762396665	0.0998363281376858	0.685751690992257	lost	FALSE	FALSE
OTU_212	OTU_474	0.616592842243515	0.46886675221559	-0.147726090027925	-5.48181242984427	4.20990451883466e-08	6.84770571947806e-06	lost	FALSE	FALSE
OTU_223	OTU_474	0.731002258821649	0.690008390272822	-0.0409938685488266	-2.02488550918132	0.0428791219089977	0.42097889130071	lost	FALSE	FALSE
OTU_228	OTU_474	0.626521169388287	0.49667814926533	-0.129843020122957	-4.9161002913814	8.82851816676213e-07	9.39480267043553e-05	lost	FALSE	FALSE
