node_1	node_2	r_bg	r_new	X14_1N_H_N_1_PCC_value	Z	p	q_BH	change	sign_flip	emergent
OTU_1149	OTU_1235	0.666096147678401	0.674659031319209	0.00856288364080882	0.354018851399353	0.723324755577486	0.999999988728317	gained	FALSE	FALSE
OTU_12	OTU_1237	0.72046256612496	0.49087853931127	-0.22958402681369	-10.9795439945005	4.79337269002186e-28	1.75014948042972e-25	lost	FALSE	FALSE
OTU_100	OTU_1238	0.652179529198114	0.558311941763604	-0.0938675874345102	-3.75691281239031	0.00017202239596329	0.00234987871445567	lost	FALSE	FALSE
OTU_110	OTU_1238	0.606674291971405	0.512866613415249	-0.0938076785561566	-3.41417711437689	0.000639749726889694	0.00737382564200187	lost	FALSE	FALSE
OTU_1144	OTU_1238	0.649344815898594	0.659833136198862	0.0104883203002678	0.417101790395856	0.676603955412734	0.999999988728317	gained	FALSE	FALSE
OTU_1039	OTU_1243	0.697442449197873	0.345812057560842	-0.351630391637031	-15.7474843631718	7.14682840171857e-56	1.78875242526876e-52	lost	FALSE	FALSE
OTU_12	OTU_1243	0.608828643500161	0.430899239911056	-0.177929403589104	-6.50277493593175	7.88517254631889e-11	3.92303052646308e-09	lost	FALSE	FALSE
OTU_12329	OTU_12446	0.612624527633343	0.613269979270871	0.000645451637528272	0.0237643622079957	0.981040566854272	0.999999988728317	gained	FALSE	FALSE
OTU_102	OTU_1246	0.612233336375123	0.589245175068784	-0.0229881613063392	-0.84573383391361	0.39770124408856	0.992881399961449	lost	FALSE	FALSE
OTU_1162	OTU_125	0.624197445592181	0.484041255451644	-0.140156190140537	-5.28130888653468	1.28264232502406e-07	3.61805841766037e-06	lost	FALSE	FALSE
OTU_123	OTU_1257	0.608278652934541	0.598276282424026	-0.0100023705105156	-0.365167599826943	0.714986302331134	0.999999988728317	lost	FALSE	FALSE
OTU_1216	OTU_1255	0.637868591766842	0.560833512690245	-0.0770350790765967	-2.98724690875582	0.00281502269265749	0.0261333924851058	lost	FALSE	FALSE
OTU_1001	OTU_1259	0.605819187778862	0.650128460917519	0.0443092731386563	1.61001654439333	0.107394244545581	0.457583612219992	gained	FALSE	FALSE
OTU_1211	OTU_1259	0.629781782790787	0.671510237312998	0.0417284545222105	1.59064363526526	0.111689798456241	0.470040291861634	gained	FALSE	FALSE
OTU_12446	OTU_12598	0.67343268229131	0.672149295265624	-0.00128338702568653	-0.0540137729907847	0.95692419100126	0.999999988728317	lost	FALSE	FALSE
OTU_1133	OTU_126	0.611484785319653	0.591596609338509	-0.0198881759811443	-0.730614941878761	0.465014382794483	0.999999988728317	lost	FALSE	FALSE
OTU_1159	OTU_126	0.802805389999695	0.789859975634242	-0.0129454143654536	-0.837529097627128	0.402295228222605	0.997720094504137	lost	FALSE	FALSE
OTU_123	OTU_126	0.649740244944486	0.536839856541441	-0.112900388403044	-4.49383852817683	6.99506774200383e-06	0.000136292176558331	lost	FALSE	FALSE
OTU_12	OTU_1256	0.613971816350062	0.605043195021949	-0.00892862132811323	-0.329607648177581	0.741696442872154	0.999999988728317	lost	FALSE	FALSE
OTU_123	OTU_1256	0.625737654590197	0.627064581718162	0.00132692712796523	0.0501589352984204	0.959995735222249	0.999999988728317	gained	FALSE	FALSE
OTU_1063	OTU_1269	0.681229046026593	0.668339946090863	-0.0128890999357307	-0.55315239910646	0.580159058691279	0.999999988728317	lost	FALSE	FALSE
OTU_1106	OTU_1269	0.622218602662514	0.59861819238289	-0.0236004102796242	-0.885722022457018	0.375767338146667	0.968282123144864	lost	FALSE	FALSE
OTU_1149	OTU_1269	0.61308180935958	0.587200236737155	-0.0258815726224251	-0.953768457558221	0.340200859070939	0.923755286556877	lost	FALSE	FALSE
OTU_1216	OTU_1269	0.642809656513151	0.646064599279617	0.00325494276646598	0.127580481289556	0.898480978560959	0.999999988728317	gained	FALSE	FALSE
OTU_104	OTU_1261	0.611803422160564	0.562593683006313	-0.0492097391542511	-1.80890234988122	0.0704661752895606	0.339590125775826	lost	FALSE	FALSE
OTU_123	OTU_1270	0.604030635994541	0.591901079888203	-0.0121295561063381	-0.439236577509656	0.660490123970596	0.999999988728317	lost	FALSE	FALSE
OTU_1014	OTU_1274	0.613251613770589	0.623768873825171	0.0105172600545818	0.387703596934522	0.698235393637227	0.999999988728317	gained	FALSE	FALSE
OTU_101	OTU_1275	0.763958499303917	0.723593696739761	-0.040364802564156	-2.22973852825039	0.025764806483728	0.158887309116721	lost	FALSE	FALSE
OTU_1027	OTU_1275	0.643755887159858	0.715835288205153	0.0720794010452947	2.83109203424143	0.00463893706800665	0.0396629495494901	gained	FALSE	FALSE
OTU_106	OTU_1277	0.624069482018893	0.672842480177903	0.04877299815901	1.83736356720783	0.0661562414753407	0.324334932327557	gained	FALSE	FALSE
OTU_104	OTU_128	0.625108863994612	0.688504660885099	0.0633957968904869	2.39331944982962	0.0166966967438063	0.112776985664883	gained	FALSE	FALSE
OTU_1116	OTU_1282	0.646064860576445	0.598001922426686	-0.0480629381497594	-1.89743770285384	0.0577701935270542	0.293591636725139	lost	FALSE	FALSE
OTU_12048	OTU_1282	0.616449577397818	0.558407222341116	-0.0580423550567025	-2.15321915149506	0.0313014592265475	0.18477565440139	lost	FALSE	FALSE
OTU_1225	OTU_1291	0.651839837638374	0.707478728673599	0.055638891035225	2.22514998276123	0.026071171278885	0.160358988143011	gained	FALSE	FALSE
OTU_1218	OTU_1295	0.606376759909272	0.575921860575214	-0.0304548993340578	-1.10778851947623	0.2679531593617	0.815147063073933	lost	FALSE	FALSE
OTU_107	OTU_130	0.618951587033675	0.649534063990447	0.0305824769567721	1.14021427576386	0.254197041406994	0.791348599491321	gained	FALSE	FALSE
OTU_1144	OTU_130	0.629700322890408	0.549298984670247	-0.0804013382201613	-3.0642911604709	0.00218186448902182	0.0210838970673375	lost	FALSE	FALSE
OTU_1148	OTU_130	0.646709444579505	0.681729923449392	0.0350204788698869	1.38452535183891	0.166197650890795	0.612034572040049	gained	FALSE	FALSE
OTU_116	OTU_130	0.600173849497686	0.625121041386035	0.0249471918883495	0.896832089230376	0.369808522117602	0.961142342715152	gained	FALSE	FALSE
OTU_1159	OTU_130	0.742217564630028	0.767850328025029	0.0256327633950016	1.31270625477695	0.189281949157012	0.664241427106937	gained	FALSE	FALSE
OTU_126	OTU_130	0.655502390815882	0.646068668615951	-0.00943372219993122	-0.380447640223426	0.703613156611744	0.999999988728317	lost	FALSE	FALSE
OTU_1	OTU_13031	0.751671323447384	0.719002811189877	-0.0326685122575073	-1.72733947747104	0.0841067131908368	0.385443961527487	lost	FALSE	FALSE
OTU_1116	OTU_13031	0.663053481215181	0.637673403839122	-0.0253800773760593	-1.04172620318918	0.29753863684938	0.862776599728703	lost	FALSE	FALSE
OTU_1191	OTU_13031	0.738922637495059	0.691988975214931	-0.0469336622801285	-2.37773144961937	0.0174195071686275	0.116621357272514	lost	FALSE	FALSE
OTU_1230	OTU_13031	0.602055729256392	0.589344432804827	-0.0127112964515647	-0.458582848407955	0.646533755679111	0.999999988728317	lost	FALSE	FALSE
OTU_1094	OTU_13059	0.604028406211802	0.637335565382129	0.0333071591703266	1.20611673063108	0.227772484726119	0.743043285353987	gained	FALSE	FALSE
OTU_12	OTU_13059	0.74125356518671	0.762496834651118	0.0212432694644075	1.08445815990364	0.278161708570655	0.832171327820125	gained	FALSE	FALSE
OTU_123	OTU_13059	0.6463853908921	0.649286129353537	0.00290073846143635	0.11459738475792	0.908764252714275	0.999999988728317	gained	FALSE	FALSE
OTU_10	OTU_1308	0.693883034596646	0.659938898921626	-0.03394413567502	-1.50564218031663	0.132159054207946	0.526767854087124	lost	FALSE	FALSE
OTU_1193	OTU_1312	0.616338836108481	0.639165982142159	0.022827146033678	0.846640823011527	0.39719535241105	0.992347942714854	gained	FALSE	FALSE
OTU_1103	OTU_1317	0.686395739856464	0.708412924116019	0.0220171842595557	0.957520681082999	0.338304512971189	0.921228292526508	gained	FALSE	FALSE
OTU_1261	OTU_1317	0.66734313178368	0.641572997680154	-0.0257701341035262	-1.06861935301373	0.285241224419665	0.843561491725687	lost	FALSE	FALSE
OTU_1	OTU_1320	0.662213123413523	0.678663022492896	0.0164498990793729	0.673847457986139	0.500408299241418	0.999999988728317	gained	FALSE	FALSE
OTU_1191	OTU_1320	0.609918448915194	0.632923839645592	0.023005390730398	0.842554809152769	0.399477474157162	0.994783908609097	gained	FALSE	FALSE
OTU_1200	OTU_1327	0.601015446845876	0.617951338141731	0.0169358912958553	0.609795604081195	0.541997213863983	0.999999988728317	gained	FALSE	FALSE
OTU_1255	OTU_1329	0.600566956544837	0.27711694277075	-0.323450013774087	-11.6363606721906	2.69261629831046e-31	1.30040384487574e-28	lost	FALSE	FALSE
OTU_104	OTU_133	0.622805961982421	0.682622882312157	0.0598169203297352	2.24760749416977	0.0246012292842269	0.153228686839069	gained	FALSE	FALSE
OTU_107	OTU_133	0.709653880692095	0.774444088680456	0.0647902079883604	3.0020158990216	0.0026819816798825	0.0250944831706156	gained	FALSE	FALSE
OTU_116	OTU_133	0.800551624198193	0.799240864373417	-0.00131075982477602	-0.0839488741199719	0.933097080744878	0.999999988728317	lost	FALSE	FALSE
OTU_1159	OTU_133	0.63841497154081	0.698126095189345	0.0597111236485348	2.31818841941837	0.0204390831359911	0.132408181754783	gained	FALSE	FALSE
OTU_123	OTU_133	0.600661811473382	0.589681220653255	-0.0109805908201276	-0.395105538079556	0.692765001901387	0.999999988728317	lost	FALSE	FALSE
OTU_130	OTU_133	0.706503252610709	0.735581599384681	0.0290783467739724	1.33532547492742	0.181769844391983	0.647745518985608	gained	FALSE	FALSE
OTU_1329	OTU_133	0.624173112174034	0.403799415968486	-0.220373696205548	-8.30361926264359	1.00986905583365e-16	1.13074553134478e-14	lost	FALSE	FALSE
OTU_1164	OTU_13322	0.629893067183426	0.628503275701225	-0.00138979148220031	-0.0529896619398697	0.957740144718897	0.999999988728317	lost	FALSE	FALSE
OTU_1	OTU_1335	0.886431814663544	0.859294023926958	-0.0271377907365861	-2.91342958911296	0.0035748244429623	0.0319195303853142	lost	FALSE	FALSE
OTU_1116	OTU_1335	0.644319534182946	0.627165526490995	-0.0171540076919513	-0.674601350405126	0.499929074805682	0.999999988728317	lost	FALSE	FALSE
OTU_1191	OTU_1335	0.646638470826419	0.614289549833057	-0.0323489209933615	-1.27870425952438	0.201001219160644	0.689347406688928	lost	FALSE	FALSE
OTU_1230	OTU_1335	0.605472731275761	0.597923815369771	-0.00754891590599038	-0.274114786989111	0.78399641053504	0.999999988728317	lost	FALSE	FALSE
OTU_13031	OTU_1335	0.723878049496412	0.723808881699832	-6.91677965802828e-05	-0.00334213743307153	0.997333365106405	0.999999988728317	lost	FALSE	FALSE
OTU_126	OTU_1337	0.637736267936746	0.631616617238209	-0.00611965069853715	-0.237238760512579	0.812471567933576	0.999999988728317	lost	FALSE	FALSE
OTU_1191	OTU_1339	0.667661286142974	0.691309236441188	0.0236479502982143	0.98136950398639	0.326410559144521	0.905013307223588	gained	FALSE	FALSE
OTU_104	OTU_1342	0.715828963340767	0.590507728439815	-0.125321234900952	-5.911513635454	3.38978197792991e-09	1.28187611686253e-07	lost	FALSE	FALSE
OTU_116	OTU_1342	0.688250474021392	0.621226482549769	-0.0670239914716223	-2.92897349487763	0.00340083420572738	0.0306184233907093	lost	FALSE	FALSE
OTU_12	OTU_1342	0.639934884964448	0.557330478350584	-0.082604406613864	-3.21753589601434	0.00129296846709131	0.013510943835108	lost	FALSE	FALSE
OTU_123	OTU_1342	0.635673501147047	0.59949616465473	-0.0361773364923178	-1.39629456377282	0.162625810167838	0.603652743669096	lost	FALSE	FALSE
OTU_1258	OTU_1342	0.607167316212841	0.598304833521726	-0.00886248269111512	-0.322860213836112	0.7468011087447	0.999999988728317	lost	FALSE	FALSE
OTU_133	OTU_1342	0.691058536050314	0.533732426855755	-0.157326109194559	-6.92618037082783	4.32355151040746e-12	2.61486411310509e-10	lost	FALSE	FALSE
OTU_118	OTU_1344	0.651384263312659	0.697736873978973	0.0463526106663132	1.85185469209537	0.0640466915196812	0.316726299390214	gained	FALSE	FALSE
OTU_1014	OTU_1346	0.680737258256759	0.669432179468048	-0.0113050787887117	-0.484566473936748	0.627983900277668	0.999999988728317	lost	FALSE	FALSE
OTU_115	OTU_1336	0.62094556176286	0.660213786931689	0.039268225168829	1.46993825653535	0.141578477102863	0.551539624280387	gained	FALSE	FALSE
OTU_1090	OTU_135	0.659034855731612	0.613442259314256	-0.045592596417356	-1.85377348460119	0.063771573446772	0.315740938827181	lost	FALSE	FALSE
OTU_1191	OTU_135	0.616412782298283	0.604842889808327	-0.0115698924899558	-0.429181266085662	0.66779131529288	0.999999988728317	lost	FALSE	FALSE
OTU_1339	OTU_135	0.693708209221017	0.682059281317803	-0.0116489279032144	-0.5164637494796	0.605530551118496	0.999999988728317	lost	FALSE	FALSE
OTU_1121	OTU_1354	0.673959772460647	0.65083253586573	-0.0231272365949172	-0.974620124467155	0.329748727346415	0.909632325006483	lost	FALSE	FALSE
OTU_12048	OTU_1355	0.63600717105723	0.657250347955252	0.0212431768980226	0.820482402799179	0.411941156892552	0.999999988728317	gained	FALSE	FALSE
OTU_1130	OTU_136	0.663541287524107	0.709451747490423	0.0459104599663162	1.88657518256377	0.0592174873721303	0.299026627533174	gained	FALSE	FALSE
OTU_1165	OTU_136	0.605233795957308	0.645681137803024	0.0404473418457156	1.46804565273636	0.142091822532219	0.552839208934048	gained	FALSE	FALSE
OTU_1046	OTU_1360	0.624088918614467	0.581601464164762	-0.0424874544497047	-1.60063981875758	0.109456717574651	0.46355683662055	lost	FALSE	FALSE
OTU_108	OTU_1362	0.697038396557483	0.676736904043635	-0.0203014925138478	-0.908189641256611	0.363778036030506	0.953782726468755	lost	FALSE	FALSE
OTU_1134	OTU_1362	0.603934496257239	0.63072008795952	0.0267855917022803	0.969784937381157	0.332153702411715	0.912926711729163	gained	FALSE	FALSE
OTU_1225	OTU_1362	0.700541614805064	0.703531029553377	0.00298941474831349	0.135017563399895	0.892597987900642	0.999999988728317	gained	FALSE	FALSE
OTU_1291	OTU_1362	0.673038744289009	0.693466395864328	0.0204276515753189	0.858902736827152	0.39039417935963	0.984875272794633	gained	FALSE	FALSE
OTU_104	OTU_1368	0.616707014640224	0.566110498746618	-0.0505965158936056	-1.87795963876332	0.0603866867241001	0.303398566739237	lost	FALSE	FALSE
OTU_1174	OTU_1369	0.685952035624047	0.650689724602714	-0.0352623110213329	-1.53178358067357	0.125575849150125	0.509037991288074	lost	FALSE	FALSE
OTU_1336	OTU_1370	0.705070388116772	0.767007426307002	0.0619370381902301	2.83281085756278	0.00461406786438329	0.0394854829738846	gained	FALSE	FALSE
OTU_1306	OTU_1373	0.606279610018393	0.609507270970949	0.00322766095255556	0.117383401766018	0.906556236608183	0.999999988728317	gained	FALSE	FALSE
OTU_1321	OTU_1372	0.672567759901322	0.645728436524431	-0.0268393233768905	-1.12718250267833	0.259665326774353	0.800937134830074	lost	FALSE	FALSE
OTU_1102	OTU_1377	0.633390760630784	0.673543632883196	0.0401528722524122	1.54223641183172	0.123016154814099	0.502056526130237	gained	FALSE	FALSE
OTU_1069	OTU_1374	0.682935622416768	0.718478986676437	0.035543364259669	1.53204461886853	0.125511424586437	0.508861514026462	gained	FALSE	FALSE
OTU_1162	OTU_1374	0.671600327727745	0.712366067019593	0.0407657392918472	1.7080005101729	0.0876362478132539	0.396853448382298	gained	FALSE	FALSE
OTU_126	OTU_1384	0.609533517497281	0.185328489728797	-0.424205027768484	-15.5245800988094	2.3654741506016e-54	5.48886083202368e-51	lost	FALSE	FALSE
OTU_1285	OTU_1384	0.608101425100881	0.617271164386531	0.00916973928565001	0.334655296585285	0.737885126940588	0.999999988728317	gained	FALSE	FALSE
OTU_110	OTU_1385	0.657187819560198	0.683339782508928	0.0261519629487295	1.05877615369298	0.289701736230401	0.850506259067862	gained	FALSE	FALSE
OTU_123	OTU_1385	0.693967865592628	0.66503469141575	-0.0289331741768778	-1.2836650551531	0.199259176480363	0.68566097145933	lost	FALSE	FALSE
OTU_1251	OTU_1385	0.618799147095587	0.589491325972297	-0.0293078211232896	-1.09235685313623	0.274676280010704	0.826371061548118	lost	FALSE	FALSE
OTU_1294	OTU_1385	0.601550952486142	0.437120585853301	-0.164430366632841	-5.9264729718733	3.09510299912456e-09	1.1782549534107e-07	lost	FALSE	FALSE
OTU_133	OTU_1385	0.681092691329974	0.747593992495174	0.0665013011651997	2.85300049053861	0.004330855470988	0.0374577257713493	gained	FALSE	FALSE
OTU_1342	OTU_1385	0.603805926632555	0.440631161722134	-0.163174764910421	-5.90637535116502	3.49716676334725e-09	1.31929687567705e-07	lost	FALSE	FALSE
OTU_1348	OTU_1375	0.673615453006716	0.668797918812729	-0.00481753419398667	-0.202846433516978	0.839255063604949	0.999999988728317	lost	FALSE	FALSE
OTU_1289	OTU_1387	0.668996789454542	0.671405106896793	0.00240831744225112	0.100266039253202	0.920133118339341	0.999999988728317	gained	FALSE	FALSE
OTU_11	OTU_1383	0.65784646890391	0.632067726554458	-0.0257787423494522	-1.04525974922325	0.295902935279803	0.860174250582707	lost	FALSE	FALSE
OTU_1299	OTU_1389	0.604305256778265	0.67856199139072	0.0742567346124553	2.69039716246331	0.00713670272291844	0.056653377994103	gained	FALSE	FALSE
OTU_136	OTU_14	0.705717066801004	0.695477172997872	-0.0102398938031321	-0.469192668878601	0.638931925192878	0.999999988728317	lost	FALSE	FALSE
OTU_12739	OTU_14012	0.611971602376646	0.611479292198503	-0.000492310178143107	-0.0181028000087273	0.985556844234432	0.999999988728317	lost	FALSE	FALSE
OTU_1319	OTU_1407	0.657150480649656	0.479835025402368	-0.177315455247288	-7.17809059609419	7.06917134313982e-13	4.79229724483503e-11	lost	FALSE	FALSE
OTU_116	OTU_141	0.666310211396032	0.683277742692157	0.0169675312961246	0.70185552393823	0.482769268044837	0.999999988728317	gained	FALSE	FALSE
OTU_117	OTU_141	0.662980561882812	0.731057839853733	0.0680772779709205	2.79375228276064	0.00521003720257301	0.0436721757483706	gained	FALSE	FALSE
OTU_133	OTU_141	0.661941251115319	0.725542221402271	0.0636009702869519	2.60365675487281	0.00922350783306413	0.0699188159968367	gained	FALSE	FALSE
OTU_1385	OTU_141	0.644314800537722	0.715424520011115	0.0711097194733928	2.79644345051726	0.00516684520875543	0.0433706700730638	gained	FALSE	FALSE
OTU_1386	OTU_141	0.682830369681199	0.703914328766581	0.0210839590853823	0.90854839132128	0.363588559065795	0.953531547939274	gained	FALSE	FALSE
OTU_1218	OTU_1410	0.606469410339841	0.571730719850765	-0.0347386904890769	-1.26383483792444	0.206289314084204	0.700312966700435	lost	FALSE	FALSE
OTU_1068	OTU_1413	0.627519195025924	0.613933088183202	-0.0135861068427223	-0.515457478643224	0.606233375799809	0.999999988728317	lost	FALSE	FALSE
OTU_1092	OTU_1417	0.615475219941468	0.620746389981805	0.00527117004033617	0.195168726839656	0.845260860625371	0.999999988728317	gained	FALSE	FALSE
OTU_1061	OTU_1415	0.611786259695935	0.613550456964088	0.00176419726815258	0.0648480064397257	0.948295018249205	0.999999988728317	gained	FALSE	FALSE
OTU_1345	OTU_1421	0.640662525259948	0.64289203880021	0.00222951354026224	0.0869793545217475	0.930687922608507	0.999999988728317	gained	FALSE	FALSE
OTU_1389	OTU_1422	0.611138261415357	0.579414080847629	-0.0317241805677277	-1.16463603683283	0.244166350221537	0.773577408797066	lost	FALSE	FALSE
OTU_1136	OTU_1424	0.643493236339211	0.649706369479862	0.0062131331406512	0.243894946229573	0.807312183337735	0.999999988728317	gained	FALSE	FALSE
