node_1	node_2	r_bg	r_new	X14_4N_H_N_2_PCC_value	Z	p	q_BH	change	sign_flip	emergent
OTU_1056	OTU_1130	0.6106743481242	0.526367770557892	-0.0843065775663082	-3.09220682164847	0.00198674374969912	0.028226859410739	lost	FALSE	FALSE
OTU_1009	OTU_1132	0.654314387506723	0.589126534473625	-0.0651878530330977	-2.62177345790798	0.00874735550478393	0.0919627322672986	lost	FALSE	FALSE
OTU_1013	OTU_1138	0.697309750348405	0.202738402549877	-0.494571347798528	-22.1410009713607	1.27376357380756e-108	9.33552507509089e-104	lost	FALSE	FALSE
OTU_10015	OTU_115	0.607132513077956	0.597597517893943	-0.00953499518401291	-0.347336591460366	0.728338463913027	0.999999954049227	lost	FALSE	FALSE
OTU_1138	OTU_115	0.615285790782808	0.612072433809022	-0.00321335697378633	-0.118932133732265	0.905329123395198	0.999999954049227	lost	FALSE	FALSE
OTU_1041	OTU_1152	0.613272351839426	0.6007377361315	-0.0125346157079257	-0.462089336700527	0.644017256717091	0.999999954049227	lost	FALSE	FALSE
OTU_1083	OTU_1158	0.652733284371751	0.530496358064665	-0.122236926307085	-4.89851366439573	9.65643244964629e-07	3.99049232416776e-05	lost	FALSE	FALSE
OTU_11	OTU_1158	0.641868897926985	0.647658762132454	0.00578986420546879	0.226472617084282	0.820833854392596	0.999999954049227	gained	FALSE	FALSE
OTU_100	OTU_1162	0.622688307477664	0.623797618588653	0.00110931111098955	0.0416721423926203	0.96676006181346	0.999999954049227	gained	FALSE	FALSE
OTU_107	OTU_1159	0.62111511358666	0.631282305585108	0.0101671919984474	0.380721781908595	0.703409704357306	0.999999954049227	gained	FALSE	FALSE
OTU_1133	OTU_1159	0.606482609416807	0.555838084635102	-0.0506445247817047	-1.84255465072796	0.0653940603006262	0.400218369183275	lost	FALSE	FALSE
OTU_1144	OTU_1159	0.6348453418243	0.556350071180832	-0.0784952706434681	-3.02425082525341	0.0024924969731819	0.0339444226081161	lost	FALSE	FALSE
OTU_1061	OTU_1171	0.617469488775199	0.615972963722218	-0.00149652505298081	-0.0556300755475498	0.955636504774247	0.999999954049227	lost	FALSE	FALSE
OTU_1118	OTU_1178	0.641399408855912	0.630080601643653	-0.0113188072122588	-0.44228603309596	0.658282236529325	0.999999954049227	lost	FALSE	FALSE
OTU_1158	OTU_118	0.613897660178034	0.519894476126703	-0.094003184051331	-3.46970038846895	0.000521039231103572	0.00935105374394169	lost	FALSE	FALSE
OTU_1119	OTU_1180	0.648184653124247	0.601376999873318	-0.0468076532509292	-1.85662441681918	0.0633646076214168	0.391778280061919	lost	FALSE	FALSE
OTU_10842	OTU_11796	0.63693532932986	0.636679779371978	-0.00025554995788224	-0.00988981430885117	0.992109198485118	0.999999954049227	lost	FALSE	FALSE
OTU_1100	OTU_1182	0.633726825044165	0.546726540451596	-0.0870002845925686	-3.3439821937479	0.000825850378746946	0.0137156808056382	lost	FALSE	FALSE
OTU_1007	OTU_1193	0.719707531123435	0.692240256471551	-0.0274672746518839	-1.31062178974798	0.189985573805788	0.770864990006482	lost	FALSE	FALSE
OTU_1126	OTU_11952	0.604356452216075	0.537144669325114	-0.0672117828909611	-2.43538876986006	0.0148757973528085	0.138095028456373	lost	FALSE	FALSE
OTU_1	OTU_1191	0.762501713652261	0.757033324588939	-0.00546838906332192	-0.300467299558101	0.763820735903608	0.999999954049227	lost	FALSE	FALSE
OTU_1090	OTU_1191	0.6164574089582	0.606986889375893	-0.00947051958230771	-0.351336910888028	0.725335606837597	0.999999954049227	lost	FALSE	FALSE
OTU_1116	OTU_1191	0.676796090860709	0.675259920891825	-0.00153616996888428	-0.0651943934252416	0.948019225032672	0.999999954049227	lost	FALSE	FALSE
OTU_11528	OTU_1191	0.609962812969989	0.592139788661795	-0.0178230243081934	-0.652810866622888	0.513878217204805	0.999999954049227	lost	FALSE	FALSE
OTU_1094	OTU_12	0.704488747778061	0.678249526926997	-0.0262392208510639	-1.19814839454112	0.230859251449682	0.853393407498785	lost	FALSE	FALSE
OTU_100	OTU_12052	0.620708389826698	0.622468811793884	0.00176042196718629	0.0658667899765834	0.947483880903602	0.999999954049227	gained	FALSE	FALSE
OTU_1044	OTU_121	0.610180790223993	0.65508991629568	0.044909126071687	1.64560107327782	0.0998459180399779	0.527623112215651	gained	FALSE	FALSE
OTU_1069	OTU_1211	0.673880536395017	0.725080132103218	0.0511995957082005	2.15721379482669	0.0309890101117559	0.237586574983615	gained	FALSE	FALSE
OTU_10842	OTU_12127	0.640551778157057	0.638951646784045	-0.00160013137301218	-0.0624104328830663	0.950235986918468	0.999999954049227	lost	FALSE	FALSE
OTU_1005	OTU_123	0.627709669648233	0.640890444280815	0.0131807746325812	0.500276463045902	0.616880424803142	0.999999954049227	gained	FALSE	FALSE
OTU_107	OTU_123	0.643461922416899	0.663669678849902	0.0202077564330031	0.793195734103871	0.427663792543167	0.999999954049227	gained	FALSE	FALSE
OTU_12	OTU_123	0.769125216307628	0.788261294466231	0.0191360781586034	1.07757051079637	0.281225468225579	0.937987627752956	gained	FALSE	FALSE
OTU_1	OTU_1230	0.688156027340464	0.694696196758312	0.00654016941784819	0.285737273545562	0.775079354183774	0.999999954049227	gained	FALSE	FALSE
OTU_1009	OTU_1225	0.644554623319287	0.572891925606312	-0.0716626977129748	-2.81967995085724	0.00480715688429944	0.0574624904835247	lost	FALSE	FALSE
OTU_108	OTU_12314	0.602809597356736	0.511692866388303	-0.0911167309684337	-3.2918897807945	0.000995166053963024	0.016005482615079	lost	FALSE	FALSE
OTU_1056	OTU_1235	0.64277911845439	0.640650336821817	-0.00212878163257224	-0.0834339757207517	0.933506473962809	0.999999954049227	lost	FALSE	FALSE
OTU_1149	OTU_1235	0.666096147678401	0.663701114623984	-0.00239503305441635	-0.0990188453510121	0.921123307210186	0.999999954049227	lost	FALSE	FALSE
OTU_12	OTU_1237	0.72046256612496	0.480052556994621	-0.240410009130339	-11.4972818823624	1.3613521564396e-30	1.64221697713425e-27	lost	FALSE	FALSE
OTU_100	OTU_1238	0.652179529198114	0.647271777888494	-0.00490775130961996	-0.196425563701639	0.844277089041834	0.999999954049227	lost	FALSE	FALSE
OTU_110	OTU_1238	0.606674291971405	0.506551310656983	-0.100122981314422	-3.64402569905031	0.00026840660249083	0.00535563111082133	lost	FALSE	FALSE
OTU_1144	OTU_1238	0.649344815898594	0.662034250476155	0.0126894345775612	0.504636179091206	0.613814394064472	0.999999954049227	gained	FALSE	FALSE
OTU_1039	OTU_1243	0.697442449197873	0.561079888144511	-0.136362561053362	-6.10688765528118	1.01592694878482e-09	8.19847809244865e-08	lost	FALSE	FALSE
OTU_12	OTU_1243	0.608828643500161	0.422154026842177	-0.186674616657984	-6.82238569843965	8.95408686955669e-12	1.07098548901761e-09	lost	FALSE	FALSE
OTU_12329	OTU_12446	0.612624527633343	0.611772160201551	-0.000852367431792178	-0.0313826276140188	0.974964395483235	0.999999954049227	lost	FALSE	FALSE
OTU_102	OTU_1246	0.612233336375123	0.654809918963197	0.0425765825880742	1.56639132409523	0.117257032811694	0.583197537400609	gained	FALSE	FALSE
OTU_1162	OTU_125	0.624197445592181	0.502395929519622	-0.121801516072559	-4.58967547977997	4.4393565450918e-06	0.000154039074671384	lost	FALSE	FALSE
OTU_123	OTU_1257	0.608278652934541	0.554900377357806	-0.0533782755767359	-1.94873972672435	0.0513265149601106	0.339197399797284	lost	FALSE	FALSE
OTU_1216	OTU_1255	0.637868591766842	0.641257284329682	0.00338869256283969	0.131405867358187	0.895454247431766	0.999999954049227	gained	FALSE	FALSE
OTU_1001	OTU_1259	0.605819187778862	0.65464702337509	0.0488278355962272	1.77420249912109	0.0760296609909763	0.442608621267924	gained	FALSE	FALSE
OTU_1211	OTU_1259	0.629781782790787	0.675584192946207	0.0458024101554198	1.74593842565507	0.0808216519033991	0.460634411045008	gained	FALSE	FALSE
OTU_12446	OTU_12598	0.67343268229131	0.671395994851562	-0.00203668743974783	-0.085717847244773	0.931690714296727	0.999999954049227	lost	FALSE	FALSE
OTU_1133	OTU_126	0.611484785319653	0.387470919800143	-0.22401386551951	-8.22940613014206	1.88143866681358e-16	4.75131016666397e-14	lost	FALSE	FALSE
OTU_1159	OTU_126	0.802805389999695	0.753892378747706	-0.0489130112519897	-3.16452366989715	0.00155337026574549	0.0230703895138342	lost	FALSE	FALSE
OTU_123	OTU_126	0.649740244944486	0.661525409052246	0.0117851641077601	0.469091606126937	0.639004158633266	0.999999954049227	gained	FALSE	FALSE
OTU_12	OTU_1256	0.613971816350062	0.538402157808761	-0.0755696585413009	-2.78971820060877	0.00527539354623018	0.0618469107197031	lost	FALSE	FALSE
OTU_123	OTU_1256	0.625737654590197	0.54160202917828	-0.0841356254119176	-3.18039574471576	0.00147074049481234	0.0220674303923907	lost	FALSE	FALSE
OTU_1063	OTU_1269	0.681229046026593	0.690145945125613	0.00891689909902005	0.38268026113598	0.70195685174361	0.999999954049227	gained	FALSE	FALSE
OTU_1106	OTU_1269	0.622218602662514	0.609828085993707	-0.0123905166688073	-0.46501536851071	0.641920450895227	0.999999954049227	lost	FALSE	FALSE
OTU_1149	OTU_1269	0.61308180935958	0.559689620063407	-0.0533921892961735	-1.96756923443458	0.0491176225200055	0.328968659051488	lost	FALSE	FALSE
OTU_1216	OTU_1269	0.642809656513151	0.65499182099778	0.0121821644846292	0.477491163319282	0.633012411839093	0.999999954049227	gained	FALSE	FALSE
OTU_104	OTU_1261	0.611803422160564	0.608151717785848	-0.00365170437471618	-0.134233116005554	0.89321824008529	0.999999954049227	lost	FALSE	FALSE
OTU_123	OTU_1270	0.604030635994541	0.650017662355594	0.0459870263610533	1.66528633789991	0.0958556429041707	0.514019208501561	gained	FALSE	FALSE
OTU_1014	OTU_1274	0.613251613770589	0.558003202520475	-0.0552484112501136	-2.03665285972037	0.0416848416331441	0.293391228771665	lost	FALSE	FALSE
OTU_101	OTU_1275	0.763958499303917	0.78197882258942	0.0180203232855024	0.99543678077823	0.319523877316931	0.991700975295697	gained	FALSE	FALSE
OTU_1027	OTU_1275	0.643755887159858	0.694357832482349	0.0506019453224907	1.9875132456997	0.0468655495351246	0.318370812144522	gained	FALSE	FALSE
OTU_106	OTU_1277	0.624069482018893	0.576052411300678	-0.0480170707182147	-1.80888646734529	0.0704686432184511	0.420768595898777	lost	FALSE	FALSE
OTU_104	OTU_128	0.625108863994612	0.661254778555606	0.0361459145609946	1.36458132232563	0.172384678475725	0.730949961622193	gained	FALSE	FALSE
OTU_1116	OTU_1282	0.646064860576445	0.605874538463977	-0.0401903221124688	-1.58664108774258	0.112593956078566	0.568839033991459	lost	FALSE	FALSE
OTU_12048	OTU_1282	0.616449577397818	0.588231246008874	-0.0282183313889439	-1.04682608950913	0.295179795228795	0.958634083700811	lost	FALSE	FALSE
OTU_1225	OTU_1291	0.651839837638374	0.671315441490512	0.0194756038521385	0.778882159035387	0.436049134402844	0.999999954049227	gained	FALSE	FALSE
OTU_1218	OTU_1295	0.606376759909272	0.605485180471764	-0.000891579437507617	-0.0324309548436921	0.974128377070082	0.999999954049227	lost	FALSE	FALSE
OTU_107	OTU_130	0.618951587033675	0.609261539209732	-0.00969004782394323	-0.361276520450316	0.717892744064931	0.999999954049227	lost	FALSE	FALSE
OTU_1144	OTU_130	0.629700322890408	0.564451155176339	-0.0652491677140694	-2.48680497464865	0.0128896037950675	0.123858504036293	lost	FALSE	FALSE
OTU_1148	OTU_130	0.646709444579505	0.669428770078446	0.022719325498941	0.898202513073329	0.369077593850878	0.999999954049227	gained	FALSE	FALSE
OTU_116	OTU_130	0.600173849497686	0.626662996899863	0.0264891474021769	0.952264187205778	0.340963015503971	0.999999954049227	gained	FALSE	FALSE
OTU_1159	OTU_130	0.742217564630028	0.757579223314576	0.0153616586845479	0.786701969202697	0.431456351065473	0.999999954049227	gained	FALSE	FALSE
OTU_126	OTU_130	0.655502390815882	0.627315549881262	-0.0281868409346201	-1.13673234081532	0.255650195192619	0.896983570816506	lost	FALSE	FALSE
OTU_1	OTU_13031	0.751671323447384	0.73311115049198	-0.0185601729554041	-0.981364538484377	0.32641300692683	0.999999954049227	lost	FALSE	FALSE
OTU_1116	OTU_13031	0.663053481215181	0.664299452631898	0.00124597141671667	0.0511409423220616	0.959213211404601	0.999999954049227	gained	FALSE	FALSE
OTU_1191	OTU_13031	0.738922637495059	0.736111826733103	-0.00281081076195622	-0.142399992307048	0.886764068462335	0.999999954049227	lost	FALSE	FALSE
OTU_1230	OTU_13031	0.602055729256392	0.572896860024469	-0.0291588692319231	-1.05195857556169	0.292818555530279	0.955242212072066	lost	FALSE	FALSE
OTU_1094	OTU_13059	0.604028406211802	0.604007699490384	-2.07067214186285e-05	-0.000749830479741868	0.999401721893058	0.999999954049227	lost	FALSE	FALSE
OTU_12	OTU_13059	0.74125356518671	0.711497055038633	-0.0297565101480773	-1.51905479024332	0.1287487052184	0.617096026836997	lost	FALSE	FALSE
OTU_123	OTU_13059	0.6463853908921	0.615819892348357	-0.030565498543743	-1.2075291321509	0.227228432834378	0.846429630493173	lost	FALSE	FALSE
OTU_10	OTU_1308	0.693883034596646	0.676356267427182	-0.0175267671694632	-0.77742559679764	0.436907715543346	0.999999954049227	lost	FALSE	FALSE
OTU_1193	OTU_1312	0.616338836108481	0.609221438397102	-0.00711739771137909	-0.263978661509945	0.791796361358127	0.999999954049227	lost	FALSE	FALSE
OTU_1103	OTU_1317	0.686395739856464	0.551777656710515	-0.134618083145948	-5.85449970079859	4.78448072969732e-09	3.36587782487391e-07	lost	FALSE	FALSE
OTU_1261	OTU_1317	0.66734313178368	0.627899333737425	-0.039443798046255	-1.63563005839483	0.10191703552605	0.53458983180476	lost	FALSE	FALSE
OTU_1	OTU_1320	0.662213123413523	0.66949067084396	0.0072775474304374	0.29811470652261	0.765615617441832	0.999999954049227	gained	FALSE	FALSE
OTU_1191	OTU_1320	0.609918448915194	0.600671723325429	-0.00924672558976514	-0.33865424003767	0.734870216788686	0.999999954049227	lost	FALSE	FALSE
OTU_1200	OTU_1327	0.601015446845876	0.612386261737478	0.0113708148916027	0.409418838051781	0.682232317406592	0.999999954049227	gained	FALSE	FALSE
OTU_1255	OTU_1329	0.600566956544837	0.275313295731762	-0.325253660813075	-11.7012482485617	1.25592321041408e-31	1.65379329928867e-28	lost	FALSE	FALSE
OTU_104	OTU_133	0.622805961982421	0.689256957989541	0.0664509960071191	2.49688141411054	0.0125290847863381	0.121211719885476	gained	FALSE	FALSE
OTU_107	OTU_133	0.709653880692095	0.768922187428623	0.0592683067365272	2.74616187623765	0.0060297004208661	0.0687500609642017	gained	FALSE	FALSE
OTU_116	OTU_133	0.800551624198193	0.820419555565077	0.0198679313668846	1.27246078024084	0.20320945048166	0.799174853010088	gained	FALSE	FALSE
OTU_1159	OTU_133	0.63841497154081	0.670766483587315	0.0323515120465049	1.25599546607631	0.209117613919077	0.811320258280813	gained	FALSE	FALSE
OTU_123	OTU_133	0.600661811473382	0.646785416509126	0.0461236050357435	1.65962761788847	0.0969893888189542	0.517885809759711	gained	FALSE	FALSE
OTU_130	OTU_133	0.706503252610709	0.71921612944839	0.012712876837681	0.583796198350759	0.559357436277069	0.999999954049227	gained	FALSE	FALSE
OTU_1329	OTU_133	0.624173112174034	0.38034512168233	-0.243827990491704	-9.18737051417491	4.02561204219779e-20	1.64535722137013e-17	lost	FALSE	FALSE
OTU_1164	OTU_13322	0.629893067183426	0.567103967705964	-0.0627890994774617	-2.39400888365785	0.0166653451410174	0.150389287705987	lost	FALSE	FALSE
OTU_1	OTU_1335	0.886431814663544	0.88030855439192	-0.00612326027162347	-0.657374354100863	0.510940237655555	0.999999954049227	lost	FALSE	FALSE
OTU_1116	OTU_1335	0.644319534182946	0.602095045748956	-0.0422244884339903	-1.66052723242631	0.0968084341489209	0.517300138159144	lost	FALSE	FALSE
OTU_1191	OTU_1335	0.646638470826419	0.62312657656611	-0.0235118942603081	-0.929389865779838	0.35268707787467	0.999999954049227	lost	FALSE	FALSE
OTU_1230	OTU_1335	0.605472731275761	0.625745737582384	0.0202730063066228	0.736149517967076	0.46163971028404	0.999999954049227	gained	FALSE	FALSE
OTU_13031	OTU_1335	0.723878049496412	0.671612469823141	-0.0522655796732717	-2.52543465201288	0.0115555270187385	0.113964880507505	lost	FALSE	FALSE
OTU_126	OTU_1337	0.637736267936746	0.678641697276704	0.0409054293399584	1.58576916116575	0.11279168372613	0.569440914740151	gained	FALSE	FALSE
OTU_1191	OTU_1339	0.667661286142974	0.662631710765606	-0.00502957537736815	-0.208723032275768	0.834664458973525	0.999999954049227	lost	FALSE	FALSE
OTU_104	OTU_1342	0.715828963340767	0.680141753233084	-0.0356872101076826	-1.68339730556928	0.0922982045253764	0.501808895133918	lost	FALSE	FALSE
OTU_116	OTU_1342	0.688250474021392	0.673858033873529	-0.0143924401478627	-0.628955017361966	0.529378505770955	0.999999954049227	lost	FALSE	FALSE
OTU_12	OTU_1342	0.639934884964448	0.632261855386931	-0.00767302957751703	-0.298873257600488	0.765036752358329	0.999999954049227	lost	FALSE	FALSE
OTU_123	OTU_1342	0.635673501147047	0.625326265660851	-0.010347235486196	-0.399360208912025	0.689627808957803	0.999999954049227	lost	FALSE	FALSE
OTU_1258	OTU_1342	0.607167316212841	0.587854388587649	-0.019312927625192	-0.703569886700255	0.481700670100871	0.999999954049227	lost	FALSE	FALSE
OTU_133	OTU_1342	0.691058536050314	0.650679153724782	-0.0403793823255327	-1.7776762336593	0.0754570452149814	0.440389374869478	lost	FALSE	FALSE
OTU_118	OTU_1344	0.651384263312659	0.666049673310414	0.0146654099977542	0.585904610882698	0.557939618606983	0.999999954049227	gained	FALSE	FALSE
OTU_1014	OTU_1346	0.680737258256759	0.678937005424175	-0.00180025283258478	-0.077163740614643	0.938493286409316	0.999999954049227	lost	FALSE	FALSE
OTU_115	OTU_1336	0.62094556176286	0.584440367846031	-0.0365051939168296	-1.36650894889909	0.171779273997932	0.729520946574445	lost	FALSE	FALSE
OTU_1090	OTU_135	0.659034855731612	0.650023016088366	-0.00901183964324581	-0.366417153021963	0.714053822164663	0.999999954049227	lost	FALSE	FALSE
OTU_1191	OTU_135	0.616412782298283	0.616453700247097	4.09179488142231e-05	0.00151783753331866	0.99878894133137	0.999999954049227	gained	FALSE	FALSE
OTU_1339	OTU_135	0.693708209221017	0.689301981405411	-0.00440622781560573	-0.195353337029505	0.845116344408194	0.999999954049227	lost	FALSE	FALSE
OTU_1121	OTU_1354	0.673959772460647	0.637124811863147	-0.0368349605975005	-1.55228635876751	0.120593720447575	0.593222932064443	lost	FALSE	FALSE
OTU_12048	OTU_1355	0.63600717105723	0.634191741459818	-0.00181542959741177	-0.0701179510648337	0.944099778983727	0.999999954049227	lost	FALSE	FALSE
OTU_1130	OTU_136	0.663541287524107	0.68312653342431	0.0195852459002027	0.804806549244777	0.420931321750055	0.999999954049227	gained	FALSE	FALSE
OTU_1165	OTU_136	0.605233795957308	0.692136880829637	0.0869030848723287	3.15416761978673	0.00160956609321025	0.0237548353300291	gained	FALSE	FALSE
OTU_1046	OTU_1360	0.624088918614467	0.632474496082554	0.00838557746808766	0.315911823208575	0.752069437535968	0.999999954049227	gained	FALSE	FALSE
OTU_108	OTU_1362	0.697038396557483	0.680373049551908	-0.0166653470055749	-0.745526246806044	0.455953650230029	0.999999954049227	lost	FALSE	FALSE
OTU_1134	OTU_1362	0.603934496257239	0.628270183363929	0.0243356871066894	0.881084989990311	0.378271820781626	0.999999954049227	gained	FALSE	FALSE
OTU_1225	OTU_1362	0.700541614805064	0.706297986689336	0.00575637188427203	0.259987780643868	0.794873199216336	0.999999954049227	gained	FALSE	FALSE
OTU_1291	OTU_1362	0.673038744289009	0.693284156437033	0.0202454121480241	0.851240282712729	0.394635890077815	0.999999954049227	gained	FALSE	FALSE
OTU_104	OTU_1368	0.616707014640224	0.459595650426924	-0.1571113642133	-5.83140549448208	5.4962437811245e-09	3.81621281950166e-07	lost	FALSE	FALSE
OTU_1174	OTU_1369	0.685952035624047	0.70180306367481	0.0158510280507632	0.688563619391429	0.491097921880538	0.999999954049227	gained	FALSE	FALSE
OTU_1336	OTU_1370	0.705070388116772	0.710473688763828	0.00540330064705652	0.247130460010794	0.804807261006287	0.999999954049227	gained	FALSE	FALSE
OTU_1306	OTU_1373	0.606279610018393	0.561800558522692	-0.0444790514957018	-1.61761177789057	0.105746289241986	0.547050535321358	lost	FALSE	FALSE
OTU_1321	OTU_1372	0.672567759901322	0.682736851975223	0.0101690920739013	0.427075693856571	0.669324195987057	0.999999954049227	gained	FALSE	FALSE
OTU_1102	OTU_1377	0.633390760630784	0.65341386705798	0.0200231064271962	0.7690698592091	0.441851839996759	0.999999954049227	gained	FALSE	FALSE
OTU_1069	OTU_1374	0.682935622416768	0.700035474576467	0.017099852159699	0.737064063303677	0.461083391828916	0.999999954049227	gained	FALSE	FALSE
OTU_1162	OTU_1374	0.671600327727745	0.680461781471104	0.00886145374335856	0.371276659701273	0.710431480434257	0.999999954049227	gained	FALSE	FALSE
OTU_126	OTU_1384	0.609533517497281	0.551602089960236	-0.0579314275370443	-2.1201094474723	0.0339968164183596	0.253840932878187	lost	FALSE	FALSE
OTU_1285	OTU_1384	0.608101425100881	0.567279070684706	-0.0408223544161755	-1.48983702795498	0.136267092494189	0.638381425642972	lost	FALSE	FALSE
OTU_110	OTU_1385	0.657187819560198	0.594263487339786	-0.0629243322204126	-2.54752511590204	0.0108490043267197	0.108560347306584	lost	FALSE	FALSE
OTU_123	OTU_1385	0.693967865592628	0.617407534885148	-0.0765603307074801	-3.39671757199377	0.00068199316607222	0.0117026844712548	lost	FALSE	FALSE
OTU_1251	OTU_1385	0.618799147095587	0.562004938353918	-0.0567942087416685	-2.11682550116669	0.0342746602265879	0.255339562564937	lost	FALSE	FALSE
OTU_1294	OTU_1385	0.601550952486142	0.61022221174519	0.00867125925904799	0.312533412673119	0.754635174197933	0.999999954049227	gained	FALSE	FALSE
OTU_133	OTU_1385	0.681092691329974	0.55237406051523	-0.128718630814745	-5.52221250443893	3.34757266358483e-08	1.95788238812241e-06	lost	FALSE	FALSE
OTU_1342	OTU_1385	0.603805926632555	0.588566812676254	-0.0152391139563008	-0.551604453632904	0.581219384434421	0.999999954049227	lost	FALSE	FALSE
OTU_1348	OTU_1375	0.673615453006716	0.706608305609347	0.0329928526026309	1.3891925230855	0.164774214717906	0.712613173197786	gained	FALSE	FALSE
OTU_1289	OTU_1387	0.668996789454542	0.662159764454497	-0.00683702500004502	-0.284647449295081	0.775914255041482	0.999999954049227	lost	FALSE	FALSE
OTU_11	OTU_1383	0.65784646890391	0.584645031526753	-0.0732014373771567	-2.96812447397203	0.00299622968491365	0.039411714287704	lost	FALSE	FALSE
OTU_1299	OTU_1389	0.604305256778265	0.571034072378131	-0.0332711844001334	-1.20544891408271	0.228030048165443	0.847968196263409	lost	FALSE	FALSE
OTU_136	OTU_14	0.705717066801004	0.786097002617761	0.0803799358167571	3.68301442722184	0.000230492109228896	0.00470952995129227	gained	FALSE	FALSE
OTU_12739	OTU_14012	0.611971602376646	0.610542478833369	-0.00142912354327696	-0.0525504830903295	0.958090071183514	0.999999954049227	lost	FALSE	FALSE
OTU_1319	OTU_1407	0.657150480649656	0.449341400946639	-0.207809079703017	-8.41253459107044	4.0124444388016e-17	1.11135575792334e-14	lost	FALSE	FALSE
OTU_116	OTU_141	0.666310211396032	0.705510581187005	0.0392003697909731	1.62150849160359	0.104908630324129	0.544353393089038	gained	FALSE	FALSE
OTU_117	OTU_141	0.662980561882812	0.737183576516675	0.0742030146338631	3.04513998943417	0.00232572029948536	0.0320893785489028	gained	FALSE	FALSE
OTU_133	OTU_141	0.661941251115319	0.725692677951027	0.063751426835708	2.60981605099229	0.00905909208747603	0.0944758771901151	gained	FALSE	FALSE
OTU_1385	OTU_141	0.644314800537722	0.519779861080075	-0.124534939457647	-4.89743059578807	9.70979121397389e-07	4.0095650721381e-05	lost	FALSE	FALSE
OTU_1386	OTU_141	0.682830369681199	0.626393103202839	-0.0564372664783602	-2.431990474931	0.0150161021979174	0.139066411761666	lost	FALSE	FALSE
OTU_1218	OTU_1410	0.606469410339841	0.579960338034587	-0.0265090723052543	-0.964431549628304	0.334829610989979	0.999999954049227	lost	FALSE	FALSE
OTU_1068	OTU_1413	0.627519195025924	0.629325306880096	0.00180611185417212	0.0685239615201389	0.94536854636811	0.999999954049227	gained	FALSE	FALSE
OTU_1092	OTU_1417	0.615475219941468	0.624379515522884	0.00890429558141515	0.329687719942713	0.74163593350718	0.999999954049227	gained	FALSE	FALSE
OTU_1061	OTU_1415	0.611786259695935	0.59010022233614	-0.0216860373597955	-0.797130976080008	0.425374967961392	0.999999954049227	lost	FALSE	FALSE
OTU_1345	OTU_1421	0.640662525259948	0.664025958320746	0.0233634330607981	0.911470726839028	0.36204740270419	0.999999954049227	gained	FALSE	FALSE
OTU_1389	OTU_1422	0.611138261415357	0.601598184163378	-0.00954007725197892	-0.350228676138807	0.726167087490585	0.999999954049227	lost	FALSE	FALSE
OTU_1136	OTU_1424	0.643493236339211	0.63917014541955	-0.00432309091966043	-0.169701824108284	0.865244639450515	0.999999954049227	lost	FALSE	FALSE
