logFC	adj.P.Val	name	group	Regulation
-0.0687153858519639	0.546990279315372	OTU_1261-OTU_1317	unwarming_vs_warming	NS
0.0639500871681082	0.546990279315372	OTU_1006-OTU_168	unwarming_vs_warming	NS
0.0619350777150896	0.546990279315372	OTU_747-OTU_905	unwarming_vs_warming	NS
0.1074861852361	0.546990279315372	OTU_404-OTU_502	unwarming_vs_warming	NS
-0.0529690116806919	0.546990279315372	OTU_1401-OTU_6519	unwarming_vs_warming	NS
-0.0886896608376769	0.546990279315372	OTU_1132-OTU_691	unwarming_vs_warming	NS
0.237328960281265	0.546990279315372	OTU_262-OTU_31	unwarming_vs_warming	NS
0.124635365861924	0.546990279315372	OTU_273-OTU_285	unwarming_vs_warming	NS
0.05353895775288	0.546990279315372	OTU_223-OTU_429	unwarming_vs_warming	NS
0.234952216757371	0.546990279315372	OTU_207-OTU_262	unwarming_vs_warming	NS
0.124932830758683	0.546990279315372	OTU_474-OTU_85	unwarming_vs_warming	NS
0.0722700248885595	0.546990279315372	OTU_498-OTU_753	unwarming_vs_warming	NS
-0.0540503247910334	0.546990279315372	OTU_31-OTU_457	unwarming_vs_warming	NS
-0.0594875988099198	0.546990279315372	OTU_110-OTU_1932	unwarming_vs_warming	NS
0.124617742409366	0.546990279315372	OTU_1476-OTU_447	unwarming_vs_warming	NS
-0.0503187379851098	0.546990279315372	OTU_4121-OTU_434	unwarming_vs_warming	NS
0.0938923074504855	0.546990279315372	OTU_544-OTU_724	unwarming_vs_warming	NS
0.083610757067221	0.546990279315372	OTU_1138-OTU_2183	unwarming_vs_warming	NS
0.160258924267489	0.546990279315372	OTU_1126-OTU_233	unwarming_vs_warming	NS
-0.0534851981702991	0.546990279315372	OTU_434-OTU_9320	unwarming_vs_warming	NS
-0.0606693898218338	0.546990279315372	OTU_170-OTU_41	unwarming_vs_warming	NS
0.071944482475608	0.546990279315372	OTU_4-OTU_731	unwarming_vs_warming	NS
0.0658999705037511	0.546990279315372	OTU_1318-OTU_752	unwarming_vs_warming	NS
0.0835218912364209	0.546990279315372	OTU_757-OTU_96	unwarming_vs_warming	NS
0.108647566180205	0.546990279315372	OTU_117-OTU_648	unwarming_vs_warming	NS
0.232416257837555	0.546990279315372	OTU_262-OTU_85	unwarming_vs_warming	NS
0.0538876660180372	0.546990279315372	OTU_331-OTU_808	unwarming_vs_warming	NS
0.0733503268314684	0.546990279315372	OTU_14-OTU_744	unwarming_vs_warming	NS
0.0661986256756191	0.546990279315372	OTU_26-OTU_39	unwarming_vs_warming	NS
0.0999871212042221	0.546990279315372	OTU_1329-OTU_429	unwarming_vs_warming	NS
0.0562502000336264	0.546990279315372	OTU_1368-OTU_169	unwarming_vs_warming	NS
-0.0748481180459802	0.546990279315372	OTU_1255-OTU_479	unwarming_vs_warming	NS
-0.0561838186392258	0.546990279315372	OTU_5116-OTU_7611	unwarming_vs_warming	NS
0.119507109618096	0.546990279315372	OTU_725-OTU_85	unwarming_vs_warming	NS
0.0740094357164946	0.546990279315372	OTU_517-OTU_977	unwarming_vs_warming	NS
-0.0501346048378195	0.546990279315372	OTU_117-OTU_349	unwarming_vs_warming	NS
0.106453336643861	0.546990279315372	OTU_1627-OTU_194	unwarming_vs_warming	NS
0.0728799326243933	0.546990279315372	OTU_234-OTU_691	unwarming_vs_warming	NS
0.0883809073230973	0.546990279315372	OTU_1274-OTU_357	unwarming_vs_warming	NS
0.0859486804386096	0.546990279315372	OTU_58-OTU_99	unwarming_vs_warming	NS
0.075066012127431	0.546990279315372	OTU_1317-OTU_266	unwarming_vs_warming	NS
0.0600367353219274	0.546990279315372	OTU_1954-OTU_5381	unwarming_vs_warming	NS
0.0580279463705367	0.546990279315372	OTU_1954-OTU_990	unwarming_vs_warming	NS
0.0962566267840787	0.546990279315372	OTU_565-OTU_870	unwarming_vs_warming	NS
0.168959190939793	0.546990279315372	OTU_112-OTU_91	unwarming_vs_warming	NS
0.047208223984307	0.546990279315372	OTU_2880-OTU_699	unwarming_vs_warming	NS
0.128813181446575	0.546990279315372	OTU_2200-OTU_95	unwarming_vs_warming	NS
0.0642415088047474	0.546990279315372	OTU_1345-OTU_17	unwarming_vs_warming	NS
0.045617285983269	0.546990279315372	OTU_2885-OTU_4484	unwarming_vs_warming	NS
-0.0470526224151444	0.546990279315372	OTU_490-OTU_691	unwarming_vs_warming	NS
-0.059499719956786	0.546990279315372	OTU_199-OTU_341	unwarming_vs_warming	NS
0.0916808107960481	0.546990279315372	OTU_1342-OTU_368	unwarming_vs_warming	NS
-0.0673896639241472	0.546990279315372	OTU_160-OTU_165	unwarming_vs_warming	NS
-0.0674687810445697	0.546990279315372	OTU_160-OTU_278	unwarming_vs_warming	NS
0.0502751265467555	0.546990279315372	OTU_669-OTU_700	unwarming_vs_warming	NS
0.16349148821394	0.546990279315372	OTU_1079-OTU_889	unwarming_vs_warming	NS
0.0467865178342172	0.546990279315372	OTU_109-OTU_186	unwarming_vs_warming	NS
0.0621480475808024	0.546990279315372	OTU_301-OTU_574	unwarming_vs_warming	NS
0.049546195767207	0.546990279315372	OTU_398-OTU_905	unwarming_vs_warming	NS
0.0827711782560381	0.546990279315372	OTU_1342-OTU_84	unwarming_vs_warming	NS
0.0595188842210961	0.546990279315372	OTU_3865-OTU_448	unwarming_vs_warming	NS
0.0995558022950193	0.546990279315372	OTU_2632-OTU_457	unwarming_vs_warming	NS
0.0827719199926014	0.546990279315372	OTU_1716-OTU_277	unwarming_vs_warming	NS
0.291344794636979	0.546990279315372	OTU_159-OTU_494	unwarming_vs_warming	NS
0.0521944648533151	0.546990279315372	OTU_1257-OTU_630	unwarming_vs_warming	NS
0.0717438598835521	0.546990279315372	OTU_250-OTU_4852	unwarming_vs_warming	NS
0.075088071006118	0.546990279315372	OTU_877-OTU_905	unwarming_vs_warming	NS
0.0676822991670008	0.546990279315372	OTU_1914-OTU_2902	unwarming_vs_warming	NS
-0.0670925218902069	0.546990279315372	OTU_165-OTU_29	unwarming_vs_warming	NS
-0.0469318708895728	0.546990279315372	OTU_3031-OTU_7099	unwarming_vs_warming	NS
0.123868499762754	0.546990279315372	OTU_104-OTU_519	unwarming_vs_warming	NS
0.169461122364785	0.547865045468808	OTU_223-OTU_85	unwarming_vs_warming	NS
0.0909046730762567	0.548054839235456	OTU_26-OTU_3171	unwarming_vs_warming	NS
-0.0460194138746433	0.548054839235456	OTU_187-OTU_250	unwarming_vs_warming	NS
