"name","Zi","Pi","type"
"OTU_3190",0,0,"Peripherals"
"OTU_3214",0,0,"Peripherals"
"OTU_3253",-0.577350269189626,0,"Peripherals"
"OTU_3323",0,0,"Peripherals"
"OTU_3328",-0.418121005003545,0,"Peripherals"
"OTU_3421",-0.822071093536653,0,"Peripherals"
"OTU_3450",0,0,"Peripherals"
"OTU_3496",-0.638943232544051,0,"Peripherals"
"OTU_3511",-0.712612160964169,0,"Peripherals"
"OTU_3513",-0.418121005003545,0,"Peripherals"
"OTU_3619",0,0,"Peripherals"
"OTU_3628",0.192399617636238,0,"Peripherals"
"OTU_3663",-0.638943232544051,0,"Peripherals"
"OTU_3668",-0.866025403784439,0,"Peripherals"
"OTU_3679",1.15470053837925,0,"Peripherals"
"OTU_3697",0.100560228473099,0,"Peripherals"
"OTU_3700",0,0,"Peripherals"
"OTU_3750",0.645497224367903,0,"Peripherals"
"OTU_3762",0,0,"Peripherals"
"OTU_3804",0,0,"Peripherals"
"OTU_3827",0,0,"Peripherals"
"OTU_3857",0,0,"Peripherals"
"OTU_3892",0.866025403784439,0,"Peripherals"
"OTU_3923",0,0,"Peripherals"
"OTU_3932",0,0,"Peripherals"
"OTU_3934",0,0,"Peripherals"
"OTU_3942",0,0,"Peripherals"
"OTU_4021",0,0,"Peripherals"
"OTU_407",-1.09756763813431,0,"Peripherals"
"OTU_4088",-0.418121005003545,0,"Peripherals"
"OTU_4126",-0.577350269189626,0,"Peripherals"
"OTU_4163",0,0,"Peripherals"
"OTU_4167",-0.970448901599169,0,"Peripherals"
"OTU_4194",0,0,"Peripherals"
"OTU_4249",0,0,"Peripherals"
"OTU_427",1,0,"Peripherals"
"OTU_4308",-0.822071093536653,0,"Peripherals"
"OTU_4320",-0.866025403784439,0,"Peripherals"
"OTU_4361",-1,0,"Peripherals"
"OTU_446",0.192399617636238,0,"Peripherals"
"OTU_4690",0,0,"Peripherals"
"OTU_4742",-1.08421325480057,0,"Peripherals"
"OTU_4747",0,0,"Peripherals"
"OTU_4748",0,0,"Peripherals"
"OTU_4789",0,0,"Peripherals"
"OTU_4866",0,0,"Peripherals"
"OTU_4890",-0.577350269189626,0,"Peripherals"
"OTU_4904",1.15470053837925,0,"Peripherals"
"OTU_4913",0,0,"Peripherals"
"OTU_4979",0,0,"Peripherals"
"OTU_5097",-0.712612160964169,0,"Peripherals"
"OTU_5109",0,0,"Peripherals"
"OTU_5255",-0.231059262285517,0,"Peripherals"
"OTU_5263",-0.231059262285517,0,"Peripherals"
"OTU_5367",0,0,"Peripherals"
"OTU_5431",0,0,"Peripherals"
"OTU_5656",-1.63299316185545,0,"Peripherals"
"OTU_5710",0,0,"Peripherals"
"OTU_5721",0,0,"Peripherals"
"OTU_5929",0,0,"Peripherals"
"OTU_5936",1.15470053837925,0,"Peripherals"
"OTU_6792",0,0,"Peripherals"
"OTU_718",0,0,"Peripherals"
"OTU_736",0,0,"Peripherals"
"OTU_7479",-0.712612160964169,0,"Peripherals"
"OTU_807",-0.314835737950207,0,"Peripherals"
"OTU_808",0,0,"Peripherals"
"OTU_811",0,0,"Peripherals"
"OTU_814",1.5,0,"Peripherals"
"OTU_8283",-0.859144007601605,0,"Peripherals"
"OTU_8424",0,0,"Peripherals"
