"name","Degree","Local_Clustering_Coefficient","Betweenness_Centrality","Closeness_Centrality","Eigenvector_Centrality","PageRank","K_core","Zi","Pi","type"
"OTU_865",2,0,175,0.00113933797953212,0.000296667595927566,0.0015201877477473,1,-0.272915295688405,0,"Peripherals"
"OTU_87",6,0.333333333333333,73,0.0189377937142983,1.25258599680597e-16,0.00263556704812951,3,0.967001011038351,0,"Peripherals"
"OTU_879",1,0,0,1.24273664535726,1.91000506691095e-18,0.00173310225303281,1,0,0,"Peripherals"
"OTU_89",1,0,0,1.23726468397936,0,0.00173310225303281,1,0,0,"Peripherals"
"OTU_910",1,0,0,0.00108689097426448,0.00363218573431137,0.000741370910714599,1,-0.970448901599169,0,"Peripherals"
"OTU_917",1,0,0,1.24386091986072,4.77675317720765e-19,0.00173310225303281,1,0,0,"Peripherals"
"OTU_919",1,0,0,0.00132680644465103,0.0023705921168914,0.000704869473720445,1,-0.712612160964169,0,"Peripherals"
"OTU_92",5,0.2,70,0.0184572831777551,1.10160464897668e-16,0.00241315209867002,3,0.556758157870565,0,"Peripherals"
"OTU_921",1,0,0,1.24567880965345,1.68233036947035e-18,0.00173310225303414,1,0,0,"Peripherals"
"OTU_928",1,0,0,1.24670613447346,2.59968189347412e-19,0.00173310225303414,1,0,0,"Peripherals"
"OTU_935",4,0,1357,0.00100955526126016,3.8084775830532e-05,0.00316175850840012,1,2.11176479793507,0,"Peripherals"
"OTU_943",2,0,3,0.197906409681432,4.86287942136804e-18,0.00214819892104938,1,0.447213595499958,0,"Peripherals"
"OTU_945",1,0,0,0.013175817755528,2.16860940574248e-17,0.00074329988897672,1,-1.09756763813431,0,"Peripherals"
"OTU_956",1,0,0,0.000939557937231743,0.000440560294246298,0.000842096756750021,1,-0.970448901599169,0,"Peripherals"
"OTU_959",1,0,0,0.00123273032008271,0.0376597811389332,0.000579451718057416,1,-0.859144007601605,0,"Peripherals"
"OTU_960",1,0,0,0.00105396911269433,0.00522428514314852,0.000756184277736526,1,-0.859144007601605,0,"Peripherals"
"OTU_961",1,0,0,1.20375397795769,2.84887132013722e-18,0.00173310225303281,1,0,0,"Peripherals"
"OTU_97",4,0.166666666666667,80,0.0265728386924138,3.23369194627434e-17,0.00280756277363893,2,1.66887608655953,0,"Peripherals"
"OTU_979",2,0,1,0.604362544496205,2.64233058620783e-18,0.00252939247739989,1,1.15470053837925,0,"Peripherals"
"OTU_98",2,0,2,0.301360669105966,3.57459863361567e-18,0.00223930587483837,1,0.866025403784439,0,"Peripherals"
