"name","Degree","Local_Clustering_Coefficient","Betweenness_Centrality","Closeness_Centrality","Eigenvector_Centrality","PageRank","K_core","Zi","Pi","type"
"OTU_1771",1,0,0,1.15880109751029,1.59932164197317e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_1774",2,0,0,0.000321345216515386,0.000163031929851332,0.000763154228247879,2,-0.501017615821025,0,"Peripherals"
"OTU_178",21,0.238095238095238,2284,0.00041280503332364,0.522078969306176,0.00350536426525694,7,1.56622156205471,0.172335600907029,"Peripherals"
"OTU_1783",2,0,208,0.000344876657700414,0.000930106065761231,0.000686704887717266,2,-0.501017615821025,0,"Peripherals"
"OTU_1785",1,0,0,1.21316072452,5.32248001149838e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_179",2,0,19,0.0220676613726656,2.54795686949727e-17,0.00106233744208851,1,-0.491259936394124,0,"Peripherals"
"OTU_1792",2,1,0,0.000186081758790461,2.21215313681957e-10,0.00102067197159954,2,-0.153714178853116,0,"Peripherals"
"OTU_1797",1,0,0,0.000332496827554211,0.00169342461810968,0.00051343743367749,1,-0.707106781186547,0,"Peripherals"
"OTU_18",1,0,0,1.21138594078957,3.41197059368908e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_1801",1,0,0,0.398955130260986,7.40625632358076e-18,0.000949198440759518,1,-0.577350269189626,0,"Peripherals"
"OTU_1809",2,1,0,0.000350408334951461,0.123698128944923,0.000437750213286023,2,-0.651081623773395,0,"Peripherals"
"OTU_1810",18,0.228758169934641,7991,0.000460572128109998,0.504656630539817,0.00302022151086957,7,1.27600991967398,0.104938271604938,"Peripherals"
"OTU_1814",1,0,0,1.24928799510804,2.11432663087612e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_1820",1,0,0,0.000371060828262287,0.00251863990742061,0.000416526787381069,1,-1.09544511501033,0,"Peripherals"
"OTU_1829",1,0,0,1.13529109614928,4.66442794465558e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_183",12,0.166666666666667,8716,0.000373059040807243,0.0022404330319693,0.00360587875837519,4,3.30300502282009,0,"Module hubs"
"OTU_1837",1,0,0,1.22359360873604,8.27965141279971e-19,0.00123001230012231,1,0,0,"Peripherals"
"OTU_1838",1,0,0,1.15234620913781,7.53857844829893e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_184",5,1,0,0.000373524653880049,0.277933451990913,0.000835855960241785,5,-0.348793727021462,0.32,"Peripherals"
"OTU_185",1,0,0,1.22622760990822,3.62656485776847e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_1852",2,0,584,0.000305413083546757,0.00116499715112967,0.00100438787386816,1,-0.080582296402538,0,"Peripherals"
"OTU_1853",1,0,0,0.000179360197651194,2.00257684495947e-11,0.000664260843629987,1,-1.04638261415677,0,"Peripherals"
"OTU_1868",1,0,0,1.22311780811717,3.42649384240371e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_187",12,0.181818181818182,5248,0.000422646585804335,0.171935147872201,0.0024253962827954,5,0.115163350151082,0.375,"Peripherals"
"OTU_1872",3,0.333333333333333,1746,0.000262278177218112,5.79873818408441e-05,0.00148914455121956,2,0.847579379526013,0,"Peripherals"
"OTU_1877",2,0,584,0.000394765342111411,0.0249583654878452,0.000776902754408507,1,-0.707106781186547,0.5,"Peripherals"
"OTU_188",10,0.133333333333333,3636,0.000328167802632368,0.00280335390002856,0.00315706512428168,3,1.30337422164056,0,"Peripherals"
"OTU_1886",1,0,0,0.407029357892095,5.32196711393052e-18,0.000923294220995947,1,-0.577350269189626,0,"Peripherals"
"OTU_1887",2,0,584,0.000345258537007593,0.00762719168102621,0.000809311435826755,1,-0.707106781186547,0.5,"Peripherals"
"OTU_1888",1,0,0,1.22965966942525,9.09533361434015e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_1891",1,0,0,0.000325294253921884,0.000212658234624708,0.000539602856340276,1,-0.909902758503789,0,"Peripherals"
"OTU_19",3,0.666666666666667,0,0.000403290573858598,0.0312338202688321,0.000704010557124256,3,-0.755471576991095,0,"Peripherals"
"OTU_190",5,0.6,122,0.000379007685768672,0.134556721433221,0.00093377767301187,5,-0.651081623773395,0.64,"Connectors"
"OTU_192",1,0,0,0.000137614613611688,1.10947322710261e-15,0.000656007150343247,1,-0.873358518616963,0,"Peripherals"
"OTU_1929",6,0.333333333333333,598,0.000338899941234721,0.0679871925448177,0.00135316918756673,4,-0.0465058302695282,0,"Peripherals"
"OTU_1932",1,0,0,1.24941969329287,4.30320144870543e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_1933",8,0.142857142857143,9098,0.000458661204488278,0.0728141990930732,0.00160338801657543,5,0.073775899338145,0.46875,"Peripherals"
"OTU_1941",3,1,0,0.00039493905714483,0.0191321934746854,0.00068704434370284,3,-0.755471576991095,0,"Peripherals"
"OTU_1959",1,0,0,0.000289721040260269,0.000378272975040848,0.000580529509857536,1,-0.707106781186547,0,"Peripherals"
"OTU_196",2,0,1746,0.000314973516595641,0.000160785111126557,0.00091656945681079,1,-0.501017615821025,0,"Peripherals"
"OTU_1961",1,0,0,0.000204897639803088,2.16097721105459e-09,0.000687878899816805,1,-0.768570894265581,0,"Peripherals"
"OTU_1981",2,0,60,0.000337597158536763,0.0222065888665835,0.000622211579295644,2,-0.802225572149362,0.5,"Peripherals"
"OTU_1989",3,1,0,0.000371271692963494,0.134051584809011,0.000648446094446116,3,-0.651081623773395,0.444444444444444,"Peripherals"
"OTU_199",2,0,1166,0.000294130914692069,9.45916222855548e-06,0.0010063558365581,1,-0.501017615821025,0,"Peripherals"
"OTU_1993",1,0,0,0.0717363608661887,9.21859552860768e-18,0.00079565955525453,1,-0.750939261482638,0,"Peripherals"
"OTU_2",2,1,0,0.000300618744815819,0.00201117571134997,0.000857869046972793,2,-0.263752189358315,0,"Peripherals"
"OTU_2009",4,0.666666666666667,25,0.000358537225186438,0.0553815614514379,0.000844977461074981,4,-0.499937675397428,0.375,"Peripherals"
"OTU_2013",3,0.333333333333333,1032,0.000363710499044536,0.000916095015182123,0.00100932037399913,2,-0.120615351956913,0,"Peripherals"
"OTU_2014",2,0,1,0.598891957035281,1.4849611261269e-17,0.00179515308666546,1,1.15470053837925,0,"Peripherals"
"OTU_2020",2,0,1746,0.000137364527575041,1.58971149318221e-15,0.00102726019544956,1,-0.335907122544986,0,"Peripherals"
"OTU_2024",1,0,0,1.23521330844424,3.34539314326504e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_2026",3,0,692,0.000331967411139422,0.0194829603320903,0.000998353874856947,2,-0.499937675397428,0,"Peripherals"
"OTU_203",4,0.333333333333333,1166,0.000187265628584954,2.24352461695308e-10,0.00191577937713072,2,1.07599925197181,0,"Peripherals"
"OTU_2037",1,0,0,0.000237950735193425,5.25816648198902e-08,0.000513550649388538,1,-1.04638261415677,0,"Peripherals"
"OTU_204",4,0.166666666666667,688,0.000323156129811033,0.000230299081239409,0.00134776844165793,2,0.259786911907198,0,"Peripherals"
"OTU_2042",4,0.5,3,0.00035327877808605,0.00330471477113896,0.000970560928701792,3,-0.172143765122338,0,"Peripherals"
"OTU_2047",1,0,0,1.22387517306968,2.44435585706893e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_2051",3,0,1167,0.000129005457885754,1.15867401000874e-16,0.00182540212316706,1,0.201544273526992,0,"Peripherals"
"OTU_2053",1,0,0,0.0001588697458258,1.05349112703369e-12,0.000682643476472758,1,-0.768570894265581,0,"Peripherals"
"OTU_2055",3,0,831,0.000300955479871499,0.00157829575634997,0.00132289020934668,2,1.22474487139159,0,"Peripherals"
"OTU_206",6,0.133333333333333,18818,0.000242067547290269,6.24064577947793e-08,0.00249832353617015,2,2.21284192174137,0,"Peripherals"
"OTU_2067",2,0,584,0.000195934479647978,2.9688177033967e-10,0.00119191333440664,1,-0.394537706977143,0,"Peripherals"
"OTU_2069",12,0.318181818181818,2127,0.000415164278587371,0.272589837006239,0.00229672915278308,6,0.319695563798628,0.611111111111111,"Peripherals"
"OTU_207",8,0.571428571428571,0,0.000410296807109412,0.315945275462899,0.00142801871587921,6,-0.0465058302695282,0.375,"Peripherals"
"OTU_2072",1,0,0,0.000261057573363091,0.000100430397781565,0.000617631254181504,1,-0.931588505112178,0,"Peripherals"
"OTU_208",5,0.1,15644,0.000452558617094781,0.0362854452290992,0.00134106729663125,3,-0.547722557505166,0.64,"Connectors"
"OTU_2082",1,0,0,0.000334987986020316,0.00516522049733109,0.000377849921488922,1,-1.20455918504371,0,"Peripherals"
"OTU_209",1,0,0,1.2342233334808,0,0.00123001230012325,1,0,0,"Peripherals"
"OTU_2093",1,0,0,1.23241538291688,9.16677393940368e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_2097",1,0,0,0.000168133624956225,1.61645677216239e-12,0.000687801400136981,1,-1.04638261415677,0,"Peripherals"
"OTU_210",3,0.333333333333333,23,0.000311557873667513,0.000104395172694198,0.00106078915870045,2,-0.120615351956913,0,"Peripherals"
"OTU_2101",1,0,0,0.000340833130879496,0.00212472654142704,0.000370036359368799,1,-1.04568321937182,0,"Peripherals"
"OTU_2104",1,0,0,1.21549196674125,2.29668662043977e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_2116",1,0,0,0.000271744776204509,3.66530305103467e-05,0.000636173338482154,1,-0.956182887467515,0,"Peripherals"
"OTU_212",7,0.142857142857143,4058,0.000206098899220046,2.73165991044731e-09,0.00323888966100104,2,2.92056939820921,0,"Module hubs"
"OTU_2121",2,0,584,0.000226888256184457,3.193595292861e-08,0.00117735872773833,1,-0.153714178853116,0,"Peripherals"
"OTU_214",1,0,0,0.000281313599907872,8.98274240907612e-05,0.000512657857705569,1,-0.909902758503789,0,"Peripherals"
"OTU_2162",2,0,584,0.00033464194481029,0.00527261758280271,0.000848552916161622,1,-0.707106781186547,0.5,"Peripherals"
"OTU_2163",14,0.241758241758242,1716,0.00040274842241528,0.29704944095117,0.00248206883255411,6,0.695586634912533,0.13265306122449,"Peripherals"
"OTU_2164",2,0,584,0.000317490623833459,0.000151637370093262,0.000942758250208683,1,-0.501017615821025,0,"Peripherals"
"OTU_2166",1,0,0,1.22230114285782,3.29033491328817e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_2186",1,0,0,0.000296068916212032,0.000447734913824002,0.000542275395078537,1,-0.707106781186547,0,"Peripherals"
"OTU_219",3,0,12178,0.000363368801606049,0.000300391900527124,0.00120372879824456,2,-0.394537706977143,0.444444444444444,"Peripherals"
"OTU_2200",4,0.166666666666667,1636,0.000335915762795061,0.000175824250004914,0.00131790114058247,3,0.259786911907198,0,"Peripherals"
"OTU_221",7,0.142857142857143,15383,0.000384217901892501,0.00129972985862693,0.00228612310994307,3,0.64018917577131,0.448979591836735,"Peripherals"
"OTU_222",2,1,0,0.000233506620427259,4.21089098527875e-06,0.00101570345340234,2,-0.169515875905202,0,"Peripherals"
"OTU_2223",1,0,0,0.000273231981504576,1.0172493596155e-05,0.000582574973125668,1,-0.881419879685137,0,"Peripherals"
"OTU_223",10,0.2,7272,0.000380240971139412,0.0195267862152807,0.0023734713602274,4,1.30337422164056,0,"Peripherals"
"OTU_2253",1,0,0,1.24268008176865,3.09062296181788e-19,0.00123001230012325,1,0,0,"Peripherals"
"OTU_2275",2,0,584,0.000314073500782096,0.00456569387188504,0.000853398290529258,1,-0.736119501971158,0,"Peripherals"
"OTU_2278",1,0,0,0.000259793091212214,7.86387010509214e-05,0.000639589468169377,1,-1.15470053837925,0,"Peripherals"
"OTU_229",24,0.260869565217391,2168,0.000436186389146058,0.911068367512609,0.00378447898600976,7,1.42111574086435,0.375,"Peripherals"
"OTU_2295",13,0.230769230769231,1441,0.000421526511228001,0.348131617465054,0.00213197404563303,6,0.115163350151082,0.42603550295858,"Peripherals"
"OTU_2316",1,0,0,1.21549196674125,2.79464500269124e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_232",2,0,40,0.000339308101757274,0.00584952894388736,0.000741371688319612,2,-0.909902758503789,0.5,"Peripherals"
"OTU_2329",2,0,584,0.000293546778204591,3.05879229070782e-05,0.00116514727778108,1,-0.501017615821025,0,"Peripherals"
"OTU_233",12,0.181818181818182,1781,0.000394998845152386,0.134183357799524,0.00235069344781144,5,1.05745455718008,0.416666666666667,"Peripherals"
"OTU_234",10,0.266666666666667,1399,0.000424843011822911,0.1071475632694,0.00194881614754422,5,0.260269171341445,0,"Peripherals"
"OTU_2349",4,0.666666666666667,0,0.000358859213965935,0.0374423477586905,0.00079798390251674,4,-0.610365755800732,0,"Peripherals"
"OTU_235",15,0.104761904761905,38072,0.000441255938990006,0.0127572690412451,0.00406908435322363,4,3.30300502282009,0.346666666666667,"Module hubs"
"OTU_2360",3,0.333333333333333,1746,0.000147309778546783,1.80986238706925e-14,0.00136400484182461,2,0.201544273526992,0,"Peripherals"
"OTU_2362",1,0,0,0.000322360199708542,0.00179565277407569,0.000444948022419983,1,-0.802225572149362,0,"Peripherals"
"OTU_2366",1,0,0,1.15848648861051,6.69891361549777e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_2380",5,0.2,1375,0.000406317855820797,0.0188080996491309,0.00111931569189014,4,-0.46525993461037,0,"Peripherals"
"OTU_2381",12,0.151515151515152,2508,0.000435439243293545,0.100685618008017,0.00234619342453508,5,0.115163350151082,0.375,"Peripherals"
"OTU_2382",1,0,0,0.000296342407681894,0.000521538364818951,0.000528581028685231,1,-0.707106781186547,0,"Peripherals"
"OTU_2392",2,0,4,0.137199248770303,1.17668568452951e-17,0.00145945170556937,1,0.408248290463863,0,"Peripherals"
"OTU_240",1,0,0,0.00031408036865099,0.00230486343227311,0.000454900703394941,1,-0.909902758503789,0,"Peripherals"
"OTU_2407",1,0,0,0.000227204361698074,7.41794299552224e-09,0.000602854889126959,1,-1.04638261415677,0,"Peripherals"
"OTU_2409",1,0,0,1.24941969329287,2.31524165039092e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_2414",1,0,0,1.20774556348705,7.13342470523987e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_242",23,0.304347826086957,1571,0.000405466818207435,0.919456656227963,0.00351104555053415,7,1.31378970511417,0.453686200378072,"Peripherals"
"OTU_2425",5,0.2,74,0.000261142238306489,8.12524442763129e-07,0.00191834924941716,2,1.56099701456174,0,"Peripherals"
"OTU_2426",1,0,0,0.000206061336255897,2.39507161202471e-09,0.000579548449622035,1,-0.768570894265581,0,"Peripherals"
"OTU_243",3,1,0,0.000373543738573866,0.0298202904984677,0.000763470531976219,3,-0.663983094043305,0.444444444444444,"Peripherals"
"OTU_2434",1,0,0,0.000298952243292801,5.29711962854372e-05,0.000476331070219584,1,-0.881419879685137,0,"Peripherals"
"OTU_2435",9,0.388888888888889,894,0.000393194155883899,0.348502752970598,0.00149067549393573,6,-0.0465058302695282,0.444444444444444,"Peripherals"
"OTU_2437",1,0,0,0.00033457077190551,0.0025980027932797,0.000367372285698268,1,-0.909902758503789,0,"Peripherals"
"OTU_2449",1,0,0,0.402082054888176,8.07086795697004e-18,0.000960060922485084,1,-0.577350269189626,0,"Peripherals"
"OTU_2461",2,1,0,0.000298414995184734,0.00179661951605645,0.000844641315491825,2,-0.239045721866879,0,"Peripherals"
"OTU_2469",1,0,0,0.000262501071184332,0.000109877542511191,0.000562045866551605,1,-1.22474487139159,0,"Peripherals"
"OTU_247",1,0,0,1.23541314795461,5.10940660056435e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_2475",1,0,0,0.406540254632159,8.50265580323381e-18,0.000934822891217735,1,-0.577350269189626,0,"Peripherals"
"OTU_248",2,0,584,0.000311535491922739,7.3562713810964e-05,0.000970966378778957,1,-0.501017615821025,0,"Peripherals"
"OTU_2480",6,0,3223,0.000358566087796956,0.0166481341998141,0.00211799262249305,2,1.04756985323299,0.5,"Peripherals"
"OTU_2482",1,0,0,1.24809719512089,0,0.00123001230012231,1,0,0,"Peripherals"
"OTU_250",11,0.454545454545455,1146,0.000419519926253054,0.436241080916594,0.00181657387581768,7,0.406926014858372,0.297520661157025,"Peripherals"
"OTU_2509",1,0,0,0.000206522507739335,2.34087193286577e-09,0.000570608675107902,1,-0.768570894265581,0,"Peripherals"
"OTU_2525",1,0,0,0.000294290558158701,9.31077132336879e-06,0.00048154592058065,1,-0.881419879685137,0,"Peripherals"
"OTU_254",1,0,0,0.399567949421792,7.46529373342595e-18,0.000945685372943286,1,-0.577350269189626,0,"Peripherals"
"OTU_255",1,0,0,1.17591269428124,1.07500402373778e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_256",1,0,0,0.000277454351059021,0.000114731534825495,0.000491384323195499,1,-0.909902758503789,0,"Peripherals"
"OTU_2560",1,0,0,0.000259989339402849,0.000137128289776203,0.000623729577555883,1,-0.802225572149362,0,"Peripherals"
"OTU_2568",1,0,0,1.23613451103186,1.95815064950198e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_2570",2,1,0,0.000340221291250104,0.000385046924761845,0.000692406155277954,2,-0.501017615821025,0,"Peripherals"
"OTU_2586",3,0,638,0.000377720458207697,0.0858005176289206,0.000833824447096065,2,-0.755471576991095,0,"Peripherals"
"OTU_259",11,0.290909090909091,3976,0.000439780738488227,0.117149027698672,0.00233714624671929,5,0.260269171341445,0.165289256198347,"Peripherals"
"OTU_26",21,0.352380952380952,688,0.000410823261208314,0.892482820132349,0.00326199132190521,7,1.01150180836224,0.503401360544218,"Peripherals"
"OTU_262",5,0.4,306,0.000380523150311089,0.0152753450352299,0.00114527179957894,4,-0.172143765122338,0.32,"Peripherals"
"OTU_2623",1,0,0,0.000309756453315695,6.08789928249031e-05,0.000560866678120895,1,-0.881419879685137,0,"Peripherals"
"OTU_264",1,0,0,0.000222375780739,6.89375812624539e-09,0.000702681292817315,1,-1.04638261415677,0,"Peripherals"
"OTU_266",5,0.1,706,0.000340539555649023,0.00046986193154707,0.00168046604098045,2,0.64018917577131,0,"Peripherals"
"OTU_2663",1,0,0,0.00015954662031922,8.35017728237273e-13,0.000736591788439042,1,-0.768570894265581,0,"Peripherals"
"OTU_267",1,0,0,0.000260506561338823,0.000102141377064303,0.000625010249607099,1,-0.931588505112178,0,"Peripherals"
"OTU_2672",1,0,0,1.17191955247366,8.90568617892506e-19,0.00123001230012325,1,0,0,"Peripherals"
"OTU_268",1,0,0,0.000208699897798981,3.06457257850624e-07,0.00062641907857445,1,-1.18661113133642,0,"Peripherals"
"OTU_2687",1,0,0,1.19696744578862,2.13973040825581e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_269",10,0.2,1563,0.000424471703242921,0.249480527182344,0.00180407643490232,6,-0.320154113420007,0.54,"Peripherals"
"OTU_27",1,0,0,1.22155287306574,6.78552022799566e-19,0.00123001230012325,1,0,0,"Peripherals"
"OTU_270",1,0,0,0.000241197608936519,6.77112777987064e-07,0.000611169220084695,1,-0.881419879685137,0,"Peripherals"
"OTU_2703",1,0,0,1.2177949075271,1.29818505044255e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_2708",2,0,1,0.611589500535526,6.86527668972292e-18,0.00179515308666547,1,1.15470053837925,0,"Peripherals"
"OTU_2713",2,0,584,0.000305368555939684,0.00116618452514642,0.00100566277605355,1,-0.080582296402538,0,"Peripherals"
"OTU_272",2,0,30,0.000309783791585203,0.000596817795373005,0.00074988649775969,2,-0.663983094043305,0,"Peripherals"
"OTU_274",6,0.0666666666666667,12539,0.000254568315666173,4.62231901971613e-07,0.00290796191534822,2,2.30571268279674,0,"Peripherals"
"OTU_2745",3,0.666666666666667,10,0.000147145532266099,1.96141534977785e-14,0.00123078302321996,2,0.201544273526992,0,"Peripherals"
"OTU_2770",1,0,0,0.000292283241701154,0.00457615754481067,0.000368083410592727,1,-0.802225572149362,0,"Peripherals"
"OTU_2774",5,0.2,6548,0.00037117526080686,0.000740736785306732,0.00157380472445766,3,0.64018917577131,0,"Peripherals"
"OTU_2775",1,0,0,0.000275613961562447,0.000291180787311521,0.00049803322291206,1,-0.909902758503789,0,"Peripherals"
"OTU_2777",3,0.333333333333333,48,0.000363297702347422,0.0676942096263057,0.000692458987033072,3,-0.736119501971158,0.444444444444444,"Peripherals"
"OTU_278",8,0.25,1353,0.000390349600240344,0.263528774426113,0.00148215804644454,6,-0.197649778645495,0.46875,"Peripherals"
"OTU_2780",3,0,1111,0.000228237231376256,5.81031244990266e-08,0.00159762009703911,2,0.461142536559349,0,"Peripherals"
"OTU_2781",3,0.333333333333333,584,0.000276310093435428,0.00314960510596053,0.00122071956263201,2,-0.499937675397428,0,"Peripherals"
"OTU_2788",6,0.4,145,0.000399471816225073,0.172230930427134,0.00103237760562905,5,-0.320154113420007,0,"Peripherals"
"OTU_2789",1,0,0,0.197766137807251,1.1043262347571e-17,0.000837655358549001,1,-0.866025403784439,0,"Peripherals"
"OTU_2799",2,0,584,0.000314397552845069,0.00230784842664724,0.000963131215373204,1,-0.663983094043305,0,"Peripherals"
"OTU_28",2,1,0,0.00021596672235291,4.80494459831862e-09,0.000947028957204828,2,-0.394537706977143,0,"Peripherals"
"OTU_281",6,0.0666666666666667,3958,0.000368433494342948,0.0343093763643642,0.00191651101613072,3,0.319695563798628,0,"Peripherals"
"OTU_283",1,0,0,0.000352026459598529,0.0127883556078333,0.000351449486797445,1,-1.04568321937182,0,"Peripherals"
"OTU_2832",1,0,0,1.24116081490868,7.13322336330316e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_2833",1,0,0,1.19390041788307,9.8294206269147e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_284",8,0.214285714285714,2271,0.000415779153940714,0.0617632367249879,0.00171021878956746,5,-0.0299424710392811,0,"Peripherals"
"OTU_2840",1,0,0,1.19077843282293,4.37460230905166e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_2847",1,0,0,1.2073718993274,5.2565228930348e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_285",4,0,768,0.000396139094727624,0.00520067838944916,0.00113221762319794,2,-0.663983094043305,0.625,"Connectors"
"OTU_2868",4,0,1749,0.000298063534548598,0.0014764912962977,0.00203223456297569,1,1.24211800681624,0,"Peripherals"
"OTU_288",4,0.166666666666667,223,0.000391997944794882,0.00915953388969858,0.000937290398216686,3,-0.418063429582822,0.375,"Peripherals"
"OTU_2886",1,0,0,0.0001220497147473,1.68782402824947e-17,0.000725834780063332,1,-0.873358518616963,0,"Peripherals"
"OTU_289",7,0.333333333333333,3203,0.000405871540312747,0.00654714244083458,0.00210203878142858,4,1.02059143963542,0.244897959183674,"Peripherals"
"OTU_2890",1,0,0,1.22969174373596,5.29952226619599e-19,0.00123001230012325,1,0,0,"Peripherals"
"OTU_29",22,0.216450216450216,13677,0.000472161199850554,0.582949175528562,0.00366641987621122,7,0.695586634912533,0.541322314049587,"Peripherals"
"OTU_290",2,0,584,0.000207216915134278,2.57207121361979e-09,0.00117427589133451,1,-0.153714178853116,0,"Peripherals"
"OTU_2904",1,0,0,0.000350565604606106,0.0119631744114942,0.000357781538567141,1,-1.04568321937182,0,"Peripherals"
"OTU_291",2,1,0,0.000361365113139834,0.0698128248919366,0.000463495884727146,2,-0.651081623773395,0,"Peripherals"
"OTU_2919",2,0,84,0.000289347827477641,0.00192681167389975,0.000833716732403363,2,-1.22474487139159,0.5,"Peripherals"
"OTU_2929",2,0,2,0.291991163062372,9.64141556722284e-18,0.00162236924169609,1,0.866025403784439,0,"Peripherals"
"OTU_2935",1,0,0,1.24636487488012,0,0.00123001230012325,1,0,0,"Peripherals"
"OTU_295",2,1,0,0.019590016854996,2.88254612774128e-17,0.000765970477924133,2,-0.491259936394124,0,"Peripherals"
"OTU_298",17,0.264705882352941,6951,0.000438678430862241,0.4319459675502,0.00283009167272928,7,1.01150180836224,0.359861591695502,"Peripherals"
"OTU_299",25,0.196666666666667,8944,0.00047008526201761,0.586743095731116,0.00422409923787294,6,1.85643320443544,0.2784,"Peripherals"
"OTU_2992",1,0,0,0.194525165708245,1.02832565310763e-17,0.000867055736091208,1,-0.866025403784439,0,"Peripherals"
"OTU_2994",2,0,355,0.00033776477853617,0.0111736229496169,0.000659931063537138,2,-0.644658371220304,0.5,"Peripherals"
"OTU_3",10,0.377777777777778,409,0.000437254098673665,0.0726990819116696,0.00199466936592288,5,0.260269171341445,0,"Peripherals"
"OTU_3000",1,0,0,1.21806848671844,1.46330920636743e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_3008",2,0,6,0.000306851973061936,0.00720330593169191,0.000606621303910225,2,-0.651081623773395,0,"Peripherals"
"OTU_301",1,0,0,1.19696744578862,0,0.00123001230012231,1,0,0,"Peripherals"
"OTU_3017",1,0,0,1.22492631366171,7.52292577490996e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_302",1,0,0,0.00022902666558542,4.55251716323935e-08,0.000682359806994403,1,-0.881419879685137,0,"Peripherals"
"OTU_303",2,0,1593,0.000252562881557903,8.1423322310333e-07,0.0010430345306669,2,-0.153714178853116,0,"Peripherals"
"OTU_3042",1,0,0,0.000360831001755262,0.0404768643100684,0.000321765712252466,1,-1.04568321937182,0,"Peripherals"
"OTU_3046",1,0,0,1.22311780811717,1.18264031275123e-18,0.00123001230012231,1,0,0,"Peripherals"
"OTU_3049",1,0,0,1.17191955247366,0,0.00123001230012231,1,0,0,"Peripherals"
"OTU_305",2,0,59,0.00037335608963132,0.00510724161984063,0.000549226907172537,2,-0.663983094043305,0,"Peripherals"
"OTU_306",15,0.247619047619048,2836,0.000448280217157084,0.431765901535263,0.00274415867294504,7,0.55048081372217,0.346666666666667,"Peripherals"
"OTU_3063",2,1,0,0.000315873170404102,0.0114657990611023,0.000533656347077978,2,-0.900577398181458,0,"Peripherals"
"OTU_3075",3,0.333333333333333,58,0.000387148077117412,0.00674274376839645,0.000775722434317415,3,-0.418063429582822,0,"Peripherals"
"OTU_308",3,0.333333333333333,535,0.000258455156002945,7.72199943753198e-07,0.00127836831741816,2,-0.501017615821025,0.444444444444444,"Peripherals"
"OTU_309",4,0.333333333333333,486,0.00040059029078377,0.00731738507677016,0.00102231832542659,3,-0.663983094043305,0.625,"Connectors"
"OTU_31",3,0.666666666666667,0,0.000336050433756653,0.0400174686450153,0.000800476523412603,2,-0.736119501971158,0.444444444444444,"Peripherals"
"OTU_310",6,0.133333333333333,1399,0.000368204603510391,0.00221430720871839,0.00182007314091339,3,0.64018917577131,0.277777777777778,"Peripherals"
"OTU_311",4,0.166666666666667,482,0.000389076541826357,0.0119315118148844,0.000928492462335329,3,-0.610365755800732,0,"Peripherals"
"OTU_3122",2,1,0,0.000350201486482341,0.0864958405799421,0.000453671138907304,2,-0.651081623773395,0,"Peripherals"
"OTU_313",2,0,584,0.000280480905848449,0.00119730103316966,0.000976175544314304,1,-0.736119501971158,0,"Peripherals"
"OTU_3131",6,0.0666666666666667,892,0.000372592680841718,0.0021174158696146,0.00167112328148211,3,1.02059143963542,0,"Peripherals"
"OTU_3136",1,0,0,0.000317094503076217,0.00250018588541232,0.000403888583349333,1,-0.909902758503789,0,"Peripherals"
"OTU_314",1,0,0,0.000249728870593978,8.11584948457456e-07,0.000599939796098197,1,-0.768570894265581,0,"Peripherals"
"OTU_315",3,0.333333333333333,1166,0.000326644650215395,0.0164792194579999,0.00102369517632062,2,-0.267679818898603,0,"Peripherals"
"OTU_3161",1,0,0,0.000349618779445463,0.0199950046706174,0.000359911526015766,1,-0.802225572149362,0,"Peripherals"
"OTU_3172",1,0,0,1.20215380583993,2.58263674892666e-18,0.00123001230012325,1,0,0,"Peripherals"
"OTU_318",3,0,9276,0.000254919410588363,1.08387616367053e-07,0.00148553613041805,2,0.257307200202485,0,"Peripherals"
